K27ac,K27me3,K4me1,K4me3,K9me3,K36me3
0.499098530526198,0.0301000051078992,0.351324522989323,0.604076941114911,0.259334497167858,0.440910868381996
-0.295035057268523,0.738257766327862,-0.101732845633698,-0.115276168773338,-0.0957634646066639,0.578896344191164
0.133675963043262,0.654075698844744,0.0660357329864733,0.267126217806195,0.114965508682449,-0.682188767591565
-0.202771616270352,0.0325716613664805,0.919497411304302,-0.331463978233976,-0.00257040104612464,-0.0497221609284095
-0.687161250345807,-0.150051892629339,0.0890904520152226,0.662192281952274,-0.237274670001894,-0.0505850728930532
-0.364251007372529,-0.0517489779999588,-0.0919140446229153,-0.0455966088968982,0.924149356572065,0.00799820665248002
