K4me1,K4me3,K27me3,K27ac,Meth
0.782063748222575,0.192914137653617,-0.134261285554881,0.453792677063742,-0.356660262229886
-0.00460922629672975,-0.130926471736283,0.508939996838544,-0.382929348678656,-0.759725086837442
0.30793902249473,0.0225026083191239,0.80899419283893,0.0863190482731312,0.492691190201261
-0.500017736691231,0.626809674269581,0.240603516298867,0.508980457454944,-0.200351533834454
-0.208592593751962,-0.743132329637829,0.102919049338025,0.617191409530334,-0.112809147520042
