PromEnh,PromOnly
CCDC153,C16orf86
TGFA,ITGB2
ADAM8,ZYX
LYZL4,CSNK1E
MAST3,TAX1BP3
MAP2,CST11
MBOAT4,APOBEC2
OGFOD1,C1orf109
DBN1,CYP26A1
GABRA3,PCYT2
ASPHD1,DOK1
GPM6A,PCDHB5
ATP6V0D1,LARP6
ABHD12B,RBKS
GBP1,SOGA3
HNRNPF,RSG1
BDNF,SLC25A10
CHST13,CD5L
PNLIPRP3,CCR1
TSKU,KRTAP20-2
IL3RA,KANK2
MADCAM1,FAM104B
TCOF1,PSME2
FPGS,ERLIN2
TMEM218,LRTOMT
RPP25,UBA7
ZMYND11,SPINT2
CYBRD1,WDR44
C16orf45,TMEM99
EPHA6,SLCO4C1
TXNRD1,TNK2
DTX2,OXGR1
FKBP4,SETD1A
PTPN13,NPAS3
GSTA2,RSPH10B2
TMED1,MSC
SPATA18,TMEM150B
CCDC113,NETO1
BDKRB1,GANAB
MRO,TSC22D2
CHEK2,NLRC5
C1QTNF9,PLBD1
ELOVL3,RPL30
TAS1R3,ROBO2
TPM2,RBL1
ZNF740,CUEDC2
TMEM65,JADE1
C3orf22,DEFB107B
PIM1,CLPTM1
TMEM266,VANGL1
RRAS,SLC38A2
H3F3C,SRRM2
STAMBPL1,BRPF1
KIAA1456,PLA2G4C
IFNGR2,SLC45A4
SEL1L2,TELO2
SPEF2,FHL5
MKS1,CYP1A1
GPRC5D,GSDMD
RPL13,KLHDC7A
GNG11,GAGE12C
CAPN5,ZNF682
CECR5,ARHGAP27
RPS13,HSF2BP
C14orf159,GZMK
RIMS4,TAPBP
DNTT,MRGPRF
KREMEN2,PARP9
CAV3,BECN1
SAMD3,IFIT2
GRAMD2,USP19
TMTC4,YRDC
LEMD2,LRRTM1
AQR,RALB
VPS18,C5AR1
FN3KRP,SLC50A1
NUDT10,KCNMA1
ANKFN1,WFDC1
CIB4,GSDMA
PIK3R2,KIFC2
C8A,CENPF
CCR8,TTPAL
COG3,CC2D1A
LIPA,ECI1
CACNG6,MEGF6
EFCAB11,TRIL
NWD1,CACTIN
F2RL2,ADAM28
CHST4,PPP1R12A
CTLA4,FAM53B
ZBED8,P2RX7
TGM3,AP4E1
FASTK,GPR160
STRA6,ATP6V1D
KLHL11,LPCAT2
KIF14,LIN54
PIP5K1C,ZBTB10
AARD,CLDN10
HUNK,SPINT4
SLC37A2,LDB1
LDHA,CEACAM1
SLC2A12,ADH1B
VAMP8,NPIPB5
ASIC4,MMP14
DOCK1,MSMP
CST8,NLRP4
GDPD2,NMNAT3
TSPYL5,AKAP17A
FAM126A,PSMC2
NPSR1,KRTAP9-3
SNX20,SEMA3G
ACTL8,USP43
GJA3,ZNF596
DDX1,ADGRG6
SLC6A13,SMIM22
DYNLL2,RNH1
DHX35,PPEF2
ODF2,FXYD4
PVR,ZNF408
GATM,MTA2
SDSL,IFFO1
SAMD8,CCDC102A
IL12RB1,MED10
PPP2R2C,C9orf135
NEK5,PXK
RILPL1,SEMA3F
PRMT7,TRIM69
NCF2,DMBX1
KANK2,CCDC91
SFT2D2,KRTAP13-2
CENPM,CAMLG
SEC61A1,SBK1
SLC26A8,OCM2
A2M,CCL25
VEGFC,CHRNA2
ILKAP,F13A1
EIF3A,DYNLRB1
ZBTB7C,UBE2Q1
ZBTB7A,SNAP23
TRAF3IP3,PDCD1
TRIM44,HNMT
CAPZA3,GCC2
IQCA1L,RRP1B
HDAC3,POLR3H
VPS29,UBA5
DEPP,C2CD2L
GAD2,SERPINA10
ENTPD7,TRAT1
PHOSPHO1,ZNF600
C14orf1,MAP2K5
SAMD1,FSD1
GLS,FARP1
KNOP1,TMX1
ARHGAP27,TMCC2
ZNF83,ACVR2B
SYN2,GORASP2
SALL3,HEBP1
GSG1,SCNN1B
S100A1,BRE
C15orf48,NELFB
TNFRSF11B,UBE2M
INSL5,KIAA1715
ZAP70,LMNTD1
BUB1,CLIP1
WNT3,DNASE2B
IL12RB2,FAM134A
SLC17A8,ADRA1B
BATF,CCR2
DRG2,FRMPD1
BAG2,SAMD9L
MAP1A,TBC1D13
DAGLB,WDR26
ERCC5,ADCY8
ZDHHC8,FCRL4
MID1,TAC1
WFS1,APPL2
DCUN1D2,HN1L
PCSK6,DGCR6
LYN,GTF2H2C
TEDDM1,NAPEPLD
VIT,LOXL3
RBMS3,GPR22
TBCD,TRIP11
FBXW7,SEPT12
VPREB3,AOC3
RSPO4,ZNF385B
PTCHD2,BPIFB6
PHGR1,TTC13
ZFP42,RGS17
BMS1,ZNF750
ITGA2,SNRPB2
CACHD1,GLRX5
ACCS,RAX
CHFR,CYB5A
DIO1,USP6
TOB1,C1orf122
DNAJC5,CAPN14
CHI3L2,CCDC107
C8orf88,MGAT2
ENHO,DTX1
FAM173A,RERGL
CD79B,NAA25
NXPE4,HIST1H2AL
SH3BGR,PPP1R14B
SLC9A8,THOC2
COX14,FOXRED2
SFMBT2,NIT2
HTR2A,OR4D6
MECR,KCNN3
USH1C,TRPV4
ATF4,RNF186
PAMR1,TSSC4
SLC35B1,MAT2A
LCN15,KLHL11
MGME1,SPAG6
STAU1,DMBT1
VDAC2,CBWD2
RNF44,FAM124B
RPL35,SERGEF
HOPX,KIAA0355
IFI16,NAT10
NELL2,RHBG
SCGB1D2,NADK
ONECUT2,NOX5
C20orf27,TAS2R60
SSTR5,RUNDC3B
TCP10L,CYP2B6
SSNA1,NAT14
ARL6IP4,PCNP
GPRIN2,TTYH1
DNAH17,SHC1
BEST3,CEACAM19
UGCG,TJP3
GJD3,RPRD1A
ZNF418,GSX1
TMEM40,TLR7
RSPRY1,CDC14B
DMBX1,ROR1
C16orf72,CSAG1
GSX2,CCDC120
PANK4,APOBEC3A
ALKBH3,TANGO2
TOPAZ1,FOXJ1
ALG14,TCEB3B
DDIT4,NKX2-3
MVB12A,LHCGR
LAMB4,ASZ1
C17orf49,IL22RA2
NELFCD,CCL23
EOGT,PML
SYNGR1,TMPRSS11F
ATP2B4,NDUFA6
FCRL3,HSPA4L
HSD3B1,CPNE3
JAKMIP1,TAS2R3
MSI1,ST6GAL2
LYPLA1,ITM2B
TAF1D,MT1F
CNGA1,PCDHB13
CTSB,CPSF3L
KIF7,RHD
HR,HNRNPUL1
CCL25,CPXM1
XIRP2,PGK2
CNOT11,BANF1
CHN2,INTS10
ATP5A1,MRPS7
ASB10,TRIM4
LIPH,ZBTB7B
RBM28,AQP11
SLC10A6,GLRX
PTTG1,RRAGB
PHLDB2,MEIKIN
PABPC1,CRYBA4
HPDL,DPM1
KLF15,CRHR2
SCG2,MAP1LC3C
CNBD2,ADAMTS18
IFI6,SP140
GAL3ST1,DCTN3
CPLX4,CHST14
RHCE,COX7B2
NTN1,DDIT4
PGR,CALCA
RPL28,SLC25A16
RAD9A,ZNF714
STYXL1,DAPK3
RPS6,MPC2
MAL2,NRBP2
PTPRS,FAM110B
SNRPG,HEPACAM2
AK1,HNRNPUL2
MARVELD2,ANKZF1
TMEM30B,RNF40
HSPCA,KLK7
PRKCB,COPG1
APOBEC3A,SYVN1
EMID1,EIF2S1
PPP1R3B,TTL
ZFP1,FLI1
ANKRD20A2,RABL2A
RASL10A,DSG3
SEC22A,LAT2
PSMG1,NPL
PRSS56,ALDOC
TMEM200C,TPGS1
SMCO1,DNAH6
FRMPD2,HYAL3
FAM209A,C14orf180
ARPC5,BTN3A2
PCYOX1,NDUFV1
KCNJ10,GP9
INS,ACSM6
MEPCE,BNIP2
KCNK17,TBX19
SLC39A13,SDR16C5
EPS8,GNG13
DNAAF1,CBFA2T3
MBD3L5,AKTIP
HLA-A,C4orf22
SIT1,ATP5L2
ZCWPW1,VANGL2
GZMK,TOB1
FEZF2,CPSF1
CDRT15L2,CRB1
SIGLEC10,CSF2RB
GSR,H1F5
TAF5L,NIPSNAP3B
CNTN5,SH3D19
SMIM15,KIAA1456
POLR2J3,GSTP1
FLVCR1,GYS1
UTF1,ALG14
PABPC4,BTLA
TBCA,ARPC3
CD99,SIRT4
GAS7,CHPT1
RPS23,CRABP2
PATE1,RAP1GAP2
MYL2,SPATA8
NCOA7,C19orf57
TNRC6C,NAT6
ZNF720,HFE
TCF15,GLYCTK
MEDAG,FOLR1
COLGALT2,VDAC1
EVC2,TNS1
SNRNP40,KTI12
LIPE,ACP5
SCO2,DCAF6
IFIT5,SMLR1
OPRL1,STRN3
FAM136A,PHC3
FFAR4,TMEM256-PLSCR3
SEMG1,P2RY6
DNM1,C2CD2
HMGCS2,APOL6
ADAMTSL5,HS6ST2
ZFR2,SLA2
MPZL1,CD6
CNDP2,PYGM
CNTNAP1,MRLN
N4BP2L1,NXT1
FAM124B,GPSM2
KDM8,LEMD3
GPR141,SLC34A2
PELI3,IKBIP
GPAT2,METTL21C
TPSB2,CD8A
KRTAP10-8,IP6K1
MLXIP,VEGFB
TEX2,RFC1
PCDHGC5,SNTB2
EN1,HLA-DQA2
CRIPAK,NREP
ZNF114,CEP85
SNX25,KIAA0040
TDRKH,SLC32A1
PPP1R13L,CACNA1B
ANKRD36B,GGA3
LIN7B,FASTK
ZBTB5,IFIT1
CXorf40A,WNK4
SF3B5,SPANXN4
LGALS2,FLJ12783
NLRC5,YWHAE
COPB1,NECAB1
MRFAP1,ZNF280D
DNAJC15,KRTCAP2
NAA38,LMF1
ANGPT4,PCDHB8
RNF182,ZNF786
ASCL2,MSRA
CEBPB,ANKRD27
B4GALT5,C20ORF31
CNTNAP3,TGIF2
PLD4,TNP2
THG1L,ITGA6
PLEKHO1,ACTA1
MARCH2,OR10R2
CD1E,TTC24
TRMT112,ZNF483
CX3CL1,PRM1
CIDEA,DNMT3B
ZNF491,IFT74
DNAJC5B,KLHL5
FAM107B,USP18
C11orf94,PDCD6
LOC51706,P4HTM
APOA4,FSD2
CD200,KDF1
CUEDC2,ALKBH5
KIAA0408,CXCL9
ATF3,TXLNA
AMER1,BOC
TSPAN14,CT45A3
CCR9,SGCG
GUCA1A,LYNX1
GLI4,GUCA2B
ADGRG3,GTF3A
INPP5F,ATP2B4
CPO,SLC35F2
ELOVL2,LCP2
TSR1,ADCYAP1
TRMT5,ITPR2
CCDC149,SNTN
TDP1,MYH7B
C20orf85,HSD3B2
SLC13A2,C1orf216
BSPRY,NADK2
CDC14B,CSF1R
PLA2G2A,PRSS37
CPTP,C6orf203
MS4A3,CCL5
OCIAD2,IL5
CMKLR1,PPP2R5C
MDH2,NEK8
EIF6,PKD1
KCTD21,OTX1
C10orf128,ANKRD39
SEC31A,RGS19
ADFP,FIZ1
TREML2,GAPD
RAB14,HGH1
PROC,ME1
NCR2,MYOZ1
SPATA31D3,SLC35F1
RAPGEF4,GLRA2
HSPC251,PCDHB4
SLC36A3,PRSS1
LITAF,MLEC
ACAT1,PRAMEF4
HSPB8,LSP1
RIMBP3B,YTHDF1
MYO7A,ASB14
KCNC4,SPP1
SAP30,KRTAP1-1
TACR1,NEDD9
NOTCH2NL,CHRNA6
NOD1,CXorf40B
TAL1,NMUR1
DOK7,ENO4
TBC1D31,VSX1
GGT5,MNT
GABRG1,KCNS1
HNRNPAB,KRTAP4-9
PITPNM3,CES5A
RPS6KA5,ABCF1
EHHADH,CALHM3
DEGS1,MARCH3
TAC3,STAC
GALNT11,MARCH8
NOG,NME2
PAQR4,EVL
GHDC,NIM1K
RCAN3,CDAN1
TNKS,UGT1A5
SNX5,SIK2
MFSD6L,JDP2
ERVFRD-1,CYP4X1
SFRS1,C6orf132
DLG1,RGS16
NOLA2,TMEM50B
MRLN,ALS2
RPL39L,TRPC4
RBL1,PSMD11
THRA,CER1
UBXN11,CD1D
C6orf52,OASL
TLR6,SLC39A6
TTLL5,MGAT4B
ZNF879,PLEK2
NLRP12,POLRMT
SCEL,CTAGE6
FCHSD2,SDHAF3
NETO2,TLCD1
PRDX5,HDAC5
ZNF480,MAEA
WFDC2,PKIA
SLC17A9,ENKD1
IQCJ-SCHIP1,DOCK8
SMAD1,SEC13
PLA2G2D,CDC20B
MYT1,TUFT1
HS3ST4,PHOSPHO1
SLC9B2,IQCG
TOP1,ROPN1L
RANBP1,SNX7
SUV420H1,SPX
FAHD2A,SLC22A10
HLA-DRB1,TPRG1L
CSNK1A1,EIF4G2
MYO3A,ATP4B
CHST5,MGARP
STIL,CT83
ZNF454,BAT1
NPY4R,COLEC11
FAM83D,SH3GL2
B4GALT7,SID6
FXYD4,FZD10
SMIM10,GLCE
RBBP5,UNC45A
GSTP1,GALNT6
ZBTB21,PSMD2
TRIM56,RLN3
ZNRF4,CHTF18
CSRNP1,PDE1B
SLC6A1,PIGV
TBC1D9B,CHST3
PRAMEF5,ARHGAP24
TMF1,SBF1
IL22RA2,CYP2U1
PIP5KL1,DECR1
WDR1,OPRM1
WFIKKN2,IMPDH1
FAM161A,C1QA
TRIM8,DCTN6
PTRH1,PPFIA2
SPIB,PDCD10
STC2,FLJ11000
MYO5C,TKTL2
PAK1IP1,ARPC5
CTTNBP2,GGH
EIF4H,TMEM131
EPHA10,PRKAR1A
MYBPH,PDZD8
CD300E,CLCN1
HDLBP,ITGAV
IQCJ,PGLYRP1
RPL36,TLL2
CBFB,FAM43A
PROB1,PRSS53
FLI1,PLAC8
TNFRSF17,ZNF208
LRRC58,TBC1D19
TRIM47,ADAMTS17
BRSK2,NR2F6
ANKRD28,CTSA
CTGF,RETNLB
KLHL17,NLRP3
BBS5,HAPLN4
LRRC41,ISX
LRAT,CHGA
CMTM5,WNT2
S100A5,MGC2668
MTDH,NDST3
NTSR1,HECW2
DOK5,MGEA5
SMAD2,NFATC3
ZNF584,ACADL
CD5L,SLC5A1
CHST14,SPAG9
TFF1,LIMCH1
GRHL3,PMM1
PLEKHG6,STMN3
CFAP73,WSB2
USP39,MKRN2OS
MSL2,LGMN
METTL22,WFDC5
CIB1,PHKG1
CGN,PRICKLE4
MTMR1,RAB24
RAX2,MYO1D
ALDH8A1,NANS
TRIM46,TCEAL1
POFUT1,NR6A1
CSNK1A1L,KPNA4
CD200R1L,CXCR6
ARSB,WIPI1
HIGD1B,MRC1
CYBA,MPHOSPH8
C1orf226,CREB3
ATP5D,GNB2
PYGO1,STX7
HNMT,GALNT11
SART1,RIOK3
BEND5,FKBP10
TEX33,SLC51B
C2orf68,PPP3CB
HDAC5,PAQR8
LIN7A,GBAS
TMEM30A,DEFB108B
FREM1,ACKR2
BEX2,PLEKHA3
FMO2,KLF17
PGRMC2,PAGE1
TXNDC11,DDIT3
SLC38A6,UGDH
SLC35F5,TRPC4AP
WSB2,VWC2L
MAPRE1,EIF1AD
IRF4,GPR158
NCK1,TEX35
PKP1,GBX2
DYRK3,CNPPD1
SVOP,PPP2R3A
ARHGDIA,DNHD1
ADAMTS2,SH3BGRL3
PDE7A,CD302
FIGNL1,KDELR3
JRK,FAM153A
PSMD12,SPN
NELFB,HFE2
SCARA3,TRIM40
KDM2B,SLC22A18AS
TTC9B,LRRC43
OLFML1,EMC6
KLK11,POTEM
PDLIM2,ATP6V0E2
LGI4,RARS
KRT8,FGF18
GNLY,BOK
LYPLA2,PAQR4
CRTAC1,DIO2
CDA,ACCS
SMIM3,ZNF680
SCNN1A,SMIM19
NDUFA12,TMEM179
TMCO3,CYBA
PLEKHG5,TRIM41
MEST,KCNC2
XKR4,ADCY6
BCL7A,SMG9
GLIPR1L2,MORN4
BHLHE23,MMS19
CRYGA,CPN1
PARP11,SLPI
ANKRD65,FAM50A
MRPL10,SDR9C7
WDR81,PTK2B
MED20,ASS1
ANKLE2,CHRNA5
UCN2,CHP2
RTN2,ZSCAN25
DSEL,SPECC1L
TIAM1,PYROXD2
KCNK12,DOK3
NOL7,PUSL1
CTSC,SLITRK2
KCTD16,TMEM9
ZNF746,CPNE7
KDF1,TIGAR
NANOS1,PHKG2
PACSIN1,ZCCHC5
FHL3,LY9
UBE2M,NIPBL
FAM151B,BMP6
CEP164,WASF1
PTPRC,LYN
ATRN,REC114
GART,CHST5
PM20D2,CD2BP2
TMEM131,NEDD4
VPS26A,ZNF484
MAP2K7,ZNF677
GFI1B,BTNL3
EPB41L2,SYNCRIP
NDUFV1,GPR63
RPLP2,CACNA1H
LRGUK,XKR3
ADAD2,STK19
CDH15,ECHS1
STK33,NDST1
NOL4L,FGD2
CHPF,MRPL40
RTEL1,SLC35A5
FAM110A,NXPE3
HIF3A,SLC26A1
SMIM13,HKR1
SPI1,CD81
TECPR1,GLI2
FUBP3,MGAM
THOC5,C6orf222
PAXIP1,LONRF3
RHBDL3,PGBD1
SLF2,TMED5
TNFRSF4,DCTN4
RP5-1187M17.10,SH3GLB1
TLE6,PDXK
SP140L,ARMC5
ANAPC2,PITPNB
PCDHB14,PRR34
SOHLH2,C5orf24
PC,KRTAP4-7
SYT15,GJD4
NPRL2,MYL3
PRKCD,GPR150
KNSTRN,NPC1
FAM109A,PM20D1
ZBTB32,HEPH
CELA2B,PRKAR2B
ANLN,OVOL2
HAPLN4,GNPDA2
PRPH2,NRBP1
FGFR4,CUBN
CHRNB1,PROL3
GPHB5,GSPT2
ADRBK1,HDAC2
RAE1,WBSCR28
L3HYPDH,GMPPB
ST14,CIITA
USP47,BANP
CYP2W1,TBL1X
AUNIP,LDHC
GALNT4,CIT
OAS1,SRL
ANKRD13B,RRM2B
TLR9,BEND5
KLK13,SPSB2
MLC1,UBQLN3
TIMM21,GMPR
DIABLO,DHRS7C
ZNF619,PLOD3
WDR35,CD19
GRIK5,MUC5AC
CYB5D2,KRT2
VPS36,CX3CR1
IL10RA,CCDC18
APMAP,CDK7
NFKB1,WASL
PPP2R3A,SNX20
RPIA,ATP8B3
ADPRHL2,CNOT2
EHF,KRT82
HAL,EPHX4
TMEM222,GPR55
DSIPI,PTPRB
DZIP1,AMZ1
PNLIPRP2,USH1G
ZNF143,MYEOV
C3,C11orf68
KATNB1,ITCH
DARS,SRPK3
ADGRL3,TNFRSF1B
FGFBP2,SLC17A3
HNF4A,C11orf80
GCN1,CNTN6
CP,ASAH1
MFNG,GNB1
ICAM3,ACSL5
KCNJ1,CCER2
CYP2J2,RNF187
LMTK3,MAN1A2
SH3GLB2,CORO7-PAM16
LYAR,ICOSLG
PDZD3,ARHGEF7
SMT3H1,PPP3CA
MYO1D,GPD1L
AJUBA,PLAT
EHD1,RAB33A
CABP1,RGPD5
THBS3,HLA-G
R3HDM4,PLEKHA5
PDIA6,LRRC23
ZNF79,SPRR2D
MMP2,CXCL5
ALDH7A1,NACAD
GNAI2,ARL15
CABLES2,APAF1
TMEFF1,POTEH
TLX1,PLA2G4D
TRAPPC3,ADAMTS2
SH3RF1,MAN2A2
RP1,DDAH2
DCTN3,STK26
BAK1,PNLIPRP1
SULT1C2,SH3BP5L
NFE2L3,ANKH
MAP3K1,B4GALT7
PCMTD1,CSNK1A1L
KRTAP4-6,DBH
SPHKAP,HTR1F
SLC10A1,ZSCAN2
ERICH6B,LMF2
NUCB2,ZNHIT1
TMEM140,ETV2
FGF11,C18orf25
KCNH2,SAMD4B
DHRS12,MARK3
MRPL57,C2orf57
ELOVL7,TP53BP1
IL37,PRMT7
MYL3,VAMP4
MEX3D,STRIP2
REEP5,RASGRP2
CYP11A1,MTMR6
PAPOLA,CTTNBP2NL
MYB,DENND2D
SLC17A7,SERPINA7
DUS1L,PMVK
TANGO2,FAM129C
B3GALT6,SLFN5
MAVS,DYRK1A
VWA2,RNASE3
UTS2,CNTNAP4
IGSF22,MAP6D1
DDOST,C17orf50
MGAT1,SAPCD1
IPO5,CHGB
PCDHB15,JMJD7
LYRM9,ASIC4
KRTAP5-2,JMJD7-PLA2G4B
NECAB1,KLF3
PTPN9,PTCH2
IDH3A,C20orf85
SIVA1,FAM151B
ETF1,FAM180A
ITPKC,WNT7B
AKAP3,KIAA1522
STAM2,NOM1
ZNF853,CRIP2
LIMS3,TAF8
MYOC,PALM
IGFL1,TLN1
ACER3,GHRHR
ADSSL1,ERBB2
LRRTM2,SYDE1
TCEA1,TRIM31
FETUB,DEFA6
SIRPB1,DEDD2
PDE9A,KV1I
AP5B1,SERTAD1
RASGRP3,TMSB4X
GPR183,IQCE
ARX,SLC13A1
LDAH,PGAP3
C2orf49,CORO7
CWC25,TTC8
NCLN,NTS
DRD2,IL2RB
SON,INO80E
DQX1,LEF1
CLRN3,TMEM150A
PSMB3,ANPEP
CIZ1,SMAD1
HLA-DQB2,HTR2A
WWP2,PTGES2
GRM4,BIRC7
ADM2,PARL
CCDC67,SLC25A20
BMP1,ZNF844
RNF43,FAM222A
STMN2,RBMXL2
NUP93,FMR1NB
CXADR,CSH1
TFAP2D,KCNA3
CCDC129,TCHHL1
ACOT9,FDCSP
ZNF316,PPP1R15A
ADPGK,POLD2
NAGK,STK11
WARS2,TGIF2-C20orf24
NARS,MTRNR2L12
FGR,PADI4
RER1,C14ORF100
CCDC142,SPAM1
MYADML2,UNC5D
DLEU7,SLC4A1
HSD17B12,RNF222
NACAD,RHOT2
CCDC86,CSH2
CACNA1I,ABCD3
PRDM1,CCL14
SYN1,NT5C2
TMEM86B,PTPRT
SYDE2,RPL36AL
NDUFS8,CYP8B1
MAN1B1,AIM1L
PDS5B,HOXB8
CDKN1C,WDR38
SGK1,BTBD16
RIC8A,HIRA
ECH1,ZNF250
IL27RA,TTC16
MSH2,POM121
TLK1,RTN4RL2
DDX59,MIDN
CACNG7,EYA2
GABRA5,DAND5
CBARP,FLCN
THEGL,GABARAP
METTL13,AP3B2
HSFX2,EYA1
ARHGEF1,FPR2
PACS2,FAM83F
MSGN1,SYK
GIPC1,PSMA1
PIP4K2B,ZNF683
RASSF8,ALDH2
HIMAP4,BIN2
KRT86,CCDC182
ARHGAP24,LAX1
ASPHD2,CST9L
KCTD9,RCN3
LMBR1,ATP1B3
LRRC4C,BEND6
TDRD7,RCAN2
CELSR3,TAS2R19
DSCR3,RTF1
GPR3,TMEM189-UBE2V1
GCC1,SBDS
CCDC105,DACT2
TMEM62,TMEM184B
ABCC3,MAP4
E2F3,RTN4RL1
DMRT2,TEX37
FAM101B,WFIKKN2
ANO5,PABPC3
CYP19A1,MGAT4C
FES,DSCAML1
CAPN14,LEFTY1
CRHBP,ARHGEF40
ZFYVE16,GH1
ATG2B,OSBPL5
PSD4,SCAMP5
ARPP21,LYPLA2
SLITRK4,DMP1
PROK1,OR51B6
FHL1,NPSR1
ARMC3,GSR
DGCR14,ZNF300
STPG1,LYZL6
NBPF4,PLEK
FXYD3,PPARD
NXF2B,XIRP2
TM9SF4,B3GNT6
LEFTY1,ASB15
PHF12,ETFA
ZNF341,TMEM9B
ITK,GAL3ST2
ZZEF1,RNF149
SMIM5,RALY
ERF,SOCS7
PNCK,SLC43A3
TMEM204,STOX2
CPA2,RELL1
KRTAP2-3,TCF25
MYO1E,CLEC7A
ASS,ODF4
DHX34,BRICD5
APOC1,CKM
HNRPA3,TDRD6
STXBP1,TTC38
ASZ1,PLXDC2
ENG,GCSAM
TMEM238,CCDC167
VPS13A,OR10C1
LRP4,GLS2
SSSCA1,TMEM88B
DYNLT1,VCX3B
NFKBIZ,CPEB1
EDNRA,PHYHIP
FANCI,C1QTNF7
SSBP1,SYPL2
FLNA,DYNC1H1
RHOJ,PRKAG3
SNUPN,IQSEC2
CNTRL,C12orf73
MIER3,SEPHS1
NRG2,SRRM1
ARHGAP40,VAX2
ABCB10,ROS1
SCRN2,ZDHHC13
DNAJC27,PTPDC1
MPC1,RBP3
NATD1,MTMR8
ABCD4,AVP
GABRR3,EIF3C
ZBTB49,ANXA5
MIIP,WAS
SUGCT,FAM118A
CYB5R2,SFTPB
ANXA9,LMX1B
SKA3,GRM7
CLASRP,EPPK1
RASIP1,ZNF90
EVI5,GGT1
SETD1B,ZGPAT
SEPT4,NUCB2
HPN,MRPS34
IGFN1,CACNG4
KRT19,ZNF526
NUDT4,MGP
PALM3,AQP8
DCLRE1C,ACBD6
STRIP2,TLDC1
WDR93,C4BPB
CCSAP,VPS11
U2SURP,SIPA1L1
WDR20,LAMB3
DHCR24,GAGE10
TRAF4,AP4S1
SLC5A3,TUSC5
CDCA7,ANO9
ASTL,TMEM170B
TMEM145,METTL9
TES,ATG3
UGT1A6,PATE4
MYBPHL,CSF2RA
FAM214B,DRC3
PDCD1,HIST1H4I
AP1S1,LRRC8D
ACER2,ASB1
PIK3IP1,STH
COMMD3-BMI1,NCBP2
CD63,SDC3
GCC2,STEAP4
CIC,DNMT3A
KRT81,KIF9
MBD6,HPS1
COPS7B,NNAT
LCN10,PDZK1
ILDR1,C5ORF13
GLTSCR1,ANKRD13D
SPP1,SGPP1
SLC26A9,HRASLS2
SPAG9,KCNAB3
TRPV6,GJB2
ZFPM1,GLUL
ASXL3,ADAM7
FAM170B,HGFAC
AFG3L2,ADGRL2
ARL3,MAVS
NKX3-2,SMCO2
ALP,ASMT
MOB3C,EPB41L1
AGRP,NDUFAF2
LDLRAD4,ARHGEF12
OCSTAMP,FAM133B
ERVMER34-1,ATRNL1
HNRNPM,RGS4
MAST4,DVL3
TIPIN,IL18RAP
SLITRK6,LENG8
GABRG3,MB
LRRC75B,HMOX2
STX18,CCDC80
KATNAL2,BPHL
BRAT1,KCNK16
ZDHHC3,ADSL
ZSCAN5A,WDR93
APITD1-CORT,GDA
ABCG2,SAYSD1
BTG1,FAM131C
GMEB2,HOXC13
HGF,SKAP2
FAM189A2,TCEA2
CC2D1A,LTBP1
THEG,TRIM8
GALNT18,KCTD11
VEPH1,NFE2L1
C11orf24,PHF23
PDE4A,RREB1
LY6G6D,ZYG11A
APCDD1L,CYTH4
PRRT4,SYNGR1
GRHPR,MTX3
CLIC3,FRRS1L
SPNS2,GBP2
DNAJB2,SGK494
XPNPEP1,POMC
MOXD1,TGIF2LX
ENTPD3,PAK6
AMOT,TMEM185B
RAB25,FAM208B
SPDYE4,RFESD
VAX1,ZMYND8
DEFB134,TLE3
TTF2,KIR2DL1
TSC1,CYP2C18
ETV4,CLCNKB
PAG1,CCNH
ELAVL3,CARD19
LPAR3,NAALADL1
ZNF239,VENTX
TMEM212,TNKS1BP1
FZD7,MYO16
SNCAIP,SLC44A1
SEPN1,RISC
SOAT1,GRM5
ANKRD20A1,PDE7A
CFAP221,MTERF3
PHACTR4,STRA6
FLJ13390,NLRP7
PRRG3,RPS7
KCNJ11,ARFGAP2
ABL1,RBMS3
RALGAPB,SLC26A5
ZNF778,CLCC1
EPHX4,ASGR2
ANPEP,RPS8
AAED1,TMEM189
CACFD1,ICOS
SLC41A2,HNRPR
CAPN3,CCSER1
FAM189B,ARFRP1
MTFR2,E2F8
PI4K2A,TUBB5
ARL17A,MSLN
CISH,MAP4K1
FECH,USPL1
PDK4,MREG
SKIDA1,TXNRD1
SLIT1,MXD3
ECHS1,DOC2B
TMC3,SLC5A7
KRTAP3-1,TM9SF2
NOA1,C16orf89
ACSM3,CDH4
DSC2,PFKM
ANKRD7,GPR27
KLHDC10,XRCC1
ACTC,SSSCA1
CETN1,SLC16A12
VPS37D,CTNNA3
GALNT10,SKAP1
METRNL,KRTAP7-1
TMEM156,TMTC1
SPINK8,NAA20
MLF1,KTN1
PCDHB12,TBX3
ACKR2,THEMIS
GOSR2,EFNA2
TMEM120B,KNG
DMC1,ALOX5AP
BMI1,GPR34
RANBP9,SFI1
ZWINT,MAP3K13
UBTD1,ST8SIA2
AKAP17A,MFRP
PYROXD2,PRKACA
FVT1,INSL5
MAEA,KIAA2022
NNAT,TUT1
RPN1,C14orf177
SMIM22,C8orf4
FNIP2,ACTL7B
CCDC152,COG3
VWA9,UNC5C
CLCA1,KRT86
SH2D4B,SUPT4H1
NXT1,SUV39H2
CCDC117,TRIM16
ADGRL1,TUBGCP2
TBL1Y,NAT1
AMER3,ZNF706
CTCFL,CHP1
ADGRG7,SELE
VIL1,AAAS
C14ORF129,BRD2
PROSER3,IL17RB
PDSS2,GTPBP2
