K27ac,K27me3,K4me1,K4me3,K9me3,K36me3
-0.182601074915851,-0.446963764951725,-0.282329385416559,-0.332196034091413,-0.153764757791954,-0.74375570759839
0.412924109764117,-0.671777695661183,0.388439777126977,0.420675802995929,0.210913083353097,-0.0766191019095607
-0.215529074163897,-0.585198952032975,-0.274688421884313,-0.277071665640434,-0.142880203620082,0.662157243504129
0.463804540052155,0.0439837000047774,-0.819578557934108,0.296410535158744,0.152760656222241,0.00683715532984173
-0.657622901837234,-0.0618564673646799,-0.136401392801145,0.726178733702585,-0.124244045884492,-0.0482537070763297
0.319554710200499,0.0268238429552979,0.0603040295097679,0.143924275825586,-0.934176063126196,0.0113832584435525
