PromEnh,PromOnly
ATXN2,TRIQK
PURB,KCNA2
TMEM161A,TEX30
HSD17B3,TMEM61
DNPEP,IQUB
CBFA2T2,NUDT3
FNBP1L,FAU
AQR,TRIM40
XRCC5,ODF3L1
RRAS,CMTM5
HNRNPF,DHRS2
ACER2,DLK2
HSPB7,PURB
PSMG3,GALNT1
SYNPO,CEP112
ENTPD6,MOGAT2
NOL4L,SHF
PAQR3,IFT43
RASGRP4,ACSL1
LPIN3,ANKRD11
DPP7,GPX8
SPATA2,TMEM263
TRMT5,DDRGK1
NCK1,KCNJ2
CHTF8,IQCK
PLB1,CBWD2
PLXNB2,ARC
MRPS2,HNRNPUL1
GIT2,EPO
ABCA5,AK4
C12orf40,DAGLA
ANPEP,PHB2
MOB2,NDFIP1
NCMAP,SLX1A
NWD1,ENHO
CSNK1A1L,MANEAL
VPS11,ZNF845
CEBPB,ZNF250
ZSCAN30,A1CF
ZNF618,STAT2
DERL1,GJD4
EQTN,ITPR2
ABHD12,UBE2I
PKDCC,CXCR3
PATL2,DGKQ
NTRK3,LSG1
CTSS,DEFB125
CA4,NADK
ACSBG2,RAD21L1
ZMYND19,F7
NLGN4Y,FZD7
TMEM64,LAD1
GOLGA6L4,MAGEA12
SLK,TEKT1
IFI6,NKX6-3
TRIL,RFESD
IL24,ANKS3
ABTB2,FAM177A1
PGK1,LCK
RAB9A,RBL2
CHRNA7,CPT1B
TBX6,PXK
UBE2QL1,P2RY2
PLBD1,PHF13
PHF20L1,SMIM5
CDK4,GUCD1
ERAP2,LENEP
PC,GPLD1
TMEM71,MFF
TESK2,ARHGEF6
IL4R,PROC
CXorf66,BTN2A1
FLJ11730,VIPR1
RPP38,CTAG1B
SHH,TIGD5
GUCA1B,SLC25A3
BOLA3,SLC26A8
LRRC75A,NDUFAF4
VPS36,LCN15
EFNB2,C2orf80
TNFRSF4,WDR37
ACIN1,SUCLA2
FAM227A,TOP2A
SLC35F5,SLC33A1
ZUFSP,TBL1Y
RALGAPB,TCP10
DLX2,KRT4
PRR7,STMN3
AGPAT2,MED30
PSMA1,SLC22A12
IRAK1,ANKDD1A
TAF12,DENND4A
ABCD3,FBXO46
POFUT2,SYT2
SPRY1,PSME2
SPI1,RPL4
NOP2,ICT1
STAT6,MAGEB2
TCP10L,SELK
ELOVL2,SMARCAL1
FSIP1,ANP32D
TNPO2,IFIT3
IAH1,ANKRD30A
PSMB3,TMEM94
SLC25A4,TOMM7
RAD23B,MTHFD2L
ZDHHC18,GAN
ENTPD4,ZDHHC2
RALY,RNF225
SERINC1,C6orf58
CCDC64,ABCC6
TMSB10,POT1
UBE2F,POTEI
GALNT16,TSPAN18
SLC32A1,ITPRIP
LRP11,OR2S2
CDK14,CMC1
ATP6V1H,TRMT6
ATP6V0E2,NCKAP1L
RPS4Y,UBE3B
SLC15A1,NPY4R
OXT,P2RY4
KLHL17,OBP2B
INSIG2,CAMK4
RAD54L2,BOC
CCDC15,TMCC3
ACTRT2,ELF2
CR2,ZP2
SOS2,NRXN3
FAM209A,MAPKAPK3
UBL7,C20orf27
C1orf109,RGS3
TPT1,WNT7B
C20orf195,NCDN
DLG5,C3orf38
DNMT3B,ATG101
ZNF124,DGCR6
RALGAPA2,USP42
EXOSC6,MYH8
LYSMD2,B4GALT2
TBC1D32,RPL17
AMIGO2,MED13L
ANAPC1,CRX
ST8SIA5,FAM205A
PRIM2,FCHO1
NR6A1,LRCH4
MTFR1,TSLP
PPM1J,CHKB
HIST1H3E,PPP1R21
KLC4,PRDM1
RNF34,NAA16
TYW1B,HPCAL4
PNKP,NDST1
RHBDF1,STAT5A
FAM114A1,ANXA8
DEFB1,AMHR2
TPI1,ABL1
EFCAB13,RASD2
PCNA,DNASE1L1
TMEM198,VWA1
DNAJC9,MRPL22
RNASEH1,NOBOX
CCT8,RAF1
GPR39,HDAC7
TTF1,COG6
STC1,CARF
GAGE12H,NCKAP5
LCN10,TPRG1L
ATN1,MUC3A
PMPCA,CDK2
DDX19A,QRSL1
THBS4,ZNF581
HABP4,TRIO
FAM129A,SLC37A1
ZFHX4,SNX24
USP34,TNFSF11
PGD,BUB3
SNX20,EVA1A
SMOX,CCDC190
TMEM169,PDE4D
RUSC1,CDH17
ZNF250,U2AF1
ZNF777,TVP23A
SERPINI1,KLK10
LYZ,HSPBAP1
MYO5A,TRAF2
C9orf72,CHST3
CKM,ZNF460
LBX2,SULF1
OSTF1,S100A6
DICER1,AC013461.1
BFSP1,SLC39A8
SLC16A7,FYB
MCU,TNFSF9
STK25,TNPO1
PHF3,CDNF
CNOT7,ZNF222
KIF9,FADS6
TMEM247,C21orf62
ZNF431,CFAP69
CCDC74A,NOTCH3
PEX2,GSTP1
TSPYL6,ABCA9
GLI3,RPS25
STK26,PDE4B
DPY19L3,DBP
TM4SF4,TPX2
GAGE13,NDUFAF2
PNPLA6,MYOM2
UQCC2,LDLRAD3
FLNA,MFSD12
PRM3,ZNF2
SLC2A5,ADAM10
LILRB5,GNPI
RAB3IL1,HEY1
PRB2,PPP2R3A
TNNI3K,NEK11
C14orf80,FAM131C
BRIP1,NFE2L2
TGFBR1,CCR2
RPRD1B,KIF3C
CKAP2L,KREMEN2
OTUB2,CYFIP1
FAM102A,ACOT7
ANKRD26,GPR157
SEMA3F,IQGAP2
HOPX,GIMAP7
NMUR1,ZFP1
SMURF1,KLHL3
TCF7L2,TBC1D3L
FBXO32,RNF19A
FANCB,CUBN
SLC13A2,TFRC
FAM110C,SNX29
AFMID,OTOP1
TPRG1L,TRPV1
SLC24A2,SMIM11A
ACY3,PRLHR
NSMCE1,C17orf107
PKD2,ST3GAL5
PPP1R12A,FNDC1
ICE1,IL18R1
KANSL2,SHROOM3
LCK,GDI1
NUP50,UBQLN1
ANGPTL3,SALL4
WNT11,HIST1H2BO
MRC2,TMEM176B
SPHAR,ASAH1
RPS6KA1,DRC1
NACA,CNOT3
NHLH1,RD3
CARD8,C12orf40
C10orf76,LIPT1
INCA1,CEP57L1
HIST1H1C,MYB
SLC5A1,DHTKD1
CFAP69,TMEM184B
MOS,MAGI1
PNPT1,NGF
VCPKMT,PDE6G
ITPA,COQ10A
SLC2A11,SPN
DDX1,MYOG
IMP4,KRT75
OLFML1,C14orf79
RAB5B,RNF214
MALSU1,TCFL5
LYRM1,ORMDL1
YLPM1,SEPT6
ATXN7L3,PSMB11
CDC20B,CTPS2
PTS,ZNF253
DARS,ZNF792
SLC35B3,NEFM
TTC12,PXMP2
EYA3,SH3RF2
FGL2,PLEKHO2
TSSC1,UBL7
GAL3ST3,CIR1
KATNA1,UBA2
FLCN,MYL5
CEP41,TGIF1
MRPL42,MID1IP1
FAM26F,TLDC2
ZNF286B,TEX13B
SEPT2,COPZ1
FTHL17,POM121C
ZNF486,INHBC
CRHBP,CCDC24
RARRES2,OTUD4
DUSP7,SLC4A8
CXorf57,ATP5G2
PHACTR2,CYLC2
RCE1,EPX
CCIN,KLF15
CACYBP,WDR33
CYP4F12,SH3KBP1
PGBD1,LYPD1
HSPA13,TRAPPC12
PRMT2,PHOX2B
PQLC3,AMZ2
MID1IP1,S100A13
PIK3R5,CNTD2
LCT,CTSA
SIT1,DUSP22
SYT2,GOLM1
NUDT16,ASL
LATS2,TNFRSF25
CHST9,EFCAB13
ZMIZ1,XKR9
MFSD6,GJA9
LGALS9B,M1AP
DGCR6,AATK
DDI2,RIOK2
RFC4,ACSL3
MYCL,DNAJB5
RGS9BP,RFPL4B
C9orf57,IDE
SETD7,CSGALNACT2
MBNL3,WWOX
VPS4A,ELF3
MTFMT,EFNA3
TMEM189,CCDC42
FBXW4,FLJ13390
FOXN2,FOXJ1
LAMP3,ITGB1
CHAF1A,RFXAP
ATP9B,ITM2B
POU2F1,SIGLEC6
MSGN1,RGS18
DNM2,CASQ1
ERCC3,PDE4A
HACD1,PANK4
TBC1D10C,ARHGAP26
PLEKHN1,COL5A3
NADK,FAM168B
RBM25,RAB6C
TEX28,HCFC1
ANKH,NCAPH2
CCNT2,SYNC
PINX1,PNPLA5
LRR1,SDCCAG3
FAM177A1,SDHAF1
OTX2,LGR6
TBC1D16,MIF4GD
PDF,MAMSTR
TNFSF15,SCN5A
CCNE1,MPHOSPH6
AGAP9,NPPA
KIAA0895L,RTN4
EHD1,PRSS55
DAZ2,RALGAPA1
HIP1,IL17B
LRRC61,ALOXE3
CD2BP2,PKDCC
CCDC12,GFM2
RNGTT,HDAC2
PHC1,NRAP
SDCCAG3,PCDHAC2
SSH2,EIF2B4
LIN7B,TEAD1
UTS2B,SLC38A9
IGSF22,KIAA1191
ST7,SLC6A1
AGR3,RXFP4
SNTB2,VPS36
FAM168B,DFFB
NMUR2,NSMCE1
CNIH,HSPA14
ZKSCAN3,CHTF18
OR2L13,TAS2R14
ZC3H14,LCN8
ZAN,POLH
SH2B2,ACOT11
SH3PXD2A,VPS13D
GPR62,CHSY1
CHCHD4,UMODL1
FAM20C,ROR2
SLC9A7,CLEC7A
PDC,TMPRSS11B
SSBP3,CARHSP1
KCNH2,RAB11B
AHNAK2,BCL9L
TESC,GAL3ST2
C17orf89,GPR37L1
ST3GAL6,GJB4
PSMD6,ABCF2
VRTN,ELOVL1
IL6R,LMO7DN
DHCR24,ADRBK2
TRMU,CBLN4
CPN2,HMGXB4
PAN3,FMO1
POLN,SLC1A7
SLC19A1,REXO4
NOX5,SEPT9
AVPR2,TMEM196
ORAI1,RCOR1
MRPS16,ZNF19
MVB12A,C8orf76
ABCD1,RNF5
ZDHHC2,NFYC
MTFP1,CD1C
FANCG,IZUMO1
KCNA3,VSTM2A
C2orf66,S100A1
DIO2,MCFD2
TLE2,ACSM5
SLC17A4,C7orf55-LUC7L2
NFIX,PGBD4
PLEKHF1,TIA1
CSHL1,NBEAL1
C3orf58,CKLF
LDLRAD2,CIZ1
CCDC168,SCN8A
REPS1,COL10A1
KIAA0368,CAPG
ENHO,IGSF6
AGK,ADPRHL1
KCNH8,FITM1
DDX39,TMEM229A
LAMA4,IKBKB
RASD2,GFI1
HLTF,FOSB
UCP2,C18orf25
BCAP31,SLC7A9
FGR,FBXL2
STIM1,AGPAT2
TDG,BCL3
GAGE12F,C19orf53
HLA-DQB1,PRPF40A
DNM1,RPTOR
ARHGEF1,PTPRCAP
CRLF2,RAN
PDZD4,PTRH1
PPP2R5A,DLG3
PSMB7,GSG1
LAPTM4B,SYCE2
ZNF500,LRRK1
FZD5,MDK
XAGE2,PLP2
SKP1A,ZNF329
RSRC2,TRABD2A
PNISR,ZDHHC14
SENP2,GRAP2
RPRM,MFSD2B
MCF2L2,DAZ4
SLC9B2,FZD9
OR10X1,TNFRSF8
RTFDC1,CDC25B
MS4A7,SUPT3H
PAF1,CNFN
C16orf52,MAGEE1
CTC1,KRTAP10-9
MUC4,T1A
TRIM8,RNF10
ZNF644,OR13C4
GTPBP2,GAPT
ACSL4,APOA1
P4HA2,SLC22A18AS
GPX2,KCTD9
ZNF700,ZBED6CL
ALG14,RHOA
PRAMEF5,GLTPD2
EVI5,SNX19
PPP1R8,TTLL2
BTBD7,TRIP10
RPS7,AGBL2
ZNF404,RHOBTB2
PPP3CC,ZNF107
COL16A1,EGR4
NOS2,SETD8
IGF2BP3,THOC7
WIZ,ANXA5
VDAC2,LIMD2
LGALS9C,OR13C8
CHCHD10,C1QTNF1
LMNTD1,RPS6KB1
PPP2CB,LEFTY2
TSFM,S100A10
HTR1F,LSP1
TNNT2,LSM1
RPL3,CAPZB
CCDC17,AP2S1
ATAD5,KLK12
EIF2AK2,HEATR5A
SLC52A1,CASC10
PTGES2,EPPIN
GRAMD3,SMTN
CEBPE,CACNB2
SRP19,PIP4K2A
CD1D,TTC22
NAPA,OSTM1
GJC2,SLC26A7
CCDC102A,SHE
CSF1R,PCNA
TAF2,HNF4A
GABPB1,CELSR2
TMEM266,SAT2
ZWILCH,PPP2R2A
G3BP,MRPS27
EMP3,VCPIP1
CD33,UBE2Q2
GDA,AK7
NFATC1,CLP1
ITPKA,SFRS2
TDP1,ABO
CPNE4,POLA2
RPS6KA4,C12orf10
RBM26,KIAA1755
RNF175,ARF3
TMEM235,CDK10
PRKX,PDE6A
TRAK2,JMJD4
WBSCR28,SNU13
SYCP2,MRPL51
PPP2R2C,ERG
ANK3,OXNAD1
RGPD6,INO80D
EFHC2,KISS1R
KLF14,HIST1H3G
MCM10,LYRM9
TWSG1,DSCAML1
WDR4,MYO1C
ACAT2,PPM1F
RHPN2,TMEM74
DHX38,CDX1
CTSB,ABCC4
FAM45A,CD14
APEH,KLRD1
CSGALNACT2,COQ9
INCENP,LEXM
ZNF226,DOCK10
CLTA,TRIM46
EP400,TYMS
MYOM2,DENND4B
DLGAP1,SGK
DTD1,FOCAD
SMC2,ZNF527
LAX1,PRSS3
NAP1L4,AGR2
SRSF10,PTPRN
PDE4D,SBF2
NEK11,PPP1R42
FLJ13390,ATL3
CHKA,KIF1C
P2RX5,ACTR8
SLC2A9,TMEM129
UNC45B,RHOV
DRC3,KRT12
CDC42EP5,CACFD1
DYDC2,NINJ1
MYZAP,FAM195A
INSR,CCDC136
EPB41L5,BOP1
PSMA6,MGST1
NDUFB3,PHF20L1
DCUN1D1,SMG6
KLHDC10,BDNF
DMC1,ASZ1
SSX2B,THEMIS2
AREL1,EMILIN2
OLFM2,SLC30A8
MYBPH,APOL6
C6orf226,C21orf59
ITSN1,SLC25A33
KIZ,TUBA1C
SIN3B,CNTFR
SLC25A36,RPL23
PCED1B,ABI3
CRYAA,XRRA1
SIK2,PLEKHB2
LPAR2,SLC8A1
POLE3,MPPED1
BCL2L13,AP1G1
MARCKSL1,LHFP
FAM163A,MUC4
UBAC1,DDC
P3H1,WWP1
HIP1R,TAS2R60
AP1AR,HIVEP2
DLGAP3,ZNF484
GKN2,LY6H
LAMC3,GFAP
BNIP3,KRTAP1-3
NUP85,ZNF790
TICAM2,SLFNL1
CFAP77,CPNE6
FAM13C,TIMM9
TRAPPC6A,TMEM165
DAZ3,LCLAT1
RPL12,ATP5D
RASSF9,HPDL
TAF9,GPX2
MAPK1IP1L,WNT2B
ZNF730,CSAG1
ERGIC2,TPMT
DNAJB1,VIM
GTF2IRD2,SMAD2
ATIC,CRISP3
TALDO1,NME6
BRINP3,BRD4
PAK1IP1,TMEM80
PRR14L,CUL3
GMPS,PPP1R13B
TNFRSF14,FAM212B
MOAP1,TTF1
RPL22,SOS2
ATP11A,TIGD4
SLFN11,RRM1
PLSCR4,PTPRJ
LIMK2,SLC26A3
MGARP,YIF1A
RPS9,CDC5L
GNRH1,PDCD11
PELI3,BRAF
FYB,CRISPLD2
HNRNPM,PRKX
HSD3B7,P3H4
BHLHE40,RNF212
WAC,JARID2
BRF1,RTN4RL1
DDX17,HMGB3
GRIN3A,FRMD5
RSPO1,EML3
CHST3,HSPD1
ARMT1,SCP2
MT1M,TUBAL3
ACTR3,DFNA5
PIGO,MVK
PRRT3,IL17RB
PTGR1,IL15
SLC7A5,TLR10
DIO3,SAMD9L
HIST2H3D,GLRB
TTC37,DISP1
VWCE,FIG4
SCP2D1,PIK3R5
GAL,FAM192A
TMPPE,FPR1
BICD1,PMS1
RAB1B,SLC35B2
CDC45,MCM8
COX8C,ATP13A4
CYLD,KRTAP2-1
CIZ1,AMELX
AHCY,ASIC3
GPR88,IAH1
TMEM246,GTF2IRD2B
ZNF575,SYT9
ING2,COA4
DUSP26,KLB
NFKBIA,C19orf35
ODF4,SEZ6L2
GPRC5C,CSNK1E
TKTL1,GTF3C3
ARHGAP20,SLC20A2
TRIM5,CBY1
KCNB1,ETV1
CBWD7,ELOVL6
EGLN1,ZHX2
MX2,CSF1R
EXOC7,SLIT3
RUSC2,CADPS
TBC1D2B,PRKCA
MCM3,ZNF230
BTN2A1,ASGR2
RNF13,TRIM62
PPP1R13B,TFEC
RNF141,CFL2
PTTG1IP,HSPB6
GPHN,OTOGL
CREB3,DDIT4L
NLRP7,KIAA1614
C4orf45,ANKRD53
SLC35B2,CDC14B
TCEB1,CCNB1IP1
PRKAA2,INO80E
DOLPP1,C16orf52
PTPDC1,IKBKG
PLA2R1,HCAR3
MED9,CLEC4E
MAK16,ZZZ3
ANKRD33,CCDC43
TMEM30A,CTNND1
ZFAT,CTPS1
CT45A6,FAM206A
PTHLH,FBXO24
E2F4,ABAT
MRPS33,NBPF12
GTSE1,LINS1
HMGN2,IFI27
KIAA0040,NIPSNAP1
EP300,GPR180
TMEM50A,RIN2
MAP2,COPS6
ARVCF,OLIG2
RELB,SLC43A1
BEST4,C9orf50
TNFRSF19,SHISA5
MAP2K5,MKL2
BMPER,WHSC1
RPL8,FAM84B
BCAM,AP3M2
CPNE5,CLDN14
ZBTB39,CLDN19
EARS2,YTHDC1
SPANXB1,AARD
LRRC31,TNFRSF17
KLF7,PPM1D
SEP15,RRP4
REEP4,JAK1
GPR141,OPRD1
YTHDC2,KCND2
PAH,CHGA
CPS1,SYT6
ERMARD,SETD2
CBR4,INPPL1
MPP6,SPATA16
RORA,SEPT14
FAM84B,ATP1A1
DCAF7,CAMK2D
R3HDM1,PATL2
SP2,CRI1
NAA60,C6orf132
ZNF366,NPR3
FAM216B,SLC10A5
RBM6,ZW10
LRRC14B,PHF24
TMEM181,GNAL
RGPD2,PCDHB13
CRIM1,PKIA
CDCA7,MGC13204
LRRN3,NOL6
NOC4L,SNX9
PXMP2,GSTZ1
PLCD3,VAX1
PRSS8,WDR53
C9orf116,ELOVL5
PSMF1,FKBP6
DRG2,CTIF
DOC2A,LHFPL2
MED31,LBHD1
ADH1A,DOCK2
BCL3,C16orf95
XPO4,THEM5
PLEKHG6,DNAJC11
ZNF225,FAM204A
CTDP1,TFDP2
SPINK2,FAM133B
PKD2L2,GNB4
SLC11A2,SYCE1
NIPA1,UMPS
TSSK2,KRT8
GRM5,DLST
CERCAM,CLPTM1
TUBGCP5,OPALIN
DNA2,RNF123
TTC23L,TXNRD1
LRRC10B,ABI1
FCGR2A,ASIC5
ATOX1,IL6R
TTC39C,GABRR1
IGF2BP2,MAOA
ETNPPL,C1QTNF4
YTHDF3,STRBP
ABHD11,SCIMP
UTF1,CDK16
RNP24,NNMT
FAM216A,RNF6
CYP11A1,SLC16A7
SLC7A10,NAA20
RHBDL2,SCO1
SNX3,DSEL
KIDINS220,NYNRIN
GSTO1,HCRTR1
TMPO,MAGIX
EFCAB6,DYNLT1
SH2B3,YWHAB
ANAPC7,NR6A1
PPIL1,CEBPB
BRAF,CATSPER4
OSBP,KLF7
DCAF12,SENP3
ADAMTS10,LILRB2
NIF3L1,SFRS8
GPR107,LYPLA3
BACH1,JADE3
PKIB,PALM2-AKAP2
CHPF2,ZIC4
KEL,TTC7A
TTC25,KIF5A
MGAT4A,ETV5
VPS26B,SLC29A1
PAPD7,LSM12
PALLD,ILF3
ORC4L,PIK3CA
CT45A7,IGLON5
CGA,MRAP2
SGTB,ACTA1
TMEM11,CDH15
LRCH3,N4BP2
PUSL1,PAX6
RNF138,C8orf74
MED15,ANO1
CUTC,ADAMTS12
CCDC71L,JADE1
VCY,CDKAL1
NKX2-3,ZNF514
ZNF784,PATE2
MIEF2,BCAR1
GALC,PCDHGB4
UQCRC2,C3orf14
EIF5B,SLC4A4
GCC2,ZNF256
BIN1,NMRK1
FAM174A,ANPEP
DOCK4,ADCYAP1R1
ANAPC5,GSTT2B
GRM1,NCAPG2
OSBPL1A,ZC3H4
NTMT1,DPYS
CRLS1,CHMP6
DSCAML1,SYK
LZTS1,CBLN2
KCNK9,RBPMS
CFH,CERS2
MLLT3,EPG5
PLSCR2,ZNFX1
TRIM25,ATE1
VAMP8,ORC4
AMBN,PPIF
C1orf52,RDH16
DDX18,ITK
MT1B,TCF3
RMND5A,TNS3
MOXD1,SKIDA1
RTTN,ZNF563
ANTXR2,LRRC49
CD1C,CABP2
DLG1,GPR183
HSPB8,SLITRK4
ZNF283,PLXNB1
FOS,KLHL38
ZCCHC13,LRRC75B
ODF3,KMT2C
CLPX,GBAS
ETV4,TMEM159
GOLGA8A,HEPACAM2
APOBEC3D,LAMC3
PITPNM3,CXorf57
STMN2,UNC93A
PITX1,PRSS53
TBC1D3L,CLSTN1
PHGR1,GPR173
C8orf33,ALOX15B
FKBP3,CHST5
TANC1,CUX1
LARGE,RFX6
FTO,CASC5
GRIK3,UGT1A4
SH2D4B,NAT2
DEF6,GNGT2
CHEK2,ZNF683
PRDX6,PDXK
SIX1,UGT2B28
TPCN1,CD207
SLC44A5,ZNF689
THEMIS2,PTGDS
FRG1,ATP2C1
TMEM25,SPINK2
SEC16A,OR52N2
PRR13,HNRNPM
BRMS1L,HOXD8
TUBG1,IL22RA1
CSNK1D,ARMC3
ZNF626,PTGER4
MYLK3,C7orf73
FDFT1,ATG2A
SLC25A1,IRAK1
CHPF,ZNF682
PTGIS,SUPT7L
FOSL2,SP3
DMBX1,HRNR
MRGPRX3,CFAP126
HENMT1,GPM6A
CASP4,KRTAP5-2
ZNF84,CST2
SETD6,INPP4B
ZNF645,GPR61
G3BP1,PEAR1
JMJD6,ABHD18
MOB4,LTBP1
RBMY1J,ADORA1
RNASE1,POLR2L
C9orf135,TRPC4AP
PHF21A,MRPS5
ACSM6,CSDC2
RNF103-CHMP3,HPCA
DFNB31,RPS19
CTPS1,CASZ1
MED30,ZNF737
C21orf91,RNF182
ATMIN,POMT1
PAPLN,SCT
HAUS7,ESPN
CCDC183,MS4A6A
ERCC1,C18orf54
RCN2,ITGA2
RUVBL1,SEMA4A
CPR2,PLAA
RPS10,PKNOX1
IFT81,PAQR5
STARD13,ZPR1
AHI1,CAMK2B
HOMER1,NDUFB7
RUNDC1,WDR11
RPN2,FKBP7
ADAMTS7,MCMBP
CLEC2A,NOG
ZDHHC22,EBF3
AIFM2,NPW
TECTB,PSMC2
REST,CDK17
TWIST1,LRCH1
NXF2B,ZBED8
SEPT9,HIBADH
SYNGR2,PDCD1LG2
ADH4,KHK
TCTE1L,NKX2-5
C9orf24,FN3KRP
PINLYP,TSG101
BIRC3,UHRF1BP1L
DDOST,ARHGAP20
ATL2,CFAP44
JAK2,NHS
ITGA5,ADPRHL2
CASKIN2,TNRC5
C9orf173,PRSS54
UBAP1,G6PD
HBEGF,ERCC2
GCKR,FCRL5
CDHR4,B3GNTL1
REPIN1,PITPNM2
ITIH2,DEFB107A
TGIF2,ACSBG2
DKK4,CES3
CD48,RHBDD2
MRGPRE,PSCD2
LONP1,OXSR1
SPATA18,TPRN
PRB1,FKBP9
SESN1,PROP1
ITPRIP,CDYL2
VAMP3,KATNAL1
AP3M2,CD68
ACTG2,TMEM161B
SPP1,HAUS7
ATAD2,WISP3
ATAD3A,SPHKAP
RAPGEFL1,ST18
PLEKHF2,KCNJ6
TYMS,OR8H2
IL17D,TXLNB
SLC11A1,TMEM42
XAGE1A,TMOD1
CCDC125,NOP9
MSANTD1,RP5-862P8.2
LIMR,APLN
SAT,BCL7B
PCSK7,SHMT2
BZRP,CYP26C1
CES4A,SNX14
SF3B2,LEFTY1
PWP2,PSPC1
WDYHV1,ST5
CDC42EP4,FBRSL1
DPEP3,PIGB
RTKN,SPATS1
RAB20,HSPA4L
AGAP3,PRDM15
NSD1,RFX3
ZBTB7B,GOLGA8K
EPAS1,LY6E
TUBA8,FGFR4
SHROOM1,COPB2
IDH2,UBE2L6
KNSTRN,CALCB
HIBADH,ARHGAP35
SFRP4,RIMS2
MOGAT2,BIN3
SDAD1,KLC2
LSM5,AP2B1
ZNF289,VIPR2
B3GALT6,EHBP1
SLC9A3R1,PTPN3
MRPL27,MALL
DHX35,FLII
C20orf144,GDPD2
TM9SF3,AREG
SERPINB8,RNF157
GRIA1,JOSD2
C16orf91,RABEPK
SLITRK5,CCDC85C
ZDHHC19,DDX31
DYNLT1,TACO1
TAX1BP1,E2F2
FAM69C,FYTTD1
CSRP2BP,EBF4
DPAGT1,INCA1
SYCP2L,MXI1
LY96,RBM26
ADRB3,ARRDC1
WSB1,MLXIP
ADD1,ARID5B
KLHL11,RNF32
ATP11B,PORCN
PTRF,UST
NPIPB4,TRIM49D1
APAF1,C9orf91
TRHDE,TMEM262
IFNK,RPL21
TRAF3IP3,SNX22
SEC61A2,ZBTB48
FES,METTL24
FREM3,GPRIN3
C2orf40,MSRB3
TCF7L1,STX17
SRR,FRMD8
CASP1,MAMLD1
C1orf216,UTY
CLN6,ELP2
MSMP,SHQ1
FERMT2,LLGL2
ATG7,SESN1
COL2A1,UBE2C
C9orf131,CRYBA1
CARD19,NUTM2F
MAPK10,PKDREJ
TMEM189-UBE2V1,RALY
GPRIN3,SUV420H1
NFE2L2,TMX4
EIF5A2,CTSB
PRKG2,NEUROG2
TMA16,CNST
YAF2,PPP1R9A
CBY1,PGK2
KIAA1462,TIGD1
ZNF681,TFAP4
ENOPH1,SRL
LPA,POTEF
CD1A,TMPRSS11D
ST7L,PDZD7
CAPZB,SMIM14
FASTK,FLG2
MAEA,GPR150
INSM1,CITED4
CD59,CHUK
FXYD2,HLA-DOB
ACRBP,RBM46
PRR22,CCL8
TMEM221,CCDC62
GJB2,CPEB4
HIC1,NAF1
KCNN3,TUBGCP2
TSSK3,RRH
LBR,PIGP
MTCH2,DGKH
CAPZA1,CACNB4
ALDH2,GPRC5C
SREBF2,MYBPH
ATP6V0A1,PHOSPHO2
CLTCL1,ZNF35
TTC19,DCST1
ATP5H,DRD1
ABCB8,GALNT11
AFF4,SLC25A38
RUFY2,MTRNR2L7
FNDC3A,ZNF267
KCNH6,DDX21
AP1G1,RANBP3L
ZDHHC8,EFHB
NICN1,CNKSR2
IFT22,RPS27A
HRMT1L1,DEFA1
TOP2B,GINS4
ZNF703,TM4SF1
COX15,EIF3C
DCAF17,WDR27
RTF1,CNOT8
NEO1,TPD52L2
CPNE8,SRRM4
ACO1,PDIK1L
C16orf70,PCDHAC1
CRKL,DCST2
AJAP1,AGMAT
GPAT4,NELL2
SOWAHB,LIMS3
BCL2L2-PABPN1,SPECC1L
LCP2,EEF2KMT
TM9SF1,PDCD2
CITED4,HIMAP4
XAGE1B,NBR1
ETF1,CLHC1
CDKN2A,ZNF30
ENOSF1,SLC5A4
CDKN1C,CSRNP2
MBOAT7,KIF1B
C9orf85,OLFML2A
MOCS2,THAP9
PER3,UTP20
STK11IP,GHR
CXCL16,ZNF197
WDR53,PRKRIP1
C7orf31,MCEMP1
TANGO2,ZNF660
MX1,MTDH
ITGB2,TMEM54
LDLR,C5orf22
GAD1,MAF1
B3GNT9,POLD4
INPP5D,KXD1
NCL,HSPA1A
DGCR8,NDUFAF3
ZNF175,FNDC5
ITPR3,CD151
ZNF728,FAM65C
CRELD1,CGB8
ZNF292,IP6K3
MYOM3,MTFR1L
SH3BP2,SUV39H2
BHMT,FMO2
CFHR3,CYP11B1
TPRA1,RNH1
KIAA0232,GNAI1
PSMA3,FLNB
C1QL4,ZDHHC16
NUBP1,SIGLEC14
POLG2,BSN
MPND,SLC6A5
TSKU,CBARP
ASF1B,ZNF177
CT45A3,ARPP19
FAM229A,LGALS9C
DDB1,NCLN
ZNF268,SERINC2
GPRC5A,ZNF573
S100A2,FAM90A1
CCDC134,HDAC9
PFAS,NFATC2
F8A3,HM13
CFHR4,SOX7
CD22,THAP3
BBS2,RAB43
MOB3B,CTAG1A
ADGRL4,R3HDM4
DIABLO,PRPSAP2
MXD4,FUT7
BEND3,FAM135A
SAMD9L,ACTRT3
OGFOD1,UFL1
PDS5A,NUDT4
GLTP,LDLRAD1
MMP9,CYTL1
LIPJ,TUFM
MRPL53,SOX30
RHCE,FAM155B
ARF6,WDR45B
IL22RA2,MRLN
GTF2A1,SLC2A10
WDR46,MPP6
RBM27,PLAT
WNT3,IQCG
IQCK,RPS6KA1
TXNL4B,RGS7BP
PCM1,CNKSR1
WBP11,CDK13
KIF1C,LMX1A
TNPO3,METTL12
