PromEnh,PromOnly
SYT7,GP1BB
POLR2J2,C22orf15
CFAP97,HPCA
NXF2,DNASE2B
USP17L3,XKRX
MMP10,MORN4
IDO1,SPDYC
C10orf35,SH2D3A
FAM155B,ASCC2
PADI2,MEIS1
RBM38,RELA
CISD1,ECEL1
SSBP1,HTR2C
POU1F1,DAZ4
RIMS2,PTBP2
NPIPB5,FAM83H
GXYLT2,MAGEB10
NVL,OMD
HACE1,SLC4A11
SYNGAP1,RIMS1
TUBAL3,FAM229B
NCS1,LRRC14
CTRB1,ALPI
MED26,FGFBP2
DGKQ,LSAMP
DEFA3,DFNB31
MAP1LC3C,TMEM189
ITGB2,SYNGR1
TMEM136,DAP
NLRP1,KLHL3
RNF165,HECW2
LRP8,RCAN1
WNT8B,PWWP2B
ARNTL2,TENM1
JUNB,RILPL1
KIAA0141,SLC44A4
GYG,GLIS1
CA12,TLL1
CHST2,KDM5C
NBEA,KIAA0586
UGT2A3,LHX9
ATG101,SLFN5
C18orf25,ZNF217
PARP11,FOS
APC2,HMOX1
FAM118A,BEAN1
ERCC6-PGBD3,NTPBP
MXRA7,UAP1L1
FAM209A,AMBRA1
MUC7,KSR2
PDCL3,ANGPTL5
DPH1,POP1
FOXO3,MC3R
KMT2E,LRGUK
ELAVL2,CASQ2
FARP1,PLD6
DHCR7,ANKRD46
AMOTL2,LTBP2
LTK,E2F6
ABR,RCHY1
TBC1D3F,NUP205
HRASLS5,CEACAM4
CEP57,COL23A1
RGS10,EPHA7
CSTB,ORAI2
NUP35,TPBG
GTPBP3,MYF6
GABRG2,ABCB11
DGKK,CLDN5
CACNB2,TXNIP
NDUFC2-KCTD14,FAM84A
MYCBP,KAZALD1
TMEM203,C12orf10
SPOCD1,GPAT3
PEX5L,CMPK2
PTPN9,TMEM163
PUS1,AMPD3
DEFA1B,NKAIN4
TBCEL,EIF3S3
RBM33,TLCD1
DUSP7,XYLT1
C11orf49,EFS
SLC6A12,FAM196A
CYLC2,LGALS3
MORF4L1,TMEM150A
SLC6A20,SYCP2L
AGPAT3,SPECC1
SPRTN,CLIP4
NDOR1,CST5
LSM10,FLI1
TRIM16,ATRX
KIZ,LIMCH1
ACSF3,RAB11FIP3
TTF2,SLC13A5
KLHL22,C1orf111
CRHR1,FRA10AC1
UAP1,HCN1
PPP1R1B,NOSIP
RPS19BP1,MDGA2
SEMA5A,MYADML2
VAMP8,LIX1
GALE,CLDN12
EID3,HSPBAP1
YWHAQ,PIK3R1
CHEK2,PLD4
ARHGAP20,DRD1
DLG1,ITIH1
RGSL1,SERPINB8
ASCC2,PRAC2
TFDP3,TM7SF3
G3BP2,C19orf24
SYTL2,PRAP1
DRAM1,UPB1
GRAP,FCRL6
FOS,CCZ1
AK7,ZNF503
STX6,CYP2S1
C14orf79,S100A5
SPATA31A1,DTX2
POLR2F,CHPT1
GPR155,C16orf74
UBE3C,HLA-DQB1
DRD2,FSCN2
ISLR,ARL6
TIMM22,FANCC
FAM208B,AASDH
KCNT2,KRT24
LRRFIP1,CYB561D2
MYO7A,MMRN2
NUF2,GPR137B
XRCC2,SRCIN1
G3BP1,SUCNR1
PRR23A,ANTXR2
DDA1,CTSA
MCIDAS,PPP1R1A
CCIN,DUOX2
ALS2CL,NPB
MGAT4D,SLC14A1
PAK1,COL15A1
KIAA1211L,FNDC9
APOL3,P2RY13
KLHL21,KLHL42
AKAP4,RAB38
IL17D,TEX19
ABHD12B,TPST2
CNPY1,CDC7
GALNT6,CLDN19
CYB5A,TMEM167A
MYOM1,LDHA
B3GALT6,PRKAR1A
NELL1,ARMC4
BTLA,GNGT2
SERP1,ZMIZ2
TANC2,PPIP5K2
PCSK2,CRNN
MUC3A,LXN
SLC36A1,C1orf109
MAPK1,ANKRD22
LIMS3,EML3
MRPL1,FOSL2
ABLIM3,CNTN2
RSAD1,CD8A
ADAMTSL3,IQSEC3
TGM3,EPHA4
SLC9A8,HBG1
ZDHHC18,RND1
PTMA,DNER
PPP1R16B,ZBTB43
ZNF83,FYTTD1
HTR1E,ITFG2
B3GNT5,KCNC1
GORASP1,NDRG3
CCR10,STX11
PTPRS,SPECC1L-ADORA2A
F10,HS3ST2
TBC1D10A,CENPQ
CAND1,ACSL6
CLCC1,PTPN18
ANKMY1,COL4A3
AP1G2,C10orf142
SLMAP,ZNF623
SLC17A9,SCRIB
PARD6G,ACTN3
ANXA10,FAM83A
SPATC1,CARD10
PLGLB2,FOSL1
TEAD3,EMC10
MDK,ZPR1
XPA,PREPL
CST5,TRO
SUN1,ZNF274
HMCN2,LGR4
CRTC3,RPS23
GALM,VWA8
PTPN13,PLEKHM3
CTAGE15,IL17C
CCDC93,CRELD1
DPP9,OSR1
HBP1,MBLAC2
SPOCK2,CDK5R1
EIF3S7,ANP32A
HSFX1,PRICKLE2
TMPRSS11D,MDGA1
ATG10,OLIG3
TTC4,HHAT
COL28A1,EBLN2
SQLE,FOXE3
SOS1,CALD1
VGF,GPR139
FAM120AOS,CPM
MAP1LC3B,MMD2
C9orf78,ERBB2
ENHO,ZC2HC1B
CCR7,CYC1
EIF3K,CREM
HBS1L,CPNE7
FRRS1,DUSP16
UBE2QL1,GMFB
COL10A1,AHI1
TFAP4,CDC73
S100Z,DDX60
AMT,FSD1L
CAMK2D,FAM134A
ASPA,SLCO2A1
PLEKHO2,GPN1
TNRC6B,KIR2DL4
PSRC1,DRAXIN
PLEKHG5,MCC
KRTAP5-10,BEST1
SUN2,MRPL23
FOXL2,CENPW
ACSL5,PCDH18
SH3RF1,MIOS
VIM,GON4L
NXPH2,HIST3H2BB
RHBDF2,NETO2
DNASE1L3,YPEL1
SEC61G,IQUB
TFAP2D,DYNC1I1
TANGO2,B3GNT6
TTC21A,CCSER2
KIF14,FBXW10
SH2D3C,ZNF341
SRL,SMNDC1
PLN,RUBCN
SEMA7A,CCDC38
FAM222B,FCER1G
FGF23,BPHL
KRT81,CACNG6
FAM57B,SLC39A5
ULK1,TTLL11
MMP28,ADAMTSL3
CNNM1,ZBTB24
CORO2B,EDA
CDK6,ZCCHC24
LSM8,RNF166
GTF2H2,CNGA3
GPA33,SNX29
ITPR1,TUBE1
CAGE1,EMP3
CDK18,MBOAT2
U2SURP,OR2G6
GLRX,PDLIM4
GVQW2,PRPSAP2
MAP3K6,PSMA3
SCGB1A1,DPYD
NUDT18,B3GNT7
FBXO11,ELOVL7
LOC51706,RNH1
ADAMTS15,SOCS1
TMEM265,TMEM262
CRELD2,AGPAT4
IZUMO1,TMEM106C
SLC4A9,STOX2
CNTNAP3,TBX3
NPM1,CTH
TSEN15,SLC37A4
GAL3ST3,PGLYRP1
IL2RA,TNFSF10
TAGAP,KCND1
MAGEA4,FHL2
OR1A1,LPCAT2
STX19,ZDHHC9
GPSM1,DACH2
NR2F2,ZNF570
STH,SEC24C
STARD6,FAM98A
ZCCHC14,MMP8
SPTBN4,PRR32
GNG7,STRN4
LRPPRC,SPRR3
DUSP26,GAS2L3
OLFM2,PTPN9
SAMD13,OVOL1
PHOX2A,IQCH
CLSTN2,CSGALNACT2
CREM,PLK4
CBR3,TXLNG
C3orf20,LCE2A
MFSD4,MAT1A
LDLRAD2,TEKT3
ADNP2,PER2
DPP10,C1orf233
TIGD4,THSD7B
MTM1,ARSI
UNK,KSR1
C8orf46,MDK
C22orf23,BEX4
CCDC138,GRIK1
NEB,NUF2
OGFOD1,TAS2R19
MRS2,VIPR1
LGI4,GPR20
MAGOH,C7orf57
ROBO2,GPS1
KNOP1,CATIP
MGST1,ZBBX
C15orf41,DUSP4
ZNF292,FAM96B
GPX8,GBX1
STEAP1B,SULF1
MAN1C1,TMEM165
S100A14,CDC42BPG
SLC1A1,PRKCZ
TMEM247,SURF6
TMX3,LSP1
CCDC28A,FYN
ZBTB42,ACTRT2
MRPL15,IGBP1
LRRC37A2,DDR1
THRA,SCO2
MYEOV,GUCY1A2
TOPORS,DLGAP5
CPSF5,FAM131A
SPARCL1,NUP98
TSC22,MAK
TMTC2,VTA1
PKIA,RPA2
DMRT2,MED31
PCK1,KCNJ13
HCN4,CENPC
TFIP11,GABRG3
TRPS1,CARD11
RASGRP4,LRRFIP1
USP43,IL7
RIOK1,NUAK1
RTP4,NEXN
CATSPER4,HTRA1
PDK3,SCGB1A1
SLC14A1,TIMM8A
MYF5,ALG1L
CKLF,THAP6
LMNTD2,GABRA5
PAK4,KCNA3
IL24,CKAP4
CALML3,SLC6A12
INTS1,PABPN1L
FAM83E,BPIFB6
TNNI2,MRS2
BEND5,APOA5
NPIPB9,HBQ1
CC2D2A,SMPD3
WRAP73,BLM
MARCH3,ADAD2
CLDN18,WNT8A
ASB4,DDX3Y
CYP11A1,ADCY8
APLP2,SLFN12
C8orf33,GYS2
PRND,LRRC3B
LRRC20,HELLS
AGR3,JADE2
FAM46C,CSNK2A2
C1orf53,ADGRL4
ESYT2,SPHAR
AQP11,DAB2
SYPL1,ESAM
DPM1,FAN1
KPNA2,MTRNR2L12
PPP1R21,ATG14
SLFNL1,B3GALT4
RHD,NGF
IL17F,FOXF2
MTMR9,DLEU7
UBR4,GNA14
FOXF1,GPR162
HIST1H2BE,PITHD1
MKI67IP,AUP1
NXF2B,NDUFS6
RRH,SPANXD
AIFM2,KLHL36
ELP2,UGT1A4
HPS1,DPM1
NIPAL4,EBF3
VPS37B,CCNO
ALDOC,ADAMDEC1
CBWD3,KDELR3
NCOA1,CXCL17
FKBP14,MUC1
VSNL1,FHOD3
FKBP10,TNNT3
PPP1R12B,TSSK1B
ISL2,FAM124A
CPQ,PAX3
ATL2,CDK6
UPK3A,MAGEB1
CBWD7,TPX2
AKAP3,NUDT1
TRIM17,KCNH8
SLC26A7,TRABD2B
BTBD16,JAM2
GTSE1,RAB40B
ATP6V1H,SLC38A3
HOXB1,MRPS16
PTK2B,CDKN1B
NPTX1,TBC1D26
GGT1,CHST1
SNX24,CYBB
TBCA,PIK3C2A
VPS13A,KIF1C
GFOD2,HTRA2
ADRBK2,CAPN15
SEC22B,C4orf19
C7orf73,TWIST1
SLC4A8,AANAT
TMEM184B,PTAFR
PGA5,STK3
AKT1,ESR2
NNAT,URGCP-MRPS24
GPN2,SCNM1
ITGB1,F3
HLCS,SOX14
SETD9,KIAA2012
KCNQ4,KRT9
NUP210,ZNF510
SNN,MRPL21
STRA6,EGFR
KLK6,CAPN13
PPP1R13L,TMEM246
NANP,HYAL1
MASTL,CAPN3
ZNHIT1,TTC3
CCDC14,TLR5
NIM1K,PRDM1
DUSP2,SYT17
SLC12A4,RPS24
TSPEAR,HMGCL
CRYGB,TNFSF12
THAP4,LRTM1
GPT2,PLXNC1
TMEM11,CCAR1
AFAP1L1,C19orf54
CYYR1,SEMA3F
AQP4,SLC35G2
RFC4,ZMYM6NB
TMEM120A,CDC14B
SLC24A3,RAB8B
CFTR,RHOXF1
CDH1,TTC23
ROPN1,GAK
CCDC58,IFNA13
CORO2A,TMEM147
PITPNC1,RENBP
TM2D3,JRK
MTSS1,SIPA1L1
ARHGDIB,DTX4
MROH8,CCRL2
TXNRD1,URGCP
THRSP,DAPK2
U2AF1,ENOX2
CLN6,ZNF284
ARMC12,NR2C2AP
LPAR6,ME2
EDDM3B,PLCH1
DSCAML1,ANKRD33
KIAA1614,CDC42EP5
GALNT18,DLC1
FHL2,IQCF5
ITPKA,TMEM181
ESRP2,NTRK3
PSIP1,NAALADL2
FSTL1,LRRC2
TCP11,DCPS
AGMO,LETMD1
PRDM1,MASP1
EGF,CXCL10
HPS4,SMS
CDKN2A,TMEM212
GPR1,ATXN7L1
CLSTN1,NEIL3
RP5-862P8.2,ZMYM4
SGCA,ADAMTS2
KCTD15,ARL17A
GFM2,ICA1
MAP4K1,OR2L13
MCM9,ESRRA
GSG2,PRKCG
NRN1,TAF9B
HOXB8,HMGA2
LOXL4,CAMK2D
MROH1,FITM2
HSPB3,PGAP2
LSM7,ARMC8
AGA,MRPL47
MANEA,MESDC1
NADSYN1,TMEM126B
PHLDB1,PTK2B
KCNV2,ZNF300
SLC14A2,C7orf43
GFOD1,MICB
P2RX6,WDFY1
DMPK,CNKSR1
SLC1A5,FAM102B
DNMBP,C12orf42
CBX2,HINT2
CLUL1,CSPG5
UGP2,NDUFV2
MTRNR2L6,NDUFB5
CAMK2G,RAPGEF5
ANKDD1A,ZDHHC15
NFKBIZ,WBP5
ECM1,ARF3
PADI3,STX4
CHI3L2,PCDHGA5
GTPBP8,ZNF678
DDX3Y,DNAJC2
PQLC1,TRAT1
FXYD1,EVA1B
CKMT2,MDP1
DGKZ,ARHGEF25
ISCA2,BCL2
ARHGAP27,DPEP2
C14orf178,XRCC5
VLDLR,ANKRD45
MLN,C1R
NDUFS2,DOPEY1
ZFPM1,DUS4L
FXYD6,NR2F1
CDC10,FAM160B2
CEP68,MYH1
SLC17A6,KLC2
FNDC3A,HEY1
STARD3NL,MYBL1
MRO,DNAJC28
CKLF-CMTM1,TMEM132A
ZSCAN10,SULT1A1
SLC48A1,ZNRF3
PVRL4,GABRG1
XBP1,RASEF
DTNB,SPHKAP
HOXA13,RECK
FOXN2,SIPA1
DYT1,TNFAIP3
SEC14L4,YEATS2
KIAA2022,GALR1
CHIC2,GPR180
NUCKS1,TNFAIP8L2
TMEM92,DVL1
SP9,TTI2
MAPK8,UCKL1
PRNP,SLC22A12
SEPT7,LGALS9
MOV10,HES4
C4orf36,OVGP1
TRAM1L1,PLSCR2
CNTN1,SLC43A2
SLC16A6,GPR146
BDNF,FAM205A
FEZF2,BZRAP1
USB1,BUB3
ITGB3BP,KRT82
SLC38A2,LRPPRC
SELT,CDCA7L
LYPLA3,RAVER2
MTFR1L,MTFR1L
LYPLA2,PLGLB2
CTAGE8,SSFA2
SMIM13,TEX30
KITLG,TAS2R46
TBX5,GNAL
HMGXB4,PARK7
DMRTA2,TRPT1
SEC24D,RALB
ADGRF4,RPS6KB2
MTFMT,NELL2
SLCO2A1,SLC5A9
PPIB,REEP2
VPS41,FAM234B
GFI1,ZNF613
C6orf141,MTL5
PLOD3,PIGV
PNMAL1,HLA-DRB1
ACVR1B,APBB2
KIAA1033,FBXL8
RBPJ,VPREB3
STARD4,POLRMT
SRBD1,YPEL4
CALCRL,KLF10
C2orf54,SHKBP1
CT47A1,MPPED1
C11orf86,AOC1
CSNK1G1,FAM204A
RIPPLY3,CCDC177
ARHGEF7,SYNJ2
MBD1,ROBO3
POLR3G,PCDHAC2
GJD3,ADIPOR1
ELF4,ENPP5
SQRDL,SLC2A11
MAB21L1,TNFSF12-TNFSF13
CCDC88A,SLC35E4
BIN2,ACOT7
LMO3,NOXA1
WDR3,WBP11
NETO1,MARCH7
USO1,TRADD
EHD3,IRF6
INPP5F,TBX22
KRT83,ALOX15B
HOXA11,PISD
TTLL12,ACADS
APOBEC3G,KCNJ8
SLC2A7,TBX15
CABP1,ETV2
GYPA,CAPN14
NUDT1,CCND3
PLAC9,FBRS
LYPD5,NCF1
PLS3,NAV3
RAB22A,PROL1
SDF4,CHIC2
ZNF467,UBE3D
TRAFD1,TMEM176B
FAM196B,MCM7
PADI4,IGHMBP2
APOL1,TRMT61A
EXOSC3,CHMP2A
IL17RD,VPS28
NPVF,HFM1
SLC7A10,CAST
TSC22D2,GPC5
BORCS6,OTUD7B
ZBTB24,MED10
DSTYK,CA3
SLC30A1,AZIN2
ZNF496,SGMS2
S100A9,CACTIN
PIK3CA,NRIP1
RFX3,CDIPT
PIM3,APLP2
COL20A1,LEF1
CTPS1,SPOCK3
SULT1A3,CD1C
ATXN3,CHRNB2
SPZ1,PGLYRP2
EWSR1,NATD1
TMCC2,PLPPR4
C4B,CSN3
EFCAB2,GTF2B
IBSP,SOWAHB
PLD5,CCNG1
LRRN2,SAMD7
SCAMP4,TMEM237
FAM131B,B4GALT2
SCP2,ZCCHC14
HNRNPK,FKBP2
ASB16,WDR60
PHYH,ZNF280C
SMTN,RDH16
COL12A1,LIN7B
FAM207A,TNNI3
MPP2,CRADD
PCDH12,PCDH17
PSMG3,SLURP1
NKAIN2,C19orf80
SFRP4,ARX
SOGA3,POM121
PRKD3,RHEBL1
FUCA2,PNPLA8
UTS2,PRSS56
CIR1,TES
SMPD3,FGF6
DDX51,MANEA
ST8SIA3,LENG9
FSIP1,FAM120AOS
SERP2,HOXB8
MRPL27,SIGLEC10
JAM3,ADPRHL2
ASPH,TECPR1
ZNF22,COPS6
SNX1,BTBD3
TUBA3E,FMO5
GH2,FBXL6
GRTP1,DUOXA2
ZNF572,CYBA
RANBP17,TNN
HAPLN2,PDCD1
ACHE,ODC1
USPL1,ATP10A
HMOX2,PRKG2
C17orf89,PLCXD3
MMD2,TMEM176A
SLC22A4,DPH6
NTRK2,ESCO2
PRR34,SPATA17
ZNF436,CASP14
CEP57L1,TMEM229A
SDCCAG3,SCNN1A
PLD4,PKIG
KIAA0930,GNG3
SPPL2B,ADAT3
IGSF1,PAGE2B
KDM2B,HMOX2
ARMS2,AEBP2
TEX14,PAPPA2
MEX3C,WDR3
SRRM1,KCNJ1
HPGD,TUBG2
PRKD2,CPVL
MBOAT4,LBX2
PMPCA,GPR83
KRT5,MAP7D2
DEXI,WDR7
RAD18,NOL3
ERN1,SCUBE2
MYO16,FOXJ3
HSPH1,PRPF4B
GFY,KCTD3
PBDC1,SLC38A7
ATPAF1,ZNF703
IFT74,ABCG1
MBD3L5,ETNK2
PTPDC1,FLJ10769
VAV3,RAPGEF3
C4A,TNNI1
IMMP1L,ATP7A
LYRM7,EVPL
ALDH1A2,FKTN
ACAN,KIF7
MSMO1,C10orf107
STAT3,FRMPD1
PWWP2A,STOM
SH3D19,RGS8
FAM13A,RBM48
SLC25A47,MLH3
PRADC1,WFDC8
KCNJ1,SENP7
ATP2A1,RAB39B
KDM5B,ELOVL1
WNK1,TMEM175
FNDC1,ANXA4
DACT3,CCM2
SCML1,CCDC14
SLC47A2,AHCYL1
CAMTA1,CYP2U1
TRIM32,MS4A15
STARD8,TAF8
XRCC4,HK3
CLEC3A,TTC16
SEC22A,DDX51
CAPN8,FIBP
NBPF11,M1AP
KDELC2,MRPS34
HIP1,SDHAF3
METTL20,TGIF1
EIF2A,C18orf63
TMEM261,PHOX2B
LAPTM4B,C5orf34
TSTA3,TCAIM
STK40,GRSF1
NOTUM,LTB
CCDC102B,RBP3
IL21,TMEM79
EGLN2,PIK3CG
DOK3,MYBPHL
TSPAN10,FRS2
ANGEL2,RECQL4
XKR3,ADAP1
POLDIP3,DEFB135
MPC1,PCDHA10
FMOD,PHLDB2
GTPBP2,MKI67
ERCC6L,LYRM7
PLAGL1,FOXRED2
ZNF326,SMIM1
HNRNPC,XCR1
NKD2,PIP
TTK,CDH20
HSD11B1,TMOD1
TMEM132C,ZNHIT1
B9D1,EXD3
KEL,SYT3
RASL12,RBM15B
ECEL1,NUDT22
F7,EFR3B
MCOLN1,FBXW5
SLC23A1,NAB2
LRRC63,ARHGEF10L
CPT1A,SLCO5A1
B4GALT2,DNAJC16
GLTPD2,CEACAM6
CEND1,TNIP3
HELT,ERMP1
CTDP1,RBFOX3
SIRT5,ATOH8
MRGBP,PDK3
DEK,CARD8
PYGO1,RASSF2
DUSP16,FANCB
PPFIA1,RNF31
ZHX1,PLA2G12A
MRPS22,CDC23
GP1BB,DGKZ
SMOX,CLEC2A
DIRAS2,CREG2
SCNN1A,SYVN1
FILIP1L,CLCN4
PHTF2,UPF3B
PKD1L2,MAN2B1
LONRF1,CDH24
DPH2,RHOBTB3
RAMP1,EML4
C9orf131,CACNG7
CRX,SGK1
SYT6,RUNX1
FN1,MYO16
PC,GPR63
SCGB1C1,PCGF5
AGK,OR1C1
SMIM23,STYX
IMPDH1,GJA9
HEATR5B,GPATCH2
KCNJ3,TMEM97
CCZ1,PHOSPHO2
CHSY3,DSCAML1
ADD2,EBP
RASA4B,WDR83
XPR1,ARHGAP40
CEP192,SHB
RELL2,TMEM168
AIF1,RNF212B
HPS3,OSGIN2
METTL8,TRPS1
PAPD5,RBM47
SLIT2,C5orf49
ADIPOR1,KLHL7
LIMK2,CYP1B1
TRIM7,ECT2L
C8orf86,GLCE
CUBN,FAM50B
KLHL5,TNFAIP1
LSM12,OSGEPL1
DHX35,DDX19B
NXPH3,HGD
ANXA4,ZSCAN23
ARL4A,TM4SF6
ACCS,CD69
GNPI,ZNF317
CBX7,IL22RA2
C16orf87,REL
PC4,ASPHD2
NSUN6,OS9
MAP3K2,TMEM82
SDCCAG8,DOCK8
TMEM236,MID1
SEPT10,RAB40C
TREM1,NXPE1
NPIPB4,KCNJ2
SRSF8,LYPLA1
TMEM9B,DNAH7
BLK,MIPOL1
SUSD6,CYP39A1
GJC3,MAB21L2
IER5,ENPP3
SECTM1,B3GNTL1
NMI,ADARB1
PPP2R2A,CCNJL
KDM6A,ANKRD27
EML1,RBP2
MFF,AKAP5
SLA2,LRRC45
MARCH4,MAD2L2
ODF3,INSL4
NOC4L,IPO8
ABHD10,SCRT1
RXFP2,PKNOX2
ZNF143,CABP4
C19orf84,AMPD2
ADIPOQ,NAT2
GDAP2,TMEM190
EIF4G3,USP8
CXCL5,KHK
NGEF,CLSTN2
TBX15,AGAP1
TRPV4,IFNE
OSBPL1A,CIB4
SLC18A3,KRT1
RPN2,FOXC1
SLC22A18AS,LRRC8D
PNMA6A,CKAP5
OLFM1,ATL3
FBXO31,CXorf40A
GAL3ST1,TLR8
KIF1C,ARHGEF40
PRR23B,ATP5I
PKNOX2,PDIA3
OMP,NRM
KIAA1549,ELOVL2
MSANTD3,VWDE
CACTIN,ITIH3
RBFOX3,EHBP1L1
LIMS2,KLC3
DEFB106A,FREM3
RARA,MYL12A
SOBP,FAM120B
FXYD7,ZNF416
FAM109B,LRRN2
TMBIM6,DALRD3
SPTBN1,CYP11B1
FAM89B,TNPO2
DOCK3,SH3D19
SLC15A5,KHNYN
ASB1,POU2F3
KAT6A,PALD1
MAT2A,CD44
GCAT,PC4
TMEM56,PDZD7
CABLES2,EDAR
HELZ,ARSE
CHAF1B,SYCE1L
HEYL,AP1S3
DPYS,MEL
SCRN2,FLNA
GPR12,SPIN2B
GOLGA8A,FGF12
SLC38A10,TTC27
ISYNA1,LRRC23
BEST4,EN1
MAP3K11,CHRNA6
FLRT3,UPK3BL
YARS2,ARHGAP31
CISD3,GRB7
HSP90AA1,LARP4
IFT43,ZNF71
EHBP1L1,C6orf62
HMGCS2,C11orf96
RETSAT,IL2RA
MACF1,DCUN1D1
SLC51A,PEF
CCHCR1,FAM172A
TTC38,HACD4
SLC26A3,TXN2
APOBEC4,NDUFA5
SCX,RDM1
XRCC6BP1,IMPG1
SETD7,UBL5
TMEM95,MESP2
ANKLE1,HAPLN4
NOS1,SFTPA2
UBN2,VWC2
USP36,DCDC2C
TTC26,IL13RA2
CNIH4,GOLGA8N
ASTL,KRT83
KIF2C,AEBP1
PRKACB,KRT74
SDCBP2,SDHAF1
CHD7,KIAA1958
DGCR2,ZNF526
SNAP25,ADCYAP1R1
YWHAZ,NES
TARDBP,BTG2
ALS2,ZNF480
CHST9,ANO8
MRE11A,INSIG2
MAPRE2,LR8
WFIKKN1,NOS1
CCDC60,CCDC120
WSCD1,RNF146
SSTR3,PITPNA
PPP1R3A,GPHA2
EPC2,MRPL17
TPX2,ZC4H2
YME1L1,CA7
LCP1,KCNE3
KDM4E,CWC22
COL1A2,MATN4
GPATCH4,CACNA1F
DEFB105A,CDKN2B
IQGAP3,ADIRF
RPS6KC1,PNPLA5
PLEKHF2,NUDT19
CEP170,ATP6AP1L
ACKR4,CA10
MCM2,KIF22
COX4I2,NR2F2
ACER2,DDR2
CNNM4,STOML3
GMPPB,PTPN2
RPSA,PAPSS2
TMEM88,TMEM223
SEMA4C,TMSB15A
OSCP1,ANKRD30A
SLC6A2,GJB2
P2RX5,NUDT11
PET100,ARFIP2
CMBL,FAM175B
ESD,ZNF728
RARRES2,DESI2
NPIPB6,ASB8
WDR20,CRLF2
RABIF,DDX52
TMTC4,FCN2
BCHE,NACA
TCFL5,COL20A1
RFC5,SMPD1
MRPS28,MXRA7
ARL6IP6,PHLPP2
MPZL1,PQLC3
ANKS1A,LHFP
IQSEC3,GTF2F1
SMYD5,PAGE2
ANKRD49,RPL10L
DDC,DOC2A
ZNF280C,PAX2
BIRC3,FAM151A
ARHGAP35,FAM89B
CLEC7A,KRTAP3-1
NEO1,TANC1
CLK1,CYP3A7
CDY2A,LMF1
RRS1,RPSA
RTN4RL1,PI4K2A
KIF3C,TP53I11
KCNAB2,TAP1
WSCD2,SYTL5
LYPD1,STXBP2
APCDD1L,TNFAIP8
NABP1,HIST3H2A
CAST,IRF4
NDUFAF6,GLT8D1
LIPE,C19orf12
TSSC4,SCN5A
WDR86,KIZ
C6,CCL25
PTDSS1,TDRD9
SLC25A36,DXO
PRPF40A,C1orf226
COQ5,LMO2
RGMB,ARHGAP10
LYSMD3,NPAS1
PELI3,SMC1B
C1QTNF2,CKAP2
RASD2,INA
MRGPRF,PRKD3
RGS9BP,TMEM70
ZNF107,HTN3
CTAGE4,TACC3
CCT7,SEMA3E
LARP4,OLIG1
BMP6,GPATCH2L
BHLHE41,COPB1
TRIM34,SBK2
RALBP1,LBH
HCLS1,ADRA1D
SYT2,DAPP1
CELSR2,PTRH1
BTBD6,VAV1
MAML2,HOXC13
MBD2,PHYH
C19orf12,MSANTD2
YAE1D1,PRKCI
MATN2,CORIN
PIGPC1,OR1K1
MSH6,AKAP10
MAFA,NSL1
SEC24C,LRIG1
IRAK3,ADCK4
MAGED4,CLEC18B
C16orf13,GATA5
COA7,LDLRAD2
ALDH3A2,ADH4
TTC3,TCEA2
MT2A,RIBC2
PRKG1,HS3ST3A1
NID2,WDHD1
HMX3,HLA-C
GABRR3,CDKN1C
CDK8,TNS1
KIAA1147,C20orf96
TCTEX1D1,COX7C
THBS3,EPHB3
HSD3B2,BMP1
VMO1,KLHL41
VIP,AKAP14
LATS2,GPR161
CER1,AP2A1
EFCAB7,DENND6B
BATF2,GYPA
MRPL13,DPM3
MAMLD1,HOXA1
PLA2G12B,UHRF1
SOWAHC,MRAS
CTU2,CD99
MAGED4B,PLOD3
NELFCD,HOXD9
BUB1,RNF150
TBC1D7,UBE2E3
ZC3HAV1,MTX1
MMEL1,AK8
PPM1B,CLNS1A
FBXO42,MIB2
PAM,TMEM126A
PITHD1,PMPCB
DHFRL1,SLC9A9
TCF15,IL19
NSUN3,CCSER1
TAB1,FOLH1
CLEC6A,BFSP2
MGA,SLC39A1
CDA,ZNF653
WDR4,BEST3
CAMKV,MAP3K14
ENTPD7,FKBP10
C2orf44,CG005
ZBTB47,C2orf83
AKAP5,SYT7
SLC32A1,CNTNAP4
ZFYVE1,GPRC5D
PROP1,KRTAP10-3
HNRNPR,TSKU
NOXA1,S100G
FIBCD1,ABI3
TRAPPC9,TBRG1
SLC39A8,TMEM120A
MFAP4,DPY30
TRPM3,GOT1L1
C1orf35,ACTR6
FANCE,MAPK4
ARSA,UMODL1
TCP11L2,PCGF6
TOPK,KIF2A
PLA2G6,CEACAM1
MT1H,DAB2IP
REEP4,TNKS2
SLC7A2,LAMC2
KIAA1551,SYCE2
MRPL22,FAM60A
GAGE13,RALBP1
N4BP3,SIGLEC7
FIZ1,PTGER4
DDX58,DTX3L
P4HA2,FAM212A
CELF6,LUZP6
FBXO28,TGFBR1
RGS12,POLR3GL
TP73,KIF14
CDH10,MXD4
SHD,ISLR2
SLC2A1,TRMT11
TSN,LSM8
TOPAZ1,CCDC108
FKBP5,ATRNL1
TNFRSF25,INTS3
UBA7,ESYT3
SLC47A1,YWHAZ
AQP3,SMIM7
ZDHHC20,LRRC34
NK4,CIAO1
GSTO2,GCNT2
MTBP,ACRC
TANGO6,VSIG10L
FGFRL1,RPE65
SMIM11A,CORO2A
OBP2A,SAMHD1
SH2D1B,HTN1
