H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3
0.558088761828727,-0.463844605274057,0.093594720821981,0.219728473564052,0.412237202232094,-0.496392013749169
-0.14076189963345,-0.316573659133107,-0.221273386387626,-0.803370982506406,-0.165932348491185,-0.397576174615761
0.00440060082294692,0.212834851008131,-0.89525042539432,0.0867862584851314,0.381604425584218,-0.00740570406668715
-0.410795351285953,-0.200045840254918,-0.19936445077237,0.540568798016068,-0.483555357229794,-0.47480759053812
0.28094068150885,-0.615995046899544,-0.293783603466637,0.0642230730227527,-0.352406306476732,0.571838108252389
0.648862981745492,0.468894861018447,-0.121448765512398,-0.0494305493903658,-0.546707434414777,-0.207442135374983
