FCGR3A,KDM6A
TRPM7,TGOLN2
GOLGA8A,JADE2
CECR1,ELP5
USHBP1,WDR1
CHAF1A,TOP3B
CXCL3,FGF8
SPNS3,PCNX
DOK3,APOL4
SNPH,PPP6R1
NCF2,DOK2
TMEM258,CASD1
CDK2AP2,ANKRD6
ADCY9,CBX5
ORAI3,SMARCAD1
TOX2,COQ4
ZNF281,SALL4
AIRE,DAZL
C20orf144,SEPT2
FAM162B,ARPP19
GGCX,SLC44A3
C19orf67,KLHDC3
RPL37,ZNF865
DICER1,MAP7D2
USP49,NUP37
VPS35,UGT1A10
ZAP70,ATG3
OR13C2,SCAF4
FSD1L,TMEM88
SLC12A3,STRAP
CYCS,MAP2K3
IFNGR2,USP50
LYPD1,TUB
IGHMBP2,CPAMD8
KRTAP4-7,CYP4F8
SERTAD2,TMEM198
GPR160,SLC25A13
WRNIP1,HNRNPD
SPANXN5,DISP1
PTPN20,DDB1
LRIG3,CRTC2
IL1RAP,USP10
BCAT1,TEC
MTNR1B,HCST
RTKN,SLC3A2
EIF3K,RPL12
PER2,NODAL
PCDH10,PTPN1
RSRC2,ZNF414
UFM1,KIAA1456
C6orf89,ZNF839
SIGLEC8,ARL5B
SAT,PTPRA
FREM1,MTERF3
ITPR3,BROX
RPL4,KNS2
PEG3,CLK2
TMEM231,CD36
TTF1,EIF4A1
CASP8AP2,CEP63
RNF181,SLFN5
RIMBP3B,LRRC52
NKX2-3,EVI2B
ZIM2,CIB4
SARAF,AKAP4
CGB,ZBTB1
ANKRD61,HPR
MMP14,KLF5
PLK2,SS18L1
AKNA,SMIM10L1
THEM4,EIF5B
SNRPG,THAP4
STX7,HRH3
A2M,KIR2DL3
CEP250,WDR74
FAM111A,ZNF384
HIST2H4A,GPR17
APOC1,MFRP
CBX8,CHMP3
ZNF391,ZNF518A
ATP5J,UVSSA
THAP4,SPINK5
SYNGR2,ZNF267
RPS6KA6,SUGP2
CLCN6,GTPBP4
C1QB,HVCN1
RAB3GAP2,WFDC2
MCM8,DNAJB6
CCND3,PATZ1
RFPL2,SOCS4
HADHSC,TBC1D24
CLDND2,GSK3B
IL1F10,CCDC115
SLC25A3,SF3B6
SLF1,FMN2
SPAG17,HIF1A
TBC1D28,GBA2
RPL9,THAP5
CFAP100,CACNG1
TSPYL6,RIOK1
ANGPTL6,KCTD10
NGLY1,BRD2
STON2,PRPSAP1
MAGI2,DHX9
FEM1A,GLYATL1
IL11,PMEL
NEK8,VASP
KLHDC4,CIRH1A
SNAP29,POLE3
ATXN1,CLIP3
C4BPA,LITAF
KANK2,RGP1
MTX1,IK
NDUFA4,SRCAP
NLN,EPPIN
ACSS3,PRMT8
CNR1,SLC39A9
NXPE3,OCIAD1
SYDE1,ZFYVE27
RPS24,PIP5K1B
TPSG1,ZNF706
SEP15,C6orf48
KPNA5,SCGB1D1
ASB6,DHX58
CDPF1,NUDT1
ALDH3B2,DENND2D
HECTD4,SPINT4
PF4,ZNF232
DDX53,NF2
PRTN3,TRIM17
SCNN1A,ERICH6B
XRN2,CCNDBP1
AHCYL2,PAN2
ZNF708,RBM4
NSUN4,GUF1
MLLT6,BUD13
SLCO5A1,STK33
SGTB,SPATS2
PPP3CC,BAG5
BCLAF1,KCNMA1
SDR16C5,LIMA1
SLC22A3,C3
CNTNAP4,APOBEC3D
RRP15,ZNF823
TMEM248,ZNF200
ZBTB32,TIMM9
AKR1B15,OTUD1
ITFG2,USH1G
UBE2D4,EPHX3
MYO1A,MGC13204
ACBD4,ROM1
FAM71F1,PAF1
PITPNM1,MSI2
CIB4,KCNMB2
DTNA,MTBP
C9orf24,OSM
USP6,FLCN
CXorf23,ATP6V1G1
PALLD,TPD52L3
XRCC3,LEMD1
AVPR1A,CNR1
TEX12,WDR62
C7orf50,SSFA2
MMP2,CD1A
C10orf128,CASC4
SIRT5,TSPYL6
HIST2H3C,PER2
WIPF3,LYZL6
DUSP7,IGFLR1
CAPN7,ZNHIT1
DOHH,CLDN11
HSFX2,GTF2E2
LAMP5,VCP
SCAI,CHAT
MCF2L2,DNER
KRT80,DIRAS2
HOXD12,FBXO11
PCK1,ZNF397
CEACAM20,CENPQ
TFAP2A,MAP1LC3C
PRR34,PADI3
PNMA3,HYAL2
RELL2,ING1
NXT1,MAEL
CHKA,RAD23A
GK2,GSG1
MTA1,PBXIP1
KLC3,FAM212A
GLIPR1L2,NDUFB3
MTFR1L,RNF6
ZNF385B,MYLK3
PURA,AURKAIP1
KIAA0513,NDUFB1
MTERF3,TCFL4
POTEJ,ONECUT1
MRPL21,CTCFL
HIST2H2AA3,KAT8
RNF212B,PPIAL4A
ABCA9,ARRB2
TMTC4,TRIML1
CAND1,INDO
FAM71D,JOSD2
ACOT11,ACTG1
KLC2,ZNF613
FAM160B1,PHF8
HHAT,SEZ6L2
SSR3,CLN6
RFT1,WDR78
SPATA32,ITIH3
KLHL18,UBXN2B
ADCY8,HTRA2
C10orf53,VSIG8
PLPP7,GCK
RTN4,JAK1
DCC,FLYWCH1
USP17L13,ACSS1
CLECL1,TMPRSS3
MROH5,STK24
PRKCD,SREBF1
RAB15,NIN
CKM,TRPV2
HOXA4,PDIA3
LACRT,DLX3
PTGER3,TAOK1
SFTPA2,C14ORF129
BATF2,DUOXA1
DHCR7,DPPA5
SIAH2,NOC4
TAS2R60,TMEM180
CRISP1,PBX1
GOLGA6A,BTN3A3
POMC,PTP4A1
FRMPD1,TOR4A
SNX1,SNAI2
ISL1,CERK
NOS2,LCK
TMEM57,OTUB1
REM1,F7
TYK2,TRMO
ZNF267,BTG2
IL1B,TMEM168
ADGRA3,GFRA4
HTATIP2,TMEM167B
ATXN2,RCE1
DGKH,STAMBP
PIGX,TIPARP
EMP2,BOD1L2
SSFA2,BIN3
ZNF841,DAXX
TMEM138,C1orf168
C2orf78,EIF4ENIF1
AMIGO2,TRIM77
HNRNPF,A2ML1
IGLON5,ELMO1
RBM48,NEMF
PRKAR1B,CDKN2AIP
HAO2,UFD1L
PPP1R8,SCG3
CATSPERB,RAB2B
MAFF,TDP1
PPARGC1A,TNFAIP6
GTPBP4,THEM5
BGLAP,CIR1
PADI3,RBPJL
SP110,UGT2B15
TLR1,EMP1
NUMA1,FEZ1
EDNRB,NKPD1
CASC1,PRR35
STAM2,PCGF1
FAAP20,PNKP
STX18,SPATA19
ALG14,RFPL4AL1
TMUB2,CTBS
FGD4,FEZF2
ZNF425,KRTAP19-3
DRD2,UROS
HYDIN,CASP8
EMP1,FAM83C
GAL3ST1,GSTA3
KIRREL,TELO2
CAPN6,LCN15
HOXC13,PRSS21
GTF2I,ITPA
DTX3,RPL19
HIMAP4,NAA50
LUC7A,FBXL19
GPCPD1,LRIT1
PRODH,UMOD
GTF3C6,PXN
DDA1,WSB1
OSBPL11,CHRM2
SMLR1,NTMT1
NAPA,PIP5KL1
SIRPD,DSG3
SULT1A1,TMEM2
MLLT4,SLC16A14
UHRF1,DNAJB1
ZNF645,SYNCRIP
CTF1,SLC4A5
QDPR,INS
IMMT,FOXD3
LAD1,TMEM185B
SYT5,ZNRF4
TDP1,DEFB123
SAMD4A,CTAGE1
HIST2H2AA4,ADD3
VASP,OTULIN
FBXO18,SH3TC1
ZNF506,SULT1C2
NDUFB5,UBE2H
BLOC1S5,SOST
CFAP20,PCDHGB1
N6AMT2,FOXK2
GTSE1,CDH18
KLHL24,SLC17A7
C10orf142,PSG5
NOLC1,YWHAE
ENTPD8,C14orf93
HIST2H3A,C1orf87
TMEM134,DNAJC5G
HOXB9,ENPP4
ZNF177,FSCB
UNC45B,MROH5
NKX2-5,ARHGAP27
MC2R,RNF38
LEMD3,ZNF605
NUAK2,UHRF1BP1
ACTL7A,TTC8
GRM7,PCDHGA1
SOCS1,YWHAQ
GOLGA6B,FAM162B
SEMA5B,IPO13
NCLN,SLC35C1
RLN3,FGF6
PARD6B,EXOSC3
RAPGEF4,MED16
CSN3,TTLL3
CLEC18A,AADACL2
MLNR,ADAR
FBXL3,HP
PSMD1,CHDH
NUTM2G,RPL28
ZDHHC7,TRIP6
MICU1,NEMP2
ZFPM2,VPS18
ABHD17B,FOXB1
PDIA6,ESRP1
LRFN5,IFNG
RNASE13,ARID5B
SCN3A,PPP4R3A
CDK11B,RREB1
TPCN1,TRAF3
C5orf24,IBSP
DES,DEFB125
ALKBH4,C11orf57
TRIML2,P3H3
HKR1,CCDC66
HIST2H4B,MON1B
CC2D2A,MAGEB3
KIF1A,CCR8
CCDC146,GLYATL3
SLC28A1,EIF3B
ATAD2,CCM2L
UQCRH,PALM
CTAG2,LPP
PAQR8,LRRC72
SPANXB1,GAB2
PHIP,IQCF5
CLDN11,ZFPL1
CENPC,SEP15
P2RX1,OSMR
MTRNR2L5,JRKL
EVL,PMS1
CCDC181,RHOG
ZSCAN30,NBEA
EIF2B2,RCOR3
TRUB1,HCFC1R1
MGAT4A,APOBR
C1orf228,NGEF
AFTPH,ZNF700
SETD4,GNB2L1
SLC1A7,BICD1
CXCL14,PLIN3
ATG101,CHD1
GRAPL,RPL30
DMGDH,LIN28B
PPP1R9A,DCTN1
ATP1A4,E2F6
SYT15,RMDN3
CDYL2,GBX1
KCNE3,CES3
NPAS4,KRCC1
LYZL1,GTF3C2
FXYD4,ADGRF5
SYNM,POR
GPR37L1,TCP11L2
CTNNA3,PSMF1
HSPH1,CEP250
ATP1A2,ZNF512
CDRT4,UGT2A1
DNAJB8,CCT4
YWHAB,ADO
GABRP,PCNXL3
RCL1,ZNF746
IL27,CLASP1
SLC22A6,KIAA1324
SLC44A1,KRTAP10-11
TXNDC5,TUBGCP4
ZNF98,GNG4
DGAT2L6,PAXIP1
PRMT7,CCL16
C17orf64,WDR37
ZNF703,UBXN4
CCDC179,EIF4H
ABHD17A,SYTL2
TBC1D12,NLRX1
RFWD3,TOX
NUBP1,METTL6
CPA1,HBEGF
HNRNPA3,KRT74
UGT1A8,TFG
FMNL2,FPGS
ANKRD23,FDX1
RAP1GDS1,ARID3A
SH3GL1,CRYGA
GNG3,CLDN1
NBEA,RPL18
MYBPHL,DUSP28
TRIM31,MED20
CBLN2,EFCAB13
ELP3,IQGAP1
ZFP64,DIP2A
SELV,ATP11A
RPS27L,PANX3
FAM171B,CCDC137
NAA50,ANKRD1
CEND1,MRPL2
PAX9,C15orf40
SEZ6,MB21D1
LYRM5,ITSN2
IKZF3,PACSIN1
PPTC7,PPP2R2A
PSG6,TM4SF18
CYFIP1,SPINK9
VPS11,COMMD8
RSRP1,ENG
TMEM183A,ANXA7
PUS1,RAB6A
SEC14L5,GPANK1
KLHL22,HIRIP3
FGB,CAMK2B
SLC22A18AS,CABS1
RIMS2,UBTD2
NUP58,PCDHGA7
ZDHHC8,TM9SF1
ZNF558,TMEM207
KIAA0141,HINT2
DCDC2,SEPW1
GDAP2,FLNC
GPR153,CRYBA1
TFF1,MSMB
TGM5,TAGLN2
CKMT1A,TOB2
C1orf141,SLC25A51
RIF1,FAM26D
PPP1R12A,SCFD1
C11orf94,MLLT10
SPTSSB,MSH4
ANKK1,FCN1
GREM1,RBM12B
GLB1L,CENPP
SLC2A3,ZNF8
TJP2,HMHB1
SLC7A9,FGG
CD300C,WWP1
DNAJC6,ATF1
ADRB3,FCRL5
RNASE4,SPRR2F
ARV1,ERP27
IL17C,AKAP6
KIF12,EXD3
SNRK,KIF5B
CDH2,ZFYVE9
THEMIS2,CTDNEP1
ANG,NADSYN1
USP46,FSHR
SLC25A29,TCHP
ARL3,SMARCA1
PLDN,PSIP1
METTL21C,EIF4G1
CDK5RAP1,KLHDC4
TMC6,ERBB2IP
NDST3,PPP1R13L
PPFIA1,KPNB3
ARHGEF26,EMP2
KCNJ8,BYSL
LYNX1,LARP7
SRRM2,DNAJC5
GABPA,NCOA6
COL23A1,MAP3K3
MREG,CFTR
CLEC17A,SERPINA7
MCMBP,PRIMA1
DEFB128,RARA
RARB,TNNT3
IFNAR1,TBC1D22B
TXNL4A,SDCBP
SFPQ,TLN1
UCN2,BLOC1S3
LMNTD1,CTBP2
AGAP6,COL1A2
WDR93,SLC7A11
IL10RA,BRI3
NDUFB1,DARS
DLX4,RAD17
LMTK3,TMC6
NFKB2,RAB27A
PPP1R21,FAM170A
EPB42,HIPK3
FAM177B,PSMD2
FBXO36,ARAP1
RCOR3,RPL37
RFX1,LAMA4
ZNF664,SRY
FCER2,GATAD1
PLPP4,IL6
KDM8,SMARCA5
PPP1R3B,TLX1
LIPM,ITCH
SLC12A5,VPS11
FIBIN,TLK1
LGR6,ZNF273
SH3RF1,MYOZ1
POU5F1,CD3EAP
COG7,ST8SIA4
SEC24C,TMED5
SH3D19,GFM2
OTUD4,DGKI
SP140,GNB1
PUF60,STAB1
CYYR1,RAD23B
CCDC177,SLC12A7
CACNG1,ZNF25
SIGLEC11,SPATA16
ATP6V0C,ZNF646
CANX,ZNF575
ARHGEF37,SETD2
KRT31,LIM2
FUK,ADGRG2
PON3,MFSD4
STK17A,HPS4
EIF3CL,MARCH4
ELL2,DDX60
KAT7,HRASLS2
PRMT1,C19orf18
RANBP6,PPP3R2
TMEM235,PXT1
B3GAT1,STAF65
OXSM,SART1
ANKRD20A4,C6orf120
TEX28,ZNF497
PPIL6,TUBG1
NSA2,DNAAF2
TRIM73,PIP4K2B
SEC24B,SLC5A5
SCARF2,SLC22A16
MGA,TNIP3
TCEB2,GALNT9
DDB1,DOHH
GHSR,CD83
TMEM107,KRTCAP3
RHOXF2B,ACAA2
ZNF655,CNTN6
TMEM95,ETV4
RAB18,CFHR5
GNAT1,DNAJC7
PPIAL4F,LSM14A
PALM,COPS7A
USP35,ITPRIP
SPHAR,NOMO3
CCT7,PRX
PJA2,GRM4
TRIM16L,TMEM31
MYOT,HOXD11
KRT17,LIPG
CHIC2,PACS2
MMP20,OXR1
NFATC4,LRRC17
KCND2,LNPEP
FAM166A,C2orf42
EPHB4,FUT1
AKAP7,POLR1A
PUM3,C11orf86
H2BFM,PICALM
TDRKH,TTC3
SERPINE1,CRYZL1
CDT1,PRPF38B
IER5,MUC20
BTRC,KIAA0895L
CLEC18C,LPIN3
GORASP2,STIP1
NHLRC2,HIST1H4G
SEC16A,KLF16
SDCBP,CYLC1
NEBL,BRD8
YWHAZ,CD63
CISD2,RPS16
SPANXN4,MNDA
TNXB,FOLR1
GPR12,CYFIP2
TRIP4,SLC39A5
PLSCR2,NR4A1
LYPD5,MAGEA11
COMMD10,MAN2A1
CHMP7,USP24
NINJ1,C1orf174
FCGR3B,UBE2I
GALNT6,ANKRD65
AHCTF1,PARVG
NAP1L3,QKI
NKIRAS2,FCGRT
NOL10,SYNE4
PDE6D,TOR1AIP1
DDX19B,SDK1
NPIPB6,KAT6A
ERC1,FOXO1
HVCN1,BCKDHA
HES3,C9orf69
SCGB2A2,DCUN1D3
PMP2,AES
ATG13,BLZF1
AXDND1,KLC2
DUOX2,ATP8B1
FOXD4L5,PHOSPHO2
JMJD7-PLA2G4B,PFKFB3
COQ7,DAZAP1
SAMD8,MRLN
PDCD4,MYOT
GOLGA6L10,SUMO2
LRRC14B,SRPX2
CFC1,ECI1
WNT3,SAP30L
AKAP10,RYBP
CPT2,HCFC1
HOXD9,ZNF836
ODF3L2,PALM3
ESPNL,KLHL5
SNU13,RAPGEF2
TMIGD2,PPIG
CT45A1,VDAC1
HCRTR1,LONP1
DHX15,BLOC1S1
C17orf98,WDR49
TEAD1,CAV2
FDXR,UBE2G2
PROK2,TMEM234
ZNF747,SOX14
STAB2,PSMA5
HADHB,EVL
DIRAS1,SMC2
USH1G,CC2D1B
UMODL1,ZNF473
ARHGAP27,RPLP2
C18orf42,TATDN2
FAT2,ADIPOQ
C14orf178,C4orf19
MPO,LIG4
EIF3C,ALAS2
KLHL21,ERLIN2
SCAF4,RTN4IP1
GPR68,DDX60L
FCHSD2,SCAF1
FAM178B,TRIM39-RPP21
COLGALT2,C18orf42
PROB1,ANKRD23
DAZL,FAM180B
HS3ST4,RBP3
ITGA11,SETD4
CRELD2,KCMF1
GPR139,TOM1
JMJD7,SCN9A
CPT1A,PLEKHF2
SETSIP,TXNL4B
CDC5L,TAS2R14
CECR6,TNIP2
RPS20,ADAMTS4
PPEF2,CEPT1
OTX2,PHF24
BIN3,ANAPC10
VILL,ZFAND3
FAM117A,SELV
POM121L2,FGFBP1
HSPC051,APP
TRPV2,GALNT18
PAPD5,SYNM
AQP2,TAF3
PMEL,EIF2B1
RASA3,DEFA5
CAMK2A,NUBP1
RBFOX2,TRAPPC3L
SMARCB1,SLC10A6
HNRNPUL1,INSIG1
GPR132,PLEKHH2
HSPA4,EPC1
SLC35C2,NEUROD2
ACBD5,FKBP8
PHF2,RGSL1
MYL12A,TM9SF4
SPX,MRPL51
CYBA,CIDEB
PI4KB,RFXANK
ARL11,MPC2
CBX4,TOR2A
LATS1,CDRT15L2
ERCC4,PLXNB2
SLC5A8,ABS
ABI1,GJA1
ARMC12,C20orf194
NAE1,TRMU
CALHM2,OSR1
MASP1,RARRES1
SLC5A1,CYB561A3
SLC5A11,ADCY10
NOX5,POLR3A
SLC4A3,NUDT9
GNB5,CYP4X1
DEFA1B,MCMBP
DEFA3,CFDP1
DEFA1,MPV17
PPP2R3A,TMEM8B
RPS6KL1,IRF8
MAPRE1,GTF2A1L
NKX6-1,TMEM119
ZNF493,SMARCE1
EHBP1,BARX1
NPIPA5,RASGRP2
SERPINB4,CYP11B1
TSNAX,ESM1
XPO6,ZFPM2
N4BP2,UBR4
IRF2BPL,ABCB4
TRIP13,H3F3A
FAM192A,FNIP1
ZFAND2A,TMPRSS4
HTR2C,FKBP1A
NUMB,TBC1D14
CTIF,DCAF10
TPST1,ARMC12
SYT2,TAPBP
CCNE2,MYO19
SYNCRIP,ACTR10
C3,EPS8L2
HSDL1,PPFIA4
TMEM81,PDGFA
AP2B1,ATP5S
CD164L2,ERMARD
LRWD1,ARHGAP22
CAMK2N1,CD248
CACUL1,INO80E
TERT,DPM1
ALG10B,CCDC153
KRT2,BAZ2A
MEPE,GPX1
SPACA7,MLLT6
CRB1,LYPLA1
OPRL1,TRAF7
SAP30L,CCRL2
HNRNPA1L2,TRIM37
RFX8,DIMT1
CTNNA2,MTMR1
PHF1,RPRD2
SMIM18,TSACC
CHERP,FEM1C
FAM96A,RBBP5
HUS1,DUSP9
MAP7D1,CLASRP
C8orf22,PDCD1
PRKD2,OR2B6
VAMP7,NUP205
ZFX,S100P
MDC1,C14orf177
BPGM,ECHS1
LIPF,RQCD1
CHD4,DOK4
GDA,INO80
COG1,MECP2
TTC3,TMA7
EFCAB13,ZNF24
TIP47,BEAN1
SLCO1A2,SLC10A2
POR,ILK
SF1,PHKG1
FBXL17,SLC4A1AP
MDH1B,WBP5
DKK2,MCUR1
ARMC5,DEFB108B
FAM208B,TAL1
ABCD4,LAIR2
DGCR6,TMED1
VSIG10L,TMEM230
PAGE3,SUCO
RPL34,RAD51AP2
DIRC2,FAM110A
USP43,RNF145
PPP4R3A,ZNF566
STX6,MT3
ACTL7B,ODC1
UCP2,SMNDC1
INSL4,GLIPR1L1
DDX27,RAB25
FAM189B,ZSCAN16
EMILIN2,BAG1
EPHX1,TMSB10
GKN1,ADCK4
PSMB5,H1FX
ZC3H8,ARHGAP30
KLHL1,ATAD2
CERCAM,SHISA2
ANKRD24,NDUFA13
SPOP,TNP1
CETN1,COQ7
NKAIN2,NRD1
PCDHGA3,RAB13
NPIPB9,WDR48
TIPARP,NCAPH
GALR2,PI4KB
LRP3,PER1
CIPC,MIEF2
TBC1D3H,VRK3
KIF2A,SMIM6
INTS10,METTL11B
PVR,CAMK2N1
NIP7,CHI3L2
KCNJ16,EPN1
SP6,LCN12
ZBTB37,PPP2R3C
DEFB131,PTPRE
RBM4B,MPPE1
CACNB1,PDX1
DCTN4,PRDM9
ARRDC5,SPHK2
IL1A,USF2
CSHL1,UNC93B1
WHSC1,FAM26E
DSC1,EBAG9
MITF,ESPL1
SFR1,CDK4
LRRC41,POGZ
AHSA2,C1orf61
QPCT,COPS6
ARF4,NEDD8
TSPAN18,ZNF19
CIB1,WDR27
L1CAM,LRFN4
LRRC27,SPDL1
CDC42EP4,SLC38A10
CBLL1,RNPS1
PCDHB2,CRIM1
PSMD11,AMN1
CXorf66,SPEN
TLR6,NFE2
MCM7,PCOLCE
GNB1,STAG2
FOXH1,SMIM21
KRT19,OSCAR
PTCD2,H2AFY
GSX2,CCDC97
SERPINC1,CG005
ZNF341,ITGA5
FURIN,SLCO1B1
PROX1,ACIN1
ZNF438,HMOX2
KDM5C,RBM34
NEXN,DCTD
ZNF429,BCL9L
RNMT,RBM12
EFS,KDELC1
TOX3,GGA1
MEGF11,GLMN
BHLHB9,PCDHB14
DOCK8,UBE2K
TMEM127,GARS
SPN,NLRP14
FAM101A,IRF1
ATP5A1,LCLAT1
CLEC2A,TMEM109
FGF7,S100A5
YY1AP1,CHST4
CMC2,PRSS22
SPINK4,CANX
ITGB4,CHMP1B
SLC16A14,KIF9
FA2H,ORC4L
SLC5A10,PTGS1
ASXL1,INPP5D
HGFAC,IL11RA
ZNF536,LCN9
SLC6A2,LCE3E
RNF4,TM2D1
GLTSCR1,HIVEP3
NLRP5,MYOD1
SIDT2,PABPN1
THAP8,SNRPA
ASB4,TAGLN3
FANCE,ZFP64
ANKHD1,CSNK1A1
REPIN1,YIF1B
SYNDIG1,ZC3H13
TBC1D3F,ECSIT
YAP1,IBA57
CCDC178,DGKB
CD74,DACT3
RNF182,UCP2
ARPC3,SLC28A1
SNCAIP,PKLR
DCAF17,ANKS4B
NAT9,PHYHIP
PWP2,MIF4GD
RUNDC3B,NDRG1
CDC42EP5,TNFRSF14
ZNF594,CSHL1
ADAMTS12,NUDT5
CBS,PIK3AP1
CRLS1,GLB1
SSX7,JARID2
SCG2,MAGED2
F10,NSD1
SMIM11A,CLPTM1L
RABIF,PLPPR2
TRAPPC3,MTDH
C2orf15,MED15
BORCS6,NME6
PLA2G1B,PPP4C
GMEB2,ZNF428
UBE2Q2L,YIPF3
PGPEP1L,KCTD20
HPS3,PLXNB3
RUBCN,NPFFR2
ADGRA2,TRIM13
ZNF112,PCED1A
KCNA3,KPNA2
NENF,CRIP2
GUCY1A2,TCIRG1
DNAJC28,COPE
ATP1B4,SEPT9
DHRS7C,DBX2
ZNF133,ZNF578
MAP3K14,IL3RA
TCAIM,RHOBTB2
HIC2,ARHGEF10L
ITPK1,TRIO
TBL1X,DMTF1
PZP,PPP3CA
MEL,SERINC5
GLIS1,LGALS1
DEFB129,YPEL3
HOXD4,MRGPRE
CAMSAP1,TM4SF19
FRRS1L,TMEM128
DPP9,ERV3-1
DEPDC5,PPP5D1
OPRK1,SNX7
KCNC1,XRCC5
GOLGA8N,PXMP2
ITGB1BP1,ASS1
SMARCE1,DUT
CDH15,CTD-2313N18.7
YBX3,TOMM6
KDM6B,GNRH2
BIRC6,RPL15
GPR173,MLLT4
DNAJB13,ZFP69B
SMCO4,TRIM39
ARHGEF6,ALG1L2
CWC22,LTB4R2
RAI14,CCER2
INAFM1,LAPTM5
DDX19A,SLC25A22
DRD3,SLC2A3
MED18,SHARPIN
CRISP2,UCHL3
TRMO,OBSCN
IQSEC3,PUS1
SLC2A2,FAM89B
ATP8B4,MBOAT7
GPATCH2L,TMEM104
PLA1A,AP4S1
TBX3,GPR107
TRIP6,NDUFA11
ELK4,KRT72
EVI5,FUT6
ARHGEF17,BTAF1
ZPBP,NDUFAF3
GRAMD3,TP53RK
HIST3H3,SMARCAL1
BACE2,VSX1
FXYD6,IGSF6
TOR4A,FRAT2
CIC,FAM170B
MESDC1,HYAL3
DHRS7B,HIST1H3D
ZNF805,CCT7
TRAPPC2,B9D2
ZNF678,TOR3A
IMPDH1,COMMD10
ACTR10,C9orf47
FBXL5,ARMC6
CA5B,DUPD1
RCE1,DMP1
CALB1,HSPD1
NUP35,NUDT22
IBTK,TUSC2
OPN1MW2,FAM178B
CTAGE9,ERF
CYP2E1,CSAD
C19orf12,PLEKHG2
POLR3E,CHCHD4
ANKRD13A,ALPK1
DEF8,BRD9
SH3GLB1,CCNJ
TXNDC15,WNT8A
ZNF333,RPS15A
GOSR1,NR2C2
MPZ,NBPF6
WASL,SMARCD1
TEKT5,DNAJC18
GRAMD1A,CD69
SMARCAL1,NUP88
SLC10A2,COL8A2
RGS17,CD44
STMN4,BDNF
KCNMA1,AKAP9
PLEKHG3,PPP1R12A
PDE6C,TSC2
YLPM1,ATP2C1
ARHGEF10L,YARS
PIF1,VAMP5
ZMYND19,BRINP1
KIAA0196,MCAT
ADAD2,USP4
GGA2,MOB2
MRPL36,DNAJA2
SPRYD7,MMP13
LHB,PANK3
KATNAL2,LYST
CCDC88A,TRIM28
RUNX1T1,CDC42EP5
TCEB3C,EEF2KMT
APC,TAOK3
HTR5A,ZBTB25
SSU72,SLC35A1
TRIP12,ZNF135
FAM71C,HMGN1
FLJ11160,PLAC8
ANTXR2,RBL2
ZNF507,FUBP3
ADAT1,GIT2
OGFOD3,UPP2
KRTAP17-1,NOMO1
INADL,DDR1
RNF180,ANKRD34B
WNK3,DEDD
PCDH17,TEX29
NOD2,LIMR
CSGALNACT1,AASDH
NFKB1,PGLYRP2
CTBP1,ABCG8
LRRN3,CBX7
EMILIN1,SFN
TMEM266,PFDN5
EWSR1,SSH2
ZNF658,PHF1
DRD5,BZW2
JADE1,ZNF57
NTF3,ORAI3
MYO5A,ST6GAL1
CR1L,CD1D
FLJ13390,LBR
PDE12,ZBTB16
TMEM184A,ATAD2B
PAPPA,PES1
LUM,IAH1
CXCL13,TCAIM
ADAP1,KCNRG
MGAM2,GNB2
UBXN10,PLS1
METTL2B,CAB39
PACSIN2,PPP1R15A
LOC57019,ZNF536
KRTDAP,PSPC1
PQLC1,AP3M1
FOXF2,UBE2W
NPIPB4,PRSS50
C7orf26,GRIN2B
SAA1,TRIM56
FAT1,KHDRBS1
KLHL10,PSMD13
RNF14,FAM222B
TMEM261,C19orf80
RSPH10B,LRIT2
CHIA,GSAP
NCAN,GPATCH2
CLDN6,PLA1A
NRG2,UMODL1
URB2,NOL5A
CREM,PLEKHB1
SUN2,LYL1
NTRK3,DUSP18
PARP15,DNAJC4
TPT1,KRIT1
GPER1,NFKB1
SLC2A1,SSR2
CTAG1B,CCDC106
TSTD2,HSD17B2
CHADL,ARL13A
CALCRL,RICTOR
DYNAP,CYCS
WDR20,PTTG2
DUOX1,SLC13A2
LETM2,ABCD4
ZNF280D,CLPTM1
CHAT,MOBP
TARBP2,NDUFAF1
ADD1,CSNK1G2
SAA2-SAA4,ZNF34
KLRB1,METTL21A
CARD8,HDAC9
MLH1,MAD2L2
MAGEE1,GPR137
LRBA,LSP1
MT1H,SNED1
MT4,RP1L1
PRKCI,FAIM2
TMEM229A,DHX40
ASB15,PIGP
GUCY1A3,HIST2H2BF
JOSD1,NAA35
LDB1,UBXN8
ATG4D,ARHGDIG
HDC,COA5
TMEM161B,ZNF136
TREH,CDK2AP2
PSMD3,SLC35D1
KNG,PSMA3
FAM222A,RNF170
TSGA10,ORAI1
AP1G1,ZBTB8B
ARF1,TRIM55
EIF4EBP2,SLITRK6
COLEC11,PRCC
CXCL9,TCF7L1
ACAD9,SYF2
MAP3K9,DALRD3
CCM2L,CD300E
TMEM109,ADORA2A
IFT22,JAM3
MYSM1,MARCH6
WDR62,TIMM44
TBX19,TMEM199
LYPD6,HLA-DRA
RPF2,WHAMM
SLC25A51,TPM3
ZNF165,FAM90A1
ACTRT1,RPUSD1
C1orf123,DCAF16
PTBP3,NDUFA5
MARCH4,TMCO1
NFIX,PHKG2
FBXO11,LGALS4
C5orf38,BTF3L4
ADAMTS7,CC2D1A
MSRA,LUC7L
NOTCH3,ANKRD2
MCM2,SLC35B1
CYB561A3,CHMP4C
SLC14A1,SLAMF9
