PromEnh,PromOnly
LCN15,EID2B
KIAA1217,RAI14
JMJD7-PLA2G4B,CCND3
NADSYN1,LPAR2
DCAF10,C19orf43
TRAF3IP3,EIF3K
RGS7,CCDC89
ANKRD55,PITX2
SEMA3A,PRR32
MROH1,TEC
PRELID1,EXOC3L2
NARFL,GRHL3
PDPK1,KCNAB1
KIAA0895L,IKBKG
GOSR1,CYP4V2
SLC4A8,IQCJ-SCHIP1
CABLES2,SKAP1
SLC48A1,ZNF317
RABAC1,GOLGA4
RAG2,PANO1
FHIT,IGSF1
SLC39A1,RGS7BP
SERPINE3,VSTM4
ZNF385B,GDF10
RIC8B,SLC22A24
TSPAN4,NPAS2
MIB1,PLCL1
RNF125,SAR1A
USP48,PCGF6
GBA,GABRA2
CALCA,SIX6
CLCN3,ILF3
IMPAD1,DISP2
TFCP2L1,KCNIP1
ITPR3,FSD1L
SGTA,OMP
TBC1D8B,LONRF2
GTDC1,SPRED2
ABT1,HCAR3
C1QTNF7,MYO1C
REEP5,LRAT
ING2,RASIP1
CDC14B,ITK
CSGALNACT2,PSMB11
RABGEF1,C19orf25
EEF1G,MTRNR2L8
CD79A,HAPLN1
NEUROG1,C2orf42
UQCRH,KHDRBS2
F10,LPXN
TTC22,MIF4GD
CA2,GPR171
HRH4,C16orf45
EPHB4,TM4SF2
ENKUR,DDX39B
TECPR2,LCP2
GAS7,PRKD1
PHF23,CCR5
LPCAT2,KCNK13
BDKRB2,CTB-55O6.8
WDR12,ARPC1B
RASL12,SMPD3
CBX5,GAR1
SPEF1,MMP7
LRRC49,GPR173
PDCD4,ZNF697
CMPK2,MYLK3
NSG1,CNDP1
NRARP,FNBP1L
GJD4,UBE2D1
NOC2L,PTDSS1
GNAL,DDX19B
COL16A1,SQLE
HIST2H2AA4,RAB36
IFT80,ELOVL2
APOB,YY1
USP20,MEIS2
FOXK1,CDH5
HNRNPAB,ZNF704
GDAP1,PPARGC1A
METTL21C,DENND5A
ZG16,TNS3
FNDC3B,IGSF9B
PRCP,BCAP29
ENTHD2,EIF4H
TMEM217,ABHD11
TTC24,CLDN17
DDAH1,CDK5RAP3
C7orf62,CES5A
MID2,ART5
CHRNA3,GJA9
PPARA,DSE
SARNP,MAGEH1
GPR63,TRPA1
TMEM106C,EHF
DALRD3,GAGE10
NAGPA,WDR25
CXorf21,MAT1A
LIN52,FGF17
KDM6B,GZF1
MAN2A2,CHRFAM7A
MRPL22,ATP6V1G2
LRRC74A,LHFPL4
KRT25,SLC17A7
LRRFIP2,MYH1
SNIP1,P2RY1
KIAA0930,CLSTN2
RSPO1,CD5
JDP2,GLRX
GADD45B,POPDC2
GOLGA7B,WDR63
USP38,OS9
CLCN6,PLXNB3
TBC1D31,DLST
LOXL2,ANKRD42
CSPG4,NDRG4
ZC3H12D,KPTN
EVL,ZSCAN16
GCA,ADAMTS10
PCDHGB7,CHERP
NOTCH3,CRYGA
DTWD1,CPEB2
SULT1A4,GNAZ
MRPS25,KCNJ1
DPP8,C9orf153
CLCN5,GAD1
STX4,GYG2
TRMO,SLAMF1
ZFAND6,MICA
SCGB3A2,SCARF1
CRELD2,TMEM57
CTRL,PUSL1
IGIP,CRNN
SLCO3A1,CFHR5
VPS13D,GRIN2C
CEPT1,PCSK5
HOXC13,GLYATL2
ZNF628,SRI
SPRY1,HELLS
EARS2,LYPD2
TSNAXIP1,AQP3
SERPINE2,PLA2G12B
MRPL35,RGL3
CYP4F3,SSX3
GALT,GJD2
MMP15,UFSP1
TMCC1,SERPINA7
MAP2K5,BEST3
RALGPS1,SPATA31E1
RPUSD1,CLDN19
CDC6,CHST12
CETP,GABPB2
IFFO2,ACCS
SYNM,VSNL1
FAM204A,FBXL20
ADAD2,ZBTB47
REPS1,SNAPC1
MCCC1,ASCL1
CRIM1,SBK2
CADPS2,CGNL1
VPS16,ATG2B
KBTBD13,ELANE
PHB,RAPGEFL1
CD63,MGC2668
HDC,ANKRD20A2
IMPDH2,PSCD2
CYB5R2,RECQL5
STUB1,RBPJL
SLAIN1,OTUD1
PNPLA6,C10orf62
HEXDC,ZNF121
RPS26,SGK1
FAM216A,YWHAZ
OR1A1,ADH6
NUDT12,LGALS14
PALD1,ZNF414
MYLPF,CRAT
MALSU1,SH3TC1
GANC,TRIM50
QSOX2,FAM19A5
PAK6,SLC29A2
FZD6,ARHGAP26
CTLA4,RAB39B
DFFB,CD53
OXLD1,REXO2
RRM2,IMPG1
ABCA7,AMZ1
B3GNTL1,PLAC1
SIRT5,HSD11B1L
ARL9,SLC2A7
MYH7,NUB1
SLC3A1,PUF60
COL6A1,FAM195A
UBQLN1,CCDC28B
C3orf52,ZNF175
NQO1,VWA5B1
BORCS7,ZSCAN18
TGM6,GARS
SPPL3,C10orf54
NCAPH2,PAICS
CYP2W1,HIMAP4
RMI2,CYP8B1
RAPH1,HDAC7
HMGB1,CATSPER3
CNR2,ITGA5
DGKE,SFRP5
ASB12,SYTL3
MKX,GBP4
PRDM2,TSPAN7
NOS1AP,ADGRE1
ZBED5,WT1
TRMT44,ESD
NDUFAF7,TPM2
PATE3,LRFN2
LIMA1,PGAP2
RCN2,TDP1
RBM18,TNIP1
RBM11,ATP9B
PLXNB1,LSM1
DOLPP1,SAP30BP
PPP1R2,KRBA1
KANSL1,ITGAX
GOLPH3,RASGEF1A
NYX,STXBP1
NDUFA8,PDZD7
SAP30,VNN1
ATRX,GPR87
SELE,PLS1
RSG1,JAK3
CFL2,MRPS18A
SIX3,TELO2
EPHX1,LPCAT4
LTBR,MED6
NLRP3,WFDC6
KIAA1958,GBA
PSMD8,PLCG1
PA2G4,ADGRB2
PP,COX7A1
BCS1L,TMEM132E
DNAJB12,OPN4
ACSF2,GCC1
LZTR1,S100A3
ALDH3A1,CNR1
PRDX6,ABCC5
LYVE1,ANO4
TIMP4,SLFN12
RPS9,AP5B1
NEU3,SGK223
ALDH18A1,DUS3L
RAB29,GAPT
MLKL,IL4R
FOXN1,TMIGD2
ING1,KRTAP7-1
ATG9B,CD226
WNK4,SYCP2L
TLR5,DPEP3
RRP4,FAM178B
NSMF,CACNA1H
RAMP2,TJP3
SLC18A2,TMEM217
GRPEL1,DOT1L
SLC51B,VGLL2
BEND5,HIST2H3D
CAPS2,HSD17B7
RPL29,CTSW
HMOX1,TMOD1
GVQW2,SPCS1
WDR1,LUM
RDH5,GABBR1
ZC3H7A,CYB5R3
SERPIND1,C9
TMEM61,ADAT2
HIST1H4C,RGS8
SMARCC1,MYOM3
NCK1,PARD3
FOXD3,DPP9
HIST2H3C,C15orf62
MUT,PDLIM2
HSPC117,SERPINI2
FERMT3,CSGALNACT1
ABCG2,GABRA6
GNA14,GIMAP8
DGCR14,KPNA5
PGC,CCDC77
ROBO4,AP1M2
TMEM175,TMEM229B
PIP4K2A,SLC4A2
TMEM170B,FBF1
RALGDS,MTERF4
SIRT1,TUBB6
ATG13,FBXO5
PHLDA2,KRTAP9-3
JAK2,VDR
TMC5,CPEB1
RHBDD3,BPIFB1
ATP6V0E2,SLC3A1
CDK2,SERPINB13
MSRA,GNL2
OSR1,HERC6
SGK1,AKT1
PACS2,CHPF2
RCC2,RNF220
PCYOX1L,PLCB4
C1orf174,PLEKHG3
FKBP2,NEURL3
MEGF11,MYO1E
GSTM5,ZNF3
DEC1,NCOR2
COA1,MGAM
P2RX2,AADAT
WWC3,SELENBP1
RANBP6,P4HA2
MRPL21,SERPINC1
POTEJ,NDUFS6
CGREF1,GLYATL3
MS4A15,HMOX1
TRIM14,DLX6
AMPD2,THAP8
PIK3R5,TUBGCP4
FSD1L,DAPL1
NUP50,RNF144B
BEAN1,BRF1
PDLIM4,ABCG2
USF2,TRIB1
MAT1A,PCDHA1
STARD7,ZIC3
MGAT5B,STRN3
UBR3,FOCAD
CALR3,TNS1
RGAG4,NAT9
ETV7,TBC1D3L
BTBD9,GLT8D1
SFXN3,CILP2
ANKRD46,TRIM59
RNF170,PRAM1
METTL12,TCF23
RAPGEF3,GXYLT2
MORC4,PPP1R3B
STAC,PROL3
BID,ZC3H12D
PHACTR3,UHRF1
TMEM41A,ZNF251
LPIN2,ZIC2
KCNE2,ADGRG5
DGKZ,SFXN3
ERVMER34-1,MUC3A
ACBD3,BMP1
CCDC61,PAGE3
NXPH1,MPZL2
RBFOX2,HSPB8
TSR1,CES3
FAM166B,EMP1
GCC2,DHDH
TCEAL3,ZNF461
ZNF665,EID3
ATPIF1,CCDC120
MON1B,ZNF609
HRMT1L1,UNC5CL
MARCH11,S100A2
CDA,GSG1L
ADAMTS19,TMEM205
DAO,LCK
NKX2-3,PDE6H
NPAP1,AMBRA1
MAP3K1,COX19
B3GLCT,RDH11
ARHGAP17,POLR2J
SHISA3,PDAP1
SNX5,SRD5A3
PARVG,GIMAP1
PIKFYVE,DAAM2
RNF113B,TIGAR
TRPV2,HIST1H1E
SLC25A21,FAM104A
FAM53A,PCGF2
PRMT3,PTK9L
STX10,FUT7
FAM111B,ANKRD34A
PAPOLB,ZNF285
BCL2L1,KLHL34
RGS18,LRRC4C
UBN1,HSPCA
NGEF,PCDHGA3
CFC1,CMSS1
DIXDC1,SMIM22
UQCRB,ARID3A
RPN2,DACT3
SLC12A7,ANKRD37
QTRT1,SNX16
HIST1H2AI,DUSP6
DPM1,C11orf96
LIMS2,KRT8
BOD1L1,AK3
ELF5,MRPL9
GMFB,PODN
VWA5B2,S100A6
MSANTD3,PDE12
UTP18,KIT
AMER2,NUDT10
CECR6,GRM1
MFAP2,NDUFA7
HADH2,ZMIZ2
MRPS11,B3GNT9
RAB14,RHEB
SLC24A4,AP3B1
FADS1,ZNF394
KDELR3,ZNF143
NTSR2,PTH2R
C19orf38,SLC40A1
CCR4,USP47
ERICH3,CYP46A1
SLC22A31,C19orf84
RAG1,HNRPA3
ATP1A4,SYT11
DHFR,CD58
SNRP70,CTAGE1
TSR2,SPINK6
NDP,IL31RA
C12orf4,SH3GL1
USP34,ZHX1-C8orf76
TMED1,GM2A
EGFLAM,SEPT14
CDC34,KLHL25
SHISA8,TJP1
UBE2D2,C11orf63
STON1,SLC6A17
SCNN1G,LCAT
IRAK1,GALNT18
SRGAP1,SPATA24
ITGB1,PDGFC
NLE1,TRIM46
ADM2,PDE4DIP
IGFBP6,SLC30A8
NPTN,DMKN
FDX1,S100A11
PLCB3,ZNF74
GNG5,PHOSPHO2
FAM86B2,MPLKIP
TTC39C,PHIP
SLC6A13,FRMD1
TAPT1,LCE2D
SRSF5,DAPP1
TXNRD1,EIF3M
LHX8,DNAL4
CHP1,AHCY
ARHGAP28,KRT33A
WFIKKN1,CPR2
ISLR,GNG4
EIF3S7,IL10
NDUFS2,PQLC2L
ASNS,ZDHHC16
FBRS,ELAVL1
SLC12A5,C1orf185
SHROOM2,TMEM251
FGFR1OP,KRT81
SNRNP200,FAM129A
USP39,C11orf21
PTRH1,ZNF420
RNF38,ZNF224
MOV10L1,UEVLD
C17orf99,GMFG
BCDIN3D,MAP6D1
CA9,TNK2
ERN1,CAP1
IP6K2,SLC13A2
RAB6B,ABHD17A
LRCH3,PDE10A
TNFRSF13B,ZNF821
TNP2,SLC12A6
MTOR,PRICKLE3
ZBP1,CCKBR
TMEM88,IL11RA
PRF1,ALKBH7
SLC5A4,RGCC
SULT2A1,FCF1
ACER3,G2E3
DYT1,FAM188B
C16orf78,MUC22
CTNND2,NOCT
ABCB6,EHMT2
PLN,CTSL2
SCO2,F13B
IGF2BP2,LPA
WDR92,R3HCC1L
FAM25C,PFKFB1
CCNB2,KEAP1
PNPLA8,FLJ12895
TTC13,BMX
SYCE1,ARHGEF18
CCDC137,RAB3A
TPBG,UTP14C
TRADD,PITPNM1
DHDDS,USP51
ENGASE,DHRS1
THAP11,DOK3
TEX43,ADGRG2
SLC26A2,LMBR1
PROM1,ANKRD30B
BCAT2,MIER2
HDGF,INSL4
TNFRSF11B,GNA11
HIST2H2BE,CCDC172
KCNK1,GH2
DNALI1,GAP43
MLLT6,USP38
TICRR,HOXA11
RNF43,SRRT
LRTOMT,A4GALT
LSM12,CSRP2
KLHDC4,RPS11
PARVB,TMF1
TMEM205,PAWR
CCT4,RFPL4B
RIF1,SAMD15
GPD2,TMED8
RFC2,OCEL1
CLUAP1,GALR2
KRTAP11-1,GTPBP3
RASAL1,TMEM160
CHD8,GPM6B
SYCE3,F13A1
LYZL2,TMEM45B
P2RX5,ABTB2
UNC80,DALRD3
TGIF2-C20orf24,TSC22D3
SERPINB11,CTSV
ASXL3,TMEM109
LGALS9C,KLHDC8A
DOK3,SLAMF8
PEX11B,PSMD13
AP2M1,SOSTDC1
MTFP1,DBF4B
C16orf13,NAT16
ART5,DAD1
SHKBP1,RPRD1A
UPRT,TGFB1I1
C1orf226,C20orf141
GSDMA,LDHAL6B
EBNA1BP2,E2F2
UPK3A,SYK
FAM83H,RTN2
MORN3,SPAG5
SRA1,GJB7
SEMA4G,FAM71E2
SEPSECS,DNAJC9
AKAP1,SLC27A5
GBX1,YARS
DDX51,FBXO40
NRF1,BHLHB9
SASH1,ADO
WDR54,PLEK2
VAMP5,FJX1
COL4A5,C18orf63
ANXA9,S1PR2
PKN1,MADCAM1
CHRAC1,EIF4E3
SLA2,PCDHGB7
CCL25,EIF4EBP2
RMND5B,GIPC1
CHKA,P2RY14
CFAP53,CLASP2
TXLNB,EXO1
CLDND1,NFKBIA
UGP2,PHLDA3
LTBP1,SMAP2
C15orf52,TRPM8
TCEB2,PCMTD1
NELL2,TYK2
SLC25A10,TAS1R3
SR,RPTN
CXCL17,ZNF45
SFRS10,TNNI1
MDH1,RAB25
TNFRSF17,MANBA
CEP104,CRIM1
KRTAP4-12,OR2T27
C1QA,CLU
ZNF682,PTCHD3
TBC1D19,SSUH2
GAL3ST1,C11orf86
GDPD5,QRFPR
CREB3,GCNT2
CHRM2,FMO3
KAT2A,AKAP13
LCN2,PPFIA1
KDM3A,ZNF44
CDC25B,CEACAM20
COX6A1,ADAM29
GDPD3,SHC1
C17orf80,CABP5
BTRC,RPS28
PPP1R9B,USP3
AGT,OGDHL
PSMF1,ZNF804A
ZRSR2,SERPINA6
LRRC6,SMT3H1
NCOA6,TCHH
CUEDC2,AZIN2
PROM2,XK
TAF10,RCC1
C22orf23,DERL1
BCL2L12,ZNF501
CDH22,FDPS
ATP6V0D1,MOG
UHMK1,SFTPC
TBCD,CDKN1C
FGD3,SMIM12
ARHGEF15,POU4F1
RPL5,PGLYRP2
TECTA,HID1
WNT9B,ADAMTS16
SPAG11A,CC2D1A
CENPP,OR4Q3
ZNF518A,ACTB
UBAP1,SAMD9
STX6,EPHA2
BRINP1,KIAA0368
ADAMTSL2,KIRREL2
KIF26B,EGR4
SLC2A7,USE1
SDSL,ADGRB3
CCDC67,NADK
TMEM98,PTPRS
IGFBP7,DNMT3A
CBX2,CLMN
HLA-DQB1,SORT1
ITGA5,GTF2I
TMEM91,ADGRE3
NEK6,MCOLN1
ZPR1,ZKSCAN1
EIF4E1B,NISCH
SYT5,SWSAP1
ANTXR1,IFT81
KIF4B,BTBD7
POU5F1B,TMEM150B
FAM84A,RASSF5
CECR1,POPDC3
RPP25L,HOXC10
ITGA9,MTRNR2L1
COMMD6,SLC35F3
CASP3,EPM2AIP1
FSCN2,ABCB1
CENPB,FAM160A1
PPP4R4,DUSP28
PDGFB,NR3C2
DDX39,SPINK5
NUP160,SULT2B1
TUBG1,MRPL36
ARFGAP2,LAYN
HSPB2,SLC35C1
ADAR,HDHD3
CYP4F22,GLUD2
TLR7,SALL2
SIAH2,MARK3
R3HCC1,STX6
GNG13,DLX1
IKZF4,SIRT1
MAEA,DOK2
HEMK1,KCNMA1
GAK,OPN1LW
NIPAL4,LMO7DN
ASTL,IGSF9
SORBS3,TH
DNAJC13,PACRGL
SLC38A3,MGAT4B
CCDC22,ZNF527
C6orf1,PSG3
TPM4,KCP
LIF,SLC2A6
REEP6,HSPB3
FAM160B2,SLC25A22
YPEL5,FGF6
RASA1,AREL1
COPB2,PDIA6
MED16,LARP1B
ANKRD40,NAA60
TMEM200C,DEPP
NOL9,ZNF33A
TSGA13,PHACTR4
CCDC117,LRRC15
LIPC,CDA
EFR3A,NAV1
DENND1C,KIAA1755
BDKRB1,C7
LRRK1,SHROOM1
SPRN,BIRC5
RHOBTB2,PRR23A
CRACR2A,TRIM61
ATP13A2,ATP2A1
LTBP4,RGS20
DPYSL4,SHFM1
CCS,GOLGA7B
ABCA3,NME9
CTSG,NEUROG2
TRAF7,TMEM182
NR0B2,COL4A3
SELP,SHROOM4
SMAD2,FLJ11730
CUL9,NEDD9
IRF1,PAG1
CCP110,B3GNT7
C7orf50,RAB11FIP5
ANKRD30B,FAM71E1
PPIL1,DGKA
CYHR1,SEC24B
VANGL1,C1orf233
LSP1,DSG4
FAM47B,HACD3
MAK,AMELX
TIMM8B,UBXN8
TNFSF11,KCTD11
FSCN3,FKBP6
POLL,KLK8
EIF2AK2,EFCAB11
MAPKAPK5,ERV3-1
FSD2,CD274
SFT2D3,FRMD8
SUSD1,CLDN11
TCIRG1,CLASRP
SMPD4,SETBP1
FPR2,CPT1B
ZCCHC11,GALNT3
GAPDH,LIPI
S1PR1,SMAD7
THBD,GNG5
PDS5B,FSCN1
SEMA4A,TMEM41B
FAM210A,ROGDI
XKR7,CDH8
XPNPEP3,TEKT2
CEP97,CEACAM21
CMPK1,TMEM265
CAPZA3,ENPP4
EIF2AK3,MRPS24
NDUFA2,MAST1
CDYL2,CATIP
NME4,CTNND1
ILKAP,HERC1
ATP2C2,DDX21
MAF1,UBE2E2
LMNTD1,FN3K
HSD17B14,TSPYL1
AASS,TMEM104
CDK17,IFNE
HAUS8,PPID
DPH7,PRICKLE1
RBBP5,PTPRJ
PHF12,HABP4
FETUB,ZNF816-ZNF321P
CST8,SIGLEC11
CISD2,PKDCC
B4GALNT4,IGFLR1
MAP1B,HCLS1
CELSR1,ZMYND10
CWH43,ATP6V1C1
LRRTM2,RRH
DDHD2,ABL2
TMUB2,ABHD12B
SLC11A2,CLSTN3
ACAT2,CYR61
SLC24A1,BUD31
ARF1,MVP
DHCR24,FSD2
FHL2,LSM5
TRIP11,PLAC9
H1F5,RNF213
GIT1,STAT5A
CNP,IQCH
MAP9,KCTD8
ZNF655,TNPO2
FAM198A,BLK
CGNL1,ECH1
LAPTM4B,CTB-50L17.10
RHPN2,CST9
C9orf142,ADORA1
NPR1,GGCT
RALY,SAMD8
SUPT7L,MPP2
CACNG2,ANPEP
IL6ST,KRTAP1-4
SPATA8,ADCK2
ADGRD1,RFXANK
C1QTNF3,RAD52
RBP1,FCGR2A
ALKBH5,CPED1
ARFGAP3,TSPAN32
PDE8B,SLITRK6
HIST2H2AB,ZNF354C
CRTC3,RCBTB2
GEMIN8,UNC13C
CCDC124,PGAP3
PPP1CA,FOXC2
GGCX,C20orf96
PEBP4,TSHZ1
HPCA,S100G
CEP250,ZNF574
WDR6,CSRNP3
IYD,HIST2H2BF
CHL1,KCNK1
TRIOBP,CCDC168
TLK1,POM121
USH1C,PPP3CB
FAM229B,PITHD1
CASP9,TFAP2D
CCL8,H1FX
METTL23,GJB4
PPP2R2B,BAIAP3
H1FX,MARCH2
STK32A,HSD17B3
KRTAP19-3,DCTN2
FGD1,ZNF430
IL18,NRBF2
IPO13,PRSS55
APOA1BP,ZHX1
CHST10,KCTD9
NME5,COL25A1
FCN1,RAB38
MANSC1,PLAT
PCDHB15,HSPC142
SLC44A3,SEZ6L2
FAM43A,CYP3A43
C9orf16,INF2
TMEM218,SERPINA10
SFTPB,PJA1
PSG8,TGM1
BTBD10,RFX7
MEMO1,BEST4
ELL3,AMIGO1
ALG13,CRISPLD1
SLC30A10,B4GALT6
HIST1H2AM,C19orf57
CDK4,BAD
SBDS,RCC2
SYNE2,SLC2A14
C14orf142,INO80
PRR15L,CDH3
LRRC37A3,CFAP70
FGFR4,SCLT1
DCAF12,ZNF32
LRRC38,LRRC8C
GPR107,SPATA20
TMEM9B,MPND
IGHMBP2,DNAI2
MAF,ATP8B4
AGK,PHF6
SPTBN4,SELPLG
DIDO1,IL33
ITIH1,FKBP1A
ARHGEF6,C1orf216
ANAPC4,HUNK
TMEM134,PAPL
SLC9A3R1,MKLN1
LRRN4,NPTXR
HMBOX1,TOE1
MROH7,SLC36A2
TXNDC17,BRF2
RELL2,MRAP2
CARD19,MEIKIN
BORCS5,ZNF250
DARS,CCNG1
PPM1L,IQCF2
GCHFR,MANSC4
MGC11061,AKIP1
SYAP1,PVR
POLK,STYXL1
PRRC2B,CNGA3
TIMM8A,EIF4G3
VEPH1,GINS4
RNF32,SIK1
HACD4,ROR1
NAPRT,SLC9B1
ANKRD16,NRK
WASF1,MDH2
EMP1,ASS1
PAK4,SLC22A12
FBXO22,KRTAP25-1
DPM3,TPX2
CCNL2,EFS
KRT35,C21orf62
TRPM3,OBP2A
SNX17,TMEM135
DDX49,XYLT2
ADCY9,ICAM3
DCDC2C,HSPA12B
BIRC2,ERBB3
MC2R,NCBP2
TAB1,RAB15
SHROOM1,KCNK9
RPL6,CASKIN1
MPI,COBL
SHC1,MEPE
CENPM,KLK1
CUL4A,PEX5
TSFM,ZNF215
C1QB,OR51B4
SF3B4,GSE1
ALG8,CYBRD1
LARS2,ASAH2B
ADGRG7,UNC79
GGA3,EPHA10
TP53RK,RP5-1187M17.10
TADA3,CCSER2
PLXND1,PDE4B
LHX3,TNFAIP8
CHIC1,ALAS1
FGF6,SIRT3
RNF152,PSA1
TUBE1,ARHGDIB
TXNRD2,NME4
AIRE,PPARG
SLC17A9,SLC25A28
ARL3,KIF18A
RIPPLY3,TFAP2B
TEFM,GUCY1A3
GDF6,ACTL6B
MEPCE,ASPDH
KIRREL3,RBM33
FAM206A,ECSCR
MFNG,MUTYH
ELOF1,INSL5
GPR18,SLC11A1
ZNF429,HIGD1A
TSPYL5,PLEKHA5
C4orf48,PRCD
TAF7L,MLC1
C1QC,APOC4
PMS1,CLEC2D
GPR39,CYP2R1
CLDN9,PLSCR4
EFCAB7,CASP6
HTR2A,AKR1E2
LIPT1,LAMC2
PEX14,FBLN2
CAMLG,HUWE1
CNNM4,TGIF2LY
PRKACG,ERICH2
TAF1B,PROK2
ABCC10,RAI2
NETO2,STOX1
CREM,FBXO42
RPA2,BTNL3
LYPLA3,ERAL1
CACYBP,FBP1
OAZ1,GFI1B
TOR4A,TRIOBP
ATP8B2,UGT2B28
ZFP41,NCS1
ACY3,SPHK1
HSPA2,NAALAD2
ZNF160,IFFO1
RNF213,DYRK3
PKD1L1,CLDN7
NCF2,WIZ
SPPL2A,UNC5B
POMGNT1,ZNF37A
CDC20,MPEG1
CLHC1,TP53BP1
OR2S2,CPSF4
RAD18,EFCAB2
FAM35A,ZNF554
ZFYVE28,RIPPLY1
ACTR5,C14orf142
TCEA2,RUNX2
UFSP1,VCL
TIMM22,UBA52
MFSD11,RPL27A
PGAP2,TSPAN6
NDST1,RFX1
CAPNS2,THAP1
YWHAZ,CARD14
TMEM215,S100Z
SMAD6,VMO1
WDR66,FPR3
CCR10,F2RL2
SLC47A1,SH3GLB2
AF1Q,SMIM4
FAM189B,ING2
FAM120B,XCL1
MYDGF,UBTD1
DCLRE1B,DNAAF5
FURIN,SLC5A2
SLC22A6,ANXA3
SYT12,ZNF555
IL17C,ITGB4
RTN4IP1,TFAM
ZBTB44,FKBP8
DAGLA,THEM6
TAF13,ZNF233
PDCD2L,ETFB
NVL,SLC2A11
FNDC1,NOP9
ATP1B3,CISD1
TGFBR2,MTFR1
RPH3A,TRAM2
LSM3,FAM72A
TNFSF9,TRAF4
REM2,TTC9
ATRIP,TIGD1
MGAT4A,RBP1
CCNI2,IGSF23
HS2ST1,GPR89A
TMEM234,CAPRIN2
TECPR1,RAB32
SSU72,MYF5
TOP1,CABP4
PDHX,BORCS8-MEF2B
PTX3,HOXA2
SLC7A7,HOXB13
WNT11,SCML4
DNAJC7,TNKS1BP1
LCTL,KRTAP5-11
APBB2,BAG4
FBL,TCAP
NCBP2,RTN1
TMPRSS2,CFAP97
GNPNAT1,MT1B
CD6,UGT2B4
PRSS56,PPP1R7
SPP1,SH3RF1
EPB41,NCOA4
SLC7A6,ISL1
CBFA2T3,CDSN
OSBPL1A,RND1
PAX5,SH3BP5
FADS3,DCTN1
TNFRSF13C,CCDC25
METTL16,NLRP14
TESPA1,MEDAG
P4HA1,RAB3IP
SPATA3,ARHGEF38
PRDM15,TEX35
TTYH2,SPOCK2
LRRC19,PSMF1
HCFC1,KCNQ3
CD300E,CGN
ANP32E,IL18BP
LIN28B,CBWD1
GPC1,HRSP12
FFAR4,CLIP2
DYNC1LI2,ANKRD55
UQCC3,RD3
ZBTB14,CYP27A1
RNF13,KRTAP19-5
LIMCH1,IRS1
BMPR1B,SORBS3
UGT1A10,ORAI2
SPHK2,ITFG2
SULT1A1,DEFB132
SPATS2,NCKAP1L
PLEKHO2,RBCK1
PDE5A,PNLDC1
AAAS,FAM14A
PPP4C,MTERF3
FAM101B,IL17RC
FRG2B,ZNF558
INTS1,GRB2
PRKCQ,GPR183
KRTAP10-5,ZFPM2
FLI1,CTXN1
GPR3,MRTO4
ENTPD8,RPS13
AGPS,ASGR2
TMCO2,FXYD2
FAM117A,HP1BP3
ISG15,MAPK8IP3
EHF,TRRAP
VDAC1,RIPK2
PDIK1L,GGA3
GJA5,AGO3
MLPH,ARF6
RGS9,CPA1
NUP214,GPBP1
ELF2,TMEM215
VWF,AKAP1
CCDC14,CHST8
GPRC5D,ACSL6
EXTL1,UIMC1
GPR180,NLRP10
OCIAD2,KLF8
ZNF189,WNK1
C18orf21,LCE2C
DDX58,FOXM1
TMPO,HS6ST2
LIMS1,ACTG2
PJA1,SPAG17
MKS1,ANXA6
YPEL3,KCNJ12
TPPP2,GPR61
CENPJ,CASS4
GFPT1,MAFF
RASGEF1C,NKX2-1
TMEM30B,CNNM1
VEGFA,SCT
FES,CDCA2
CACHD1,CTRB1
RSPH1,TMEM74
MVD,ZNF783
SLC13A5,EMC1
LIFR,ZC2HC1A
GYS1,FMO4
IPPK,TRIM52
CA10,CLEC9A
ANKRD18A,PLOD2
SIAH1,PLP2
UBE4B,ZNF816
HIST1H4E,CCL7
EXOC2,UGDH
CEP192,MRC2
RAD52,POGLUT1
TPRA1,PTCD1
DGKG,LIPM
CCDC189,ELK3
INSIG2,TAS2R43
HAPLN3,GAREML
CCDC181,PRRT1
TRIM9,SARDH
NEK3,GALNTL5
DDX19B,NOC2L
NWD1,ADAMTSL3
ZNF93,MAN2B1
FAM114A1,ZNF185
COG4,TWIST1
DCHS1,WDR82
CXorf56,PDE1B
EIF4EBP2,DNTTIP2
ARSI,ZNF155
EXT2,TLR3
AHNAK,ALDH1A2
ACTRT3,FGF4
CDK5RAP3,NDUFS7
PRMT2,APOL6
RAB37,SNIP1
LHPP,HOXB6
SPOCD1,DYNC1H1
OPN1LW,MLH1
COX19,TFF2
SART3,SLIT2
TMEM198,POU5F1
IL13,PTPDC1
TNPO2,GNPDA2
RAB27A,C15orf43
NMNAT1,DIP2B
SYTL2,WHSC1
TGM4,KRTAP1-1
PPP1R8,SACS
ANLN,FAM98C
PSD,FAM91A1
TBC1D1,CLEC14A
PRPS1L1,ADPRH
FAM213B,FZD5
CKLFSF6,NEMP2
RUNX2,PERM1
EYA2,THAP5
IFRD1,HAP1
EIF3D,GFAP
BMPR1A,LTBP4
MAP2,CAND2
XYLT2,CFHR4
PHACTR1,ZNF384
SRGAP2,ZBTB20
ZNRF3,HIP1R
COQ10A,GPAT3
STX5,OTUB2
CYP2C8,IQCF6
ZCCHC6,MAP3K3
GGN,ARL4A
MASP1,HSH2D
CEP350,OCSTAMP
CA7,AP4S1
TOMM6,TBC1D4
NSUN6,IL12B
SFRS6,ZNF561
HCFC2,BCO1
SRRT,SLC35C2
