PromEnh,PromOnly
ZNF669,LEAP2
BRPF3,RFX4
GYLTL1B,HK2
ZC3H13,NME9
WHSC1,MYO9B
TERF1,PKDCC
COLEC11,NDUFB1
TDGF1,SYCP1
CCDC96,CRTC3
CRIPT,RAP2C
PRRC2B,AP1S2
IL13,EXO1
ICAM2,OSF
DNPH1,CATSPERG
PABPC1,ZNF292
ZFP91,SLC7A13
SATB2,ST5
FAM101B,UNC45A
GDI2,PAWR
FRMD8,MYLK4
ZC3H11A,ZNF430
UNCX,RAB11A
ITPR2,ATP8B4
RFESD,NUP35
SLC52A1,FCRL5
RAB27B,ATG16L2
TOP1MT,C2CD4A
MAN1B1,KHDRBS3
EXOC4,IKZF5
TBX2,POU4F2
ZNF619,CWH43
IL1RN,NDUFB10
UCP3,ZFYVE28
GNPTG,GPC4
PRX,ITGAD
TNC,SUCNR1
RFC5,RASGEF1C
HOPX,CFB
AGBL2,DCUN1D5
RNASE13,TRIML2
MSRA,CNR2
UBE2QL1,SCGB3A1
NDEL1,ISPD
ZNF611,CASQ2
LYRM1,ACACA
CCDC185,BCL7C
IFITM10,DDX19B
BTBD1,PCDHGA3
SRM,AQP4
P2RX6,PSPC1
IGF2R,TCEB1
TIPIN,NCBP1
FKBP10,LRFN2
PMF1,RGS3
UGT3A1,ARMCX5
PRDM5,SYNDIG1L
TEK,ICE2
KRT35,FNDC3A
DDX39,CANX
PGLYRP2,FNTB
MEF2A,ZBTB10
DGKG,TCF19
ZZZ3,TSKU
SQSTM1,SH3KBP1
TMCC3,TAF10
MR1,GNGT1
TPM2,ATAD2
ZNF808,TMEM229A
CCDC68,PDZD11
CCDC33,NEK7
C16orf92,C1QTNF3
UQCRC1,MBD3
CCDC137,TOM1
OPN3,CLPB
USP7,PIGZ
CGRRF1,REEP6
ZNF718,DTNA
SEP15,ADRBK1
DSG3,DDRGK1
ACBD7,GRIN3A
CORO1C,C14orf159
NAA38,AMBN
LCE3D,TAAR2
DSTYK,PLK1
TACSTD1,ZFYVE27
SNX29,CTBS
EFCAB12,UCN2
SYCP3,MGAT5B
TMEM132C,NMU
DNAJB13,ZNF628
COG7,SC5DL
TMEM57,IFT74
SLC25A16,CCDC120
SRRM1,CD8B
RPP40,PPIL4
U4C,SEPT6
KCTD2,RLTPR
SSTR1,GRID2
CELF5,PDGFA
GSK3A,SHMT2
DUSP7,IGFL1
FUOM,TAF15
ECI1,MEX3D
THEM4,ERCC6
ZBED1,C5AR1
NME3,EFTUD1
AKAP8,BRAT1
ST7,PLEKHF1
TANC2,ADCK5
POM121,C15orf62
CRY2,CD3EAP
PDLIM7,AGT
JMJD7-PLA2G4B,HMGCL
MTHFD2,C2
LRRC8C,TNFRSF10C
PPP1R14B,TFE3
TNFRSF1B,UGT2B10
RGS7BP,EZR
KLF16,KAT5
CTBP2,SAMD10
ATAD1,AKAP3
SBK1,LYPLA1
PSMC1,DYNC1LI2
TLK1,CD37
SFTPA2,ZNF264
MIA,ARHGEF38
FBXO42,IGLL5
DLEC1,DUSP15
EIF2AK3,KCNK12
ARFGAP2,NGRN
WNK2,WDR72
EML3,GTSF1
FLI1,CPNE4
NNMT,RAB13
KCNJ1,PIK3R1
SDR39U1,SERINC2
PGAM5,HOXA13
KRTAP8-1,DQX1
STARD10,MB21D2
TCP11,ZYG11A
PIK3AP1,FAM171A2
EXT2,HSF2
FAM84A,RNF223
GLDN,STK40
MRPL44,ABCB10
PIWIL2,USP12
THBS4,TAF9B
RGS6,FAM228B
BCAR1,FRRS1
PPP2R3B,TARS2
MTIF2,SLC15A1
RLF,ATXN3
PHF23,BAG5
ATPAF2,SRRD
SORBS1,ASAP1
GAS6,SENP8
EPB41L1,PTPRG
ETV7,TBC1D3L
SH3GLB2,MYH13
RP5-862P8.2,TRADD
KCNK12,SLC17A4
FAM60A,GZF1
CPNE2,GAL
MYH9,WNK2
DUS2,TSPAN2
CLDN4,FAM170B
MVD,CLEC1A
MACROD2,HMGA1
TCP10,GPT
RNH1,LRRC52
AMBRA1,PRR9
SHF,LBX2
PTRF,TSPYL2
UBE2E1,SIDT2
TMC8,C19orf44
CHAF1B,WDR48
WDR63,NOL9
TDG,CTTNBP2
G2E3,DDX20
S100A3,DGKH
APOD,PARVB
ZCCHC7,ZNF582
MATN1,PAH
NOLA2,PIK3R5
KCNS1,ZNF329
APOA1BP,RPL23A
PLD3,ZNF626
UCN3,ZBED6
MIS18A,PENK
CALCOCO1,ALG10
CIB2,RND1
BARX1,BCAM
RASSF5,AQP1
TMEM236,PEAR1
DERL3,CES3
PROCR,GPR171
MUC13,C12orf74
NR0B2,FOXP1
SFXN1,MTHFD1L
C21orf58,SPON2
RNF114,USP1
LLGL2,RRM1
EFCAB2,PARP6
PPDPF,YWHAE
SNX33,CARNS1
PSMA1,KRTAP19-2
KCNV2,ENDOD1
PID1,RFC4
XKR8,CAMTA1
SYF2,LMNTD1
FKBP14,ELF5
PTPRE,ADGRF2
FLYWCH2,DPP10
ZNF142,PROCR
SPRYD7,PCK1
LSM12,REEP5
CHRDL2,DRGX
VAMP5,ANP32E
CRHR2,TAS1R1
CAV3,INSM1
HGFAC,CALCRL
LIMS1,CHRNA7
EMC1,PSMF1
C19orf53,YBX2
TMSB15B,PLXNA3
ANKZF1,NEK11
GADL1,FLJ12895
STX1B,LOX
WDFY3,LRRN4
CEP63,RBM44
ANKRD39,PI3
PER2,AZIN2
NANS,RASGRP3
NAT2,TMEM164
PTPRZ1,CHD5
RALB,C2orf42
PSCD2,ZDHHC3
HMGB4,PAQR5
PDYN,CIDEA
MPHOSPH9,NT5C3A
TTC38,MTBP
ST8SIA3,FBXO4
ATP4B,POMGNT1
MCC,FAM102A
SEMA3F,THEGL
SLC25A38,ACOT12
RAB19,BF
IL1F10,GCFC2
GJB6,LIN52
AMT,HES1
SDC1,PLEKHA7
PRCC,RSPH9
PON1,HABP4
SSH1,AHDC1
ZNF543,FAM131C
PARP1,HIST1H4B
DENND5B,COL11A1
MT1M,HGD
CD44,ST13
USP37,PRR18
PSMD2,RTP1
ALDH7A1,KLRK1
WBP1L,NPAP1
SCX,RAPH1
IGFLR1,JADE2
IDUA,STK17B
MYO9A,HS2ST1
ITIH5,FAM189A2
TRIP6,IGBP1
DLX3,CHPF
LRRC14,STK11
FAM193A,FAM127C
HSP90AB1,AHI1
SEMA6D,GCSAML
PLXNB2,FBXL8
PSA1,TSPAN15
SRSF8,NDST2
ACOXL,CSMD2
PDE4A,FOXA3
PIN1,DCHS1
DDX53,PDSS1
SIRT1,HSF4
REEP1,DDR2
IFITM1,SCARF2
FSTL4,KAT7
IGFN1,HIST1H3J
TM9SF1,RHOT2
LATS2,NPB
TRMT10A,CYP2R1
TNPO3,SPIN3
GLB1,SEPT14
HDHD3,GAPDH
RHOBTB3,CKB
GDAP1,PTGDS
DOCK8,APOC4
PGAM4,CDH26
EEF1A2,DAZAP2
C1QTNF8,OTUD3
C1orf112,LILRB5
GOLGA7B,CASKIN1
ZNF687,HPX
PSKH1,CGN
SUFU,GLTP
MAFB,GGT1
NXF1,NAALADL1
VKORC1,SLC7A3
GGA1,ADGRG7
PRPF6,BEX4
ATAD3A,C4orf22
SLC23A3,RBFOX2
TMEM247,NOS1
PPIL6,SLC25A11
RASGRP3,LITAF
ANKRD54,HDAC6
PCK1,KLHL2
STK32B,CARD14
AOX1,KIAA0586
PLSCR2,SYTL4
AIFM3,NCLN
SMIM13,CFHR2
UBE2D3,SLC5A4
MRPS5,ZNF629
CLDN10,ZSCAN22
RAB3C,MYO10
CCDC39,ZCRB1
C9orf114,ANTXR1
XKR6,TOLLIP
PIP5K1A,ARMCX1
DUOX1,TTLL7
NHLH2,ZC3H11A
CIB1,C15orf39
C1orf131,FGF11
TMEM187,SYNCRIP
N4BP3,GCNT2
XBP1,SLC25A34
PROB1,PSMA6
NANP,CSF3R
RNF123,RAB34
ITFG2,ATPIF1
ITGA7,KRT6C
ZNF639,ZNF404
GRB7,TBCC
DNMBP,SCIN
SNF8,NACA2
RCAN3,NPY5R
MINA,CD84
PDS5A,SPIN2B
GTF2F2,VWA1
CRYZ,KRT80
LCT,TSC22D2
ERBB2,PCDHGA12
E2F2,GNAT3
PPM1A,MSH4
GATAD2A,RAP2B
FOSB,TFDP2
ADAMTS5,RNF7
MEGF8,ZNF227
ZBTB44,CEP192
SQRDL,PROK1
CENPV,RNF34
CUTC,ECHDC1
ODC1,MTCP1
GPAM,TMEM246
JAK1,MYO9A
KLC2,GABRB3
RIMKLB,PLCB2
LRRC3,ECM2
FAM53B,RAN
ADGRE5,EGR2
GOLGB1,TSR2
SORBS2,LCE3E
FRMD3,CXCR6
EOMES,KRT83
NDUFS2,TMEM222
GHRHR,TADA2A
LOC51706,TRPC7
DMKN,ZNF57
HS3ST3B1,ERVV-2
ATP5I,REST
PCGF1,CASC4
MGAM2,LMO4
MITF,HUS1
CCND1,THRAP3
FAM110D,E2F5
NUP98,FBXL4
RPL26L1,ANKRD11
SOX10,MAP4
PGAM2,ZNF615
LARP1,GRIN2A
DLX4,CHRM2
PAOX,HIST1H2BG
ANKFN1,PVALB
HID1,NEU3
RAET1L,CRIPAK
EIF4E3,ZKSCAN8
PRM1,CD63
CUTA,CCDC81
DDHD1,NLRX1
GPR55,GBP3
CARHSP1,HES6
MTM1,ATP6V0C
IL6R,PSMD10
SCGB3A1,PLPP6
VWA9,MSANTD3
ZSCAN32,PXT1
COQ6,RPS29
CEP104,ANXA6
SLC26A9,BIVM-ERCC5
SLC12A5,LOXL1
SLC22A17,ERVMER34-1
LMNA,PLK5
ERGIC2,ZFP62
NAF1,SLC35F4
RNFT2,ETV4
WDR18,TG
QARS,LY6K
H2AFX,PPP1R3F
THEMIS,MEST
CLN6,GPRC5C
PRKCQ,HEATR3
KIF5C,EPAS1
DNAJC3,FBXO22
TNFRSF17,PCSK1N
HP,NTHL1
MTHFS,MYO5A
SEC13,PRKCG
MGRN1,CYSLTR1
TMEM176A,PCDHGA8
ASB5,METRNL
NINJ1,MARCH3
SEC62,MUCL1
ARSD,CLMP
LRRFIP2,GRIN2C
APOC4,ZBTB40
WBP11,MICAL3
TCF25,MOB3B
FGF23,NOBOX
CD1D,HSPD1
EXOC1,WDR35
ERRFI1,IFNG
EXOC3,HOXC10
ID1,TIE1
SLC44A2,GPAT3
GH1,EAPP
SIAT7D,CCDC88A
PTPDC1,FOXO1
ZNF709,PHF11
DET1,CNTN5
FBL,CCDC89
C17orf96,DSCR4
CDK16,PUDP
LUZP4,PVRL1
LMOD2,SIVA1
SLC25A19,CUL5
TXNDC17,EFHC2
ANKRD13C,POLR2H
SLC15A4,ABTB2
STAU2,APBB1
DENND3,CASC3
ADAM28,SSX3
ZNF131,URKL1
ISYNA1,S100PBP
GCK,GPR33
MUSTN1,SRP72
MAP3K14,SLC25A47
ADAMTSL5,DKK2
MARCH7,TMEM105
CRISPLD1,USP7
APOBEC4,ZSCAN18
MED29,LIPI
ZNF559-ZNF177,C20orf173
ALG3,HEMK1
CCAR1,KLHL33
CD320,NMRK1
KIAA0922,CHRDL2
CLDND2,SDHD
ACADS,GJB2
PPFIBP1,FAM91A1
HSF1,EIF3M
MGAT4A,HOXD11
CALR3,EFCAB7
TMEM43,SIN3B
KDM6A,TTC32
SNAP25,APOA5
PRR3,APBB2
LEAP2,CDK19
FADS1,PGBD3
DPY19L3,PDGFD
PRKAR1B,ZFP64
SKOR2,PARP4
NFATC3,CLIP4
ARRDC3,PHYKPL
ORAI1,UBQLN2
CARD9,PSMA3
ZBTB7B,ZKSCAN2
ANGPTL4,DOCK11
KCNU1,ZNF587
ANLN,MUM1
RORB,CAV1
SRSF4,CD209
PEX16,CHID1
PSMD4,RNF167
SLC51A,KAZALD1
MATN3,MCAT
ASGR1,MYO1A
TUBGCP5,FRMD5
FKBP6,CHMP2A
PAX9,RAB26
BMPR1A,MCF2
MARK1,TMEM33
TEX264,SLC7A5
OR13C4,SYMPK
NDRG4,ZNF320
CTNNBL1,TMEM126B
MADCAM1,RARRES2
GPR153,HTR2C
GNL1,IL20RA
VTCN1,MECP2
JAG2,F2
NIF3L1,CCDC184
NTSR2,C16orf13
SDR16C5,PRRG2
CDCA4,MAP1LC3B2
LRRC40,TMEM45A
SF3A2,KLHL42
CLCF1,DDX28
TMEM72,POLE2
ADAMTS14,HSPA4L
MRPS33,C2CD2L
KIAA1024L,ATP6AP1
RIC3,AR
TMEM132E,PRCD
EML1,FOXA2
FANCG,ME2
DENND1C,MTAP
DEDD,SBDS
ANKRD33,TFPI
MUC5AC,AFF3
FOXG1,TBPL2
UBAP2,KLRC1
SLC41A1,SPERT
FAM107B,MLKL
NUDT8,LDHA
SVBP,MRPL22
BRD7,CAPSL
SART3,PLCD3
TMSB4X,KIRREL2
DRG2,GJC2
ALDH3A2,ANLN
GDA,KIR3DL3
STK32A,GINS2
GPR35,SLC35C2
RNF181,THEG
HLA-B,CDYL2
CCKBR,MSL2
SNED1,GIPC2
SMAD2,TMEM37
ATP6V0D1,RAB6C
ARNT,CSH2
ISG15,KLF17
UBE2J1,MEP1A
SUN5,ARHGEF2
RHBDL2,TPBG
AMFR,SON
FXYD3,GPRIN2
PAIP2B,KCTD20
RPRM,CTSD
ZFYVE27,SKA2
MBD4,SLC6A14
ARMC8,PDCD6IP
PDE6B,C5orf42
FUT6,RORA
ETV3,GAGE2A
WDR35,TM4SF18
GLCE,BACH2
SNRPB2,DCT
MSX1,KIAA1456
BRWD1,CCDC85C
PINK1,GGH
ABHD15,CRISPLD2
P2RX2,CYB5RL
GPR37L1,RRAGB
BCO2,WDR5
SNX30,RRAGD
UBE2E3,IL1RAPL1
A2M,SGSM1
GLT8D2,CCDC167
MFI2,APOL3
IMMP1L,CHP2
LTK,IGSF8
RPRD1B,LYSMD3
ILVBL,IGF2
CECR1,ALB
SPPL2A,CLDN7
LGALS4,PIH1D3
TSEN34,DOC2B
CTU1,ELF2
TSSK4,GTF3C6
CRAT,RFX5
NDRG3,SHE
PITHD1,DEFB134
KCTD13,GNAL
TOR1B,MEIG1
MGAT5B,MND1
MUC21,ESCO2
RDH5,TMTC1
ARL5A,ZBTB7C
COL4A2,OR51B5
GPR146,WISP3
YTHDF2,UPK3BL
CCBL1,SLC5A10
DYRK2,TMUB2
KSR2,IL1F10
TOPK,POGLUT1
GZF1,VAV3
FNTA,DET1
CALU,LRRC59
C19orf54,SMIM1
SMPD1,EPN3
ZFAND1,LAMTOR3
CDK2,CD1B
LRCOL1,HLA-DQA2
PPP1R8,SPO11
KIAA0226L,PSMB6
GNG4,PCGF2
TRIM69,RBPJL
ACP5,TAF1
CTSZ,SYT7
C17orf49,NOL4
SERPINB7,IGSF6
ADGRA3,GRIK4
HDC,SV2A
IFFO1,PINK1
TECRL,RNF128
SLC30A5,CCNL1
PCDHA1,CT55
AFAP1L1,PRDM11
CENPO,ENKUR
FBXW2,CYBA
TEDDM1,MAPK14
TTC37,TNFRSF11A
CTDSPL,SIPA1L1
IL10,HFM1
HENMT1,RAPGEF5
SYDE2,ATP6V1E1
IMP4,WDR34
LTB4R,SLC35E1
KCNF1,EPHA6
USP38,TOE1
HAPLN4,RNPC4
MLST8,NHLH1
CDC42BPB,PUM1
CHIT1,LRRC26
UQCRFS1,MTNR1B
BSN,COLEC10
PPID,LRRC29
KRTAP10-8,SKIDA1
DAPK2,PLEKHG5
SNRPD3,AQP10
ASCC1,OCIA
C17orf98,PTPDC1
SIL1,CA11
PDZRN4,ALKBH8
PRKCB,FUT7
TSC2,QSOX2
ZNF641,LRRC4B
PHPT1,KLF14
STK11IP,ATAT1
NDST3,DERL3
CHPF,MAP2K2
YTHDC2,WDR33
SPEF1,CAPN1
SPIN1,ADAM7
VIT,CALCR
PDLIM1,CDHR5
B3GNT5,FOXQ1
SOX6,THEM4
NUDT4,UTP6
HEY1,ANGPT4
LRCH1,AL365273.1
C18orf32,RNF32
VPS37C,RAD9A
MOSPD1,GFRA1
TBC1D5,ZNF185
SCFD2,SLC2A7
ANXA10,SLC13A3
TMEFF2,FAM212B
TAGLN3,PGA5
PES1,ZNF260
TOLLIP,MANF
CTNNA2,HOXB2
RBFOX2,SYN1
VSTM4,ATG13
ADAM17,MYBPC1
WDR82,FTL
NOP9,EIF4B
ZNF554,KCNAB1
DACT1,PPT1
ALOXE3,ZNF611
SLC13A3,NLRP4
EIF4A3,HHAT
PAQR6,ZNF578
WDR4,SRPRB
PRLHR,CMIP
SBNO2,GTF2F2
BMI1,PDCD1
CSTF1,ATP11C
CCNK,ALOX12
FAM73B,OR4K2
DBNL,NR1H3
GLUL,HSP90AB1
GNB2L1,SLC25A15
DDX20,H32
KCNG3,GALE
AKR1B1,PGM1
ERV3-1,TOX2
IFIT2,ETV1
EHHADH,CCDC159
FAM135B,ST8SIA4
NUDT22,FAM49B
SNN,CBLN4
ZNF805,RMDN2
NEK3,SF3A2
CTR9,CDKL2
CA2,CALHM1
PPP1R3B,CD27
ITPKA,SQSTM1
IMPA1,NAA20
PANX1,ABHD12B
NECAB1,SYBU
UBA52,MLF1
HNRNPD,ARV1
HMGB3,COX7B
RNF215,GPX3
UPK1B,ADAMTS10
ZXDC,TRIM42
NOC3L,SPOCK3
ARID1B,RIPPLY1
UBE2L3,HK3
OPN4,ABCA9
CARD8,AGRP
CXorf36,TBX4
ESPNL,C15orf43
KRTAP9-7,HAS3
WNT9B,SETD7
CERS3,B3GLCT
PANK2,ADAMTS1
RUSC1,RB1
TIGD1,PDZK1
CKS1B,FAM217B
MT2A,RPUSD1
ADCY1,COPS3
NFYC,PAM
MINOS1-NBL1,SLC16A3
C2orf78,LEFTY2
PIP4K2A,TMA7
ZBED6,KATNBL1
USP3,TTC4
SMYD5,TMEM208
GAGE13,DNAH17
PLGLB1,PLA2G12A
MRPS26,TRIM15
TRIM62,BICD2
PAK6,TMEM50B
RARS,PDZRN4
TRAF4,ZBTB47
ZC3H3,UQCRHL
RPL29,IRF4
TMEM150C,COL4A2
SPARCL1,PTPRM
MAPK3,HEXIM1
CDK5R1,IBSP
NPB,ARPP19
SLC5A2,KDM6A
EFCAB13,DNAJB5
PSMF1,B3GNT3
SIGLEC7,MIF4GD
MAFA,PHTF2
PPP2R3A,PRRC2A
CACNA1H,SLC35B3
C11orf1,KIAA2012
SNRNP35,ZNF567
GDE1,NOL5A
RPP25L,IRF6
PLEKHB2,ABHD16B
PECR,SIT1
HGS,ASXL3
LIX1L,PPM1N
ADIG,CCDC61
PRRT4,MED9
PRR14L,LRRC3B
CDK4,C1QL1
TP53INP2,DDX59
FGF22,ZNF729
BLCAP,CHTF18
MYOM1,VDAC1
CTDSP2,ANO5
CACNB1,GIGYF1
PHLDB2,PRKRA
ZCRB1,EFEMP2
C2CD2L,FAM131B
COX8A,BTG4
GOLGA7,LRGUK
FOXN4,KCTD8
TTLL3,ABHD16A
RIPPLY3,IGSF22
KIRREL3,FAM114A1
TBXA2R,ITGB1
KLC3,CARS2
KLF11,FAM177A1
PNLDC1,SPATA2
DMBT1,TUBB6
EPM2AIP1,POLE
RABL2A,TBC1D21
DIS3L,SCN9A
TBX21,POLA1
CEP295,POU3F4
SHC2,SLC13A2
SCRN1,ASIP
ABAT,CS
HIST1H2BF,CLEC4A
LARGE,IDH1
PRR15L,TNNI2
SPTSSB,PKP2
HRC,NFIL3
ATG4C,THSD7B
CYP4Z1,DRAXIN
CHADL,TRMT2A
HOXC9,BSCL2
TSHB,ARNTL
DNPEP,ACAN
ANXA8,ATF3
LRP5,MANEAL
FAM195B,TSC22D3
TMEM151A,C1QL2
SH3BP2,VSTM2L
TUFT1,BRPF1
FARSB,CLCN5
ZNF507,EIF2B5
NOTUM,NTN4
GREB1,GYG2
ALDH1A3,WDR44
CPEB1,PPP1R3G
TLCD1,RGS13
ADAMTS7,NFE2L3
SCO2,PJA2
TJAP1,TMEM56
CD248,FAM49A
CIZ1,CLNK
OSMR,PHF1
TMTC1,CDHR1
SIAH3,RGS7
NLRP6,PMVK
FAM109B,CHI3L1
KBTBD6,ACTRT3
RGS19,COA1
SP140,ABL1
VPRBP,PRKAR2A
ST3GAL6,RCOR1
STX6,CCDC28B
CNOT4,CTSV
CERS4,FBXL19
ST6GALNAC1,AADACL2
ASB16,ESPNL
TPGS2,DSP
G3BP2,SLMAP
SIRT2,CYBB
SLC38A1,WASF2
TMEM86B,RNF41
CRI1,TRAPPC9
C1orf64,CNOT2
ERP29,PCBP2
PADI3,STS
TACO1,CRYAB
COPS7B,TP53BP1
IP6K2,CCP110
FADS3,RIC3
MPI,NUP58
PTAFR,ARHGAP40
LCN6,NEUROD1
FLOT2,MTRNR2L5
IGSF3,ZNF99
GALK2,POTEC
SLC4A3,DHX34
MRPS15,SPINT4
PCYOX1,KV1I
LDHAL6B,DNMT3L
SERINC2,CCL22
MFAP4,FOSB
SEPX1,ABCC8
JMY,LGALS9
ENTHD2,RAB2B
CITED2,LSM10
LGI4,SLC6A2
PBEF,SALL1
FNDC8,C1orf174
ITPRIPL1,SIGLEC10
IRAK4,EFR3B
TBCK,CENPF
POMGNT2,ZNF345
SEMA4A,NAA30
TMEM200A,RPL23
ITGB1,RTKN
CHAD,KIF23
NEDD4,PIGW
ILK,ZFP36L1
RASL11B,ZNF14
SATB1,DHRS7
PIGZ,MAT2A
RHEBL1,DGCR2
ZNF550,FAM50A
MARCH6,CXorf57
RPS7,C1R
GPC6,SEMA6B
TMEM59,ICA1
EIF3D,ZP3
TMEM125,NPM1
FAM196A,MID1IP1
MCMBP,LRRC37B
SCAI,SPSB4
RNF4,RNF11
TTC28,BRCA2
PSMB3,FAM19A2
MAP2K4,ARFIP1
FBXW10,DIRAS2
HSPA8,KRTAP11-1
ABCC8,PFN4
IFNAR2,AMOT
PXN,ZZZ3
CCDC15,MYO1C
B3GNTL1,SAV1
BTN2A2,C11orf70
CTC1,PPP1R13B
LOXL4,SLC7A2
NRGN,RAI1
NBPF6,VDR
CCDC149,NOP56
TMEM40,ACP1
PRIMPOL,TACC2
RNF19A,KIR2DL3
ZNF23,PYCR2
PPP4R4,DDX5
BMPR1B,VAMP3
ESCO2,PHPT1
LAG3,PPP2R3A
SP8,WTIP
OTUD3,REEP1
TTLL5,PPP1R3D
GSTO2,RHOH
NCALD,MLIP
MCM3,ZFP28
SLC25A33,RBM45
GPR4,RIMS1
SEC14L6,AMER1
WNT5A,SLC37A1
AGT,DEFB108B
PPFIA4,FRAS1
CCDC190,TMEM232
ADAM19,FNIP1
U2AF1,NT5M
KISS1,RALGPS1
GNG13,RNF182
LGALS9,ZNF559-ZNF177
GPX2,TDRD12
RFPL4B,PLD5
MAP3K5,FAM135B
THAP8,BOLA1
ZYG11B,PCYT1B
AKNA,MRPS27
FOXK1,MAN2C1
ETNPPL,C16orf54
CAPZA2,FAM109B
TTC17,SPTLC2
GPS2,YY1
IGF2BP1,PEX7
SOX5,SEPT4
SIRPD,SETBP1
GNA14,TXLNA
TMEM55B,MRPL21
UBLCP1,SLC17A6
CRYM,DPRX
TAF1A,SPINK6
TINF2,TMEM242
PDCD6,POU3F3
TRIM61,CBLC
UBTF,ERCC6-PGBD3
PAPLN,LMNA
TMUB2,RABGGTB
CT45A9,LGALS2
ODF3B,LACC1
NME1,CNTN3
OSGIN1,MINK1
DCK,FXYD5
CDC25C,MRPL51
CEP135,TMEM205
ELOVL1,MMP2
DRG1,GNL2
FOXD3,AK7
DR1,SPATA5L1
ALPI,TRIM31
ZMIZ2,RABL2B
SRI,ZNF219
B3GALNT1,NUP62CL
CCDC92,HMGN2
SPAST,TIMM9
SPAG11B,RASGEF1A
DGKB,IFNA6
TRIT1,TMEM151A
LGALS2,MAP7
S100A7L2,FAM83E
C20orf196,C11orf63
CCAR2,ADAM17
PACSIN1,CDCP1
DZANK1,FGF4
TAX1BP1,SMTNL2
MFAP5,ITGB4
GRB10,PTPN5
FAM219B,CCDC170
TAS2R46,HSD3B7
SNX2,P2RY4
TCEA1,ASL
ARSA,PGP
NME9,BAZ1A
ZNF366,COMTD1
EHBP1,ILF2
GALE,NR6A1
DTNB,CD40LG
ATP6V0B,TSPAN18
OSBPL7,RNF220
ATP2C1,CYP51A1
CLCN2,C16orf45
PCDHGA1,DMRTA1
MYO9B,CASP7
CAMK2N1,ATF6B
MROH8,NPY
ULK3,SLC3A1
FAM213B,ADAD1
IP6K1,PHACTR1
SOCS3,ICK
C5orf45,CHRND
NONO,RBP2
RNASE8,PPM1F
RFC4,EPM2A
AIRE,VRK2
SCAP,TMEM138
ACP6,KNSTRN
KIF24,RBBP4
CBX1,STX6
THAP9,NTRK3
LCN15,PRICKLE3
ERAP2,FBF1
TIMM23,IGHMBP2
MYO18B,TMC6
AGAP3,CGNL1
ATP8B2,TIMM10
ZNF697,NANS
NUDCD2,DYRK2
CAPN12,SLC50A1
KIF21A,PDZD2
UNC5A,RPS15
SOD2,NUDT14
DNAJC17,RPRD1A
B3GNT8,WNT5B
DNM3,LRRC16B
TBC1D10A,GIPC1
SPHK2,CDH13
RBBP5,CYB561A3
ST7L,SPDYC
MELK,KL
HMGCS1,RP5-1187M17.10
DSCR4,TMEM65
SMC1A,TMCC1
NXPH3,JOSD2
CSF1,KITLG
CD70,RAB35
NPY5R,CWF19L2
CCNL2,MS4A13
INS,FREM2
C17orf80,GSG1
ADGRF5,CTNNBL1
C9orf129,SYT4
SLC7A6,KLHL15
KRTAP10-5,C16orf95
RAB43,DMWD
PRG4,KLHL28
CCL11,CNGA4
RNF24,LUC7L
FLII,PAFAH1B3
SOX18,FBXO30
CLIP2,MSL3
GALT,UGT3A1
EIF1AY,RBM46
ARMC1,SDR42E1
ACER2,RPP30
DLG2,LY6H
EIF4A1,IRS1
SH2D1B,SRP9
SCAF1,MYL2
NME4,RANBP1
F13A1,ATPAF1
HSF2,DRD4
FECH,HLA-DQB2
VGLL3,FLJ13111
THAP7,MYL12B
TGFB3,CDH18
SERPINA3,SFPQ
ZFAND6,RBMX
OAT,ZACN
SYCE1L,C20ORF111
OCIAD2,SUGCT
IRF8,WDR41
LYSMD4,KPNA1
SFTA3,LTBP3
CEP41,STX5
FGF1,FAM60A
SNX32,SV2B
DNAI1,MACROD2
RCC2,MEF2C
WRAP73,FBXO31
RSPO4,PPIL6
TKTL1,MTG1
TMPRSS3,PHYHIP
C11orf88,CYP3A43
AKR1E2,PLA2G4D
ZNF750,WNT10B
TMEM98,DOPEY2
LAD1,KLHDC2
UBE2I,VAT1L
LYRM2,ITIH5
ADCY10,CCDC84
VAMP7,HLX
RTBDN,PFKFB3
SPI1,USP49
EVA1A,RASA4
ANKDD1A,GREM1
CFAP100,HNRNPU
ST6GALNAC6,PKP1
GRP,PABPC4L
CSGALNACT2,H2AFZ
ZNF414,FDXACB1
ZNF219,RAB41
UGT2A1,DMBT1
STXBP1,VAV2
DLX6,USP17L2
FGFR3,ADAMTS3
RASGRP2,FRA10AC1
TMEM80,NR2F6
EFR3B,GPSM3
IL6,CDIPT
KPNB3,PXMP2
C2orf68,EIF4A2
DYM,MLC1
PASD1,TNFRSF11B
CHKA,SULT1A1
GCLM,IRX2
AGTRAP,TXN
DSCR5,TIGD5
CSF2RA,PDE4DIP
CLEC12A,NOV
RASA4,PI4KB
RBBP8NL,ATP8A2
SLC13A4,ABCB4
ADAT3,FGL2
STRIP2,PTCH1
SLC38A8,WDR23
HDAC9,ATP1B2
KCNC1,PCLO
TXNRD3,SPC24
TMEM182,TOP1MT
SLC16A9,RETSAT
TM2D3,CTSL
TCTN3,SFXN5
HEATR6,TMEM120A
LRTM1,SKIL
AMDHD2,OSBPL7
MOSPD3,PRSS12
RPS28,SYNM
CDH17,ACTA2
BCL7B,ZNF81
PTPRR,MESDC2
SIGLEC1,FAM110A
PRDM1,LYL1
BCL2L10,PANX1
ADAM33,ZNF9
