PromEnh,PromOnly
JUND,SKOR2
PPFIBP2,U2SURP
ARID4A,FAM126A
ZNF217,CTAGE5
FKBP2,C2CD5
ERCC3,SPPL3
GSC,C14orf1
CORO7-PAM16,PRRC2C
NBPF10,C6orf89
MAFF,RAB10
FBXO28,ZSCAN21
TMEM179,CDCA3
DDX47,JMJD1C
JOSD2,LIPF
ERVFRD-1,SRRM3
FOXF2,KCNJ1
ADIG,CNBD2
NEDD4,BST2
SLC30A10,LYRM7
RPL19,UQCRHL
TUBB4A,PPME1
SMC5,PRL
ZSWIM8,OR2L13
PDE10A,GPR171
CREM,DSCR3
WNT8B,GTF2I
C1orf100,CCDC64B
RPL22L1,ATP6V1B1
CITED2,DARS
KCNIP3,KIAA1211
TMEM105,IRX3
CHDH,CLSTN3
ETV5,GBE1
TOB2,ITGA2
ATOX1,TRIM59
ST7L,GLB1L
KCTD1,THEM5
YWHAZ,LSM4
SVEP1,BTBD3
PRND,SUPT3H
HIBCH,CAMK2A
MICAL2,RAP1GAP
MAB21L2,SLC9A3
RHBDL2,CRHR1
ZNF436,PRR23A
GALNT10,ATP5L
MTMR4,RTTN
COG1,MEA1
CDH15,PPARA
CPNE8,ALPK2
RGSL1,IFNA5
ADRB2,GPRASP1
NAMPT,TRPM7
EVA1B,GATA1
RELL1,STK16
BLM,WT1
LAX1,ATP1A2
FAM212B,MAN2B2
DDX20,PSG9
SH3BP5,CNOT2
VAMP5,IMP3
G3BP,IRF2BP2
LRRC58,RAB3A
CCDC96,TM9SF1
DEPDC5,CBLB
SLC46A3,C16orf70
TTYH1,SPOP
TULP3,DPP9
APOA1BP,LIN52
PRKCZ,DOCK4
NBPF4,SMIM12
CNOT2,SLC17A2
INSR,MMRN2
RPS23,DPPA4
LAPTM4B,IFNL2
GADD45GIP1,LCE6A
SUGT1,C19orf54
NCOA6,IVD
MASA,PGPEP1L
ARHGEF7,KRTAP1-3
WWP2,UMODL1
STX12,SLC35B1
PNRC1,CASP3
ITGB1,MCTP2
HTR5A,HAND2
GPHN,NDUFS5
WDR1,TRIM39
ZFYVE28,NDUFS1
CELSR1,ARFGEF3
ADCK1,CNDP2
AREG,ZSWIM8
IKBIP,YOD1
AMOTL2,IMMT
ZNF778,GLYATL1
WWC3,NUDT22
KCNB1,AKNA
GNE,PNPLA8
NRP2,L1TD1
IFIT1B,PUM2
RUNX3,PSME1
GTF2IRD1,FCER2
WSB2,TMPRSS13
FRMD3,RFPL4AL1
FAM19A2,POLE3
TNFRSF11A,PROSER3
BAHCC1,CBFA2T3
PTGDR,B3GNT2
MRPL1,PDHB
MBD5,SYTL4
LONP2,UCKL1
EEF1E1,YIPF3
KPTN,ROGDI
KCTD6,DPEP3
ZBTB40,CDH17
TEX29,C2orf15
NOSTRIN,CHRNA3
FXR1,TMEM263
SOBP,FAM26D
CNP,SPRR2E
GTPBP4,SOX1
RRS1,ZNF133
THSD4,DR1
CHCHD5,LMO3
ARL17B,CLN3
RBP1,SYNJ2
SUCLG2,ING3
INADL,COX7A2L
PDYN,UNCX
LBH,ACACA
DEDD2,RPL9
DHDDS,MRPL34
SLC38A1,VIM
TMED1,MOV10
CDRT15,HK1
LYZ,ZNF414
SLC16A1,MAP4K3
CNN3,NUP205
RBFOX2,ZNF667
HARBI1,GRK7
CERS4,KLHL9
METTL24,MAP4K5
PLGLB1,MTRNR2L6
MTAP,KLHDC3
PMM1,MAP1B
PRRX2,GSC2
C7orf25,POLA2
FNDC1,C8orf46
POTEJ,NOL4
SERTAD4,YWHAQ
COX6A1,PRR27
RNF114,PPP2R1B
PRR3,CCNT2
APLP1,GLYATL3
CASP9,EEF1B2
PLEKHA5,STX12
GPATCH2L,TOMM40L
CHEK2,DYNC1LI2
HNRNPK,ACY1
RAN,JUP
ISM2,NAT8
RNF38,DCAF8L2
PAPPA,SSBP2
PLEK2,RNF186
NARF,EOMES
IGLL5,TNRC5
LYSMD3,CCDC115
NDUFA12,OVCH2
TGOLN2,PMF1
HAO1,PPP3CB
LYG1,SLC33A1
POC1B,GATA5
PRDM10,FRMD8
UBE3C,MAPK1IP1L
RPL10A,MYPOP
NDUFS6,TRPT1
VAMP8,STRADA
SMIM13,ASB4
STON2,LRRN4
N6AMT2,SNRPD3
CNTRL,HBZ
ITIH2,LRRC42
NEDD1,UNC13C
GAP43,AK3
OVCH2,AGR3
ITGBL1,PSG11
C9orf135,CLCN3
CLPX,LGR6
PSMG4,PTF1A
CA11,HIATL1
CCDC148,PMF1-BGLAP
GRAMD1B,C1orf234
CCNT2,PRPF39
RNF34,TRIM77
SNX13,CASP4
ERBB4,SLC26A3
GSAP,RSF1
USP46,FBXO9
RPSA,ATP6V1B2
CBX6,CAMSAP2
RNF19A,KHDC1
SMN1,DNAJC13
MAP3K15,SART3
APC,KRTAP10-9
UBE2D2,C6
POU4F1,ATE1
PPP1R10,DHRS7
FKBP9,HLA-DQA2
KV1I,RHOT2
CLGN,SMG6
ZNF84,PITPNM2
RASSF4,ZNF131
THEMIS,FAM9A
JMJD6,DDC
GPR157,AZIN1
ASXL2,SC5DL
CORO7,SLC45A3
PRG3,ARSA
IGSF9B,TNNI3K
GPR82,WDR5B
BBIP1,CSMD3
BARHL2,OCIA
MFSD4,SAS
PPP1R3B,FBN1
ASH1L,ZNF79
EPM2AIP1,PAPOLA
NUDT3,MUM1
MCTP2,SLAMF6
CAPZA1,ZIC4
PLDN,SLBP
COMMD1,CANT1
HAPLN2,PTP4A1
ORC4L,FOCAD
ARHGAP10,LIAS
DCT,GIGYF2
ARL2BP,USP11
HEXB,MMS19
CHN1,DNASE1L3
OR10A6,ANKRD10
YPEL3,C5orf38
PTH,AIMP1
KBTBD13,AKAP11
HOOK1,LPAR4
C20ORF29,MRPS24
GNAT3,ZFP36L2
SNX6,AASS
SCAF4,EDARADD
FAM107A,ZNF558
ARHGEF2,LDHC
GPR146,NR5A2
ANKRD65,H1FX
RB1CC1,C7orf49
CCDC90B,SRPK2
PTGES2,PMCH
E2F3,ZNF580
TFCP2L1,PTPN4
MRPL42,HERC4
DNAH17,GTF2H1
AFF3,YY1
HSDL2,COL4A3BP
LAMTOR5,POLR2J3
CRY1,KLC2
GLO1,MBOAT4
FNIP1,L3HYPDH
RBSN,P2RY4
RASSF3,ZNF302
MOAP1,PAGE3
KCNV2,SMC5
NDUFAF4,KATNAL1
FAM150A,FADS1
USP18,POLK
KIF1C,GYS2
ANKRD44,ACKR2
ARG2,MRPS11
GNL1,C2orf83
COX14,CERS1
CCNY,EIF3J
MICU2,TGM7
NUDC,DHRS3
AGR2,CPED1
MKNK2,WDR48
ACYP1,EIF2B4
PRRC2B,HNRNPCL1
RGMA,GPR146
TCP11,PRAC1
RAI14,A1CF
HBXIP,PSMB8
LMCD1,GRK6
STK38L,MSANTD3-TMEFF1
HECTD2,MAVS
GART,KIF2C
DOK4,NEFL
ERRFI1,HMCES
TMEM107,FCGR3B
STX6,CPS1
HERC1,TRIM67
DESI2,IAH1
SLC4A2,GAL3ST2
TRIM43,NLRP5
PHLDB1,CEBPD
TPX2,KCTD21
FUT11,CASP8AP2
BLOC1S6,CTTNBP2NL
NPTX1,TDG
MAT1A,HR
LOC57019,EXOSC4
CLINT1,GZMB
ACBD5,PSEN1
AL365273.1,THEMIS
HRCT1,UBTD1
VWA2,F12
CACNB4,ATXN2L
TMEM128,DPCR1
APOA1,OMG
SARDH,GPHB5
DYRK1A,NPPB
TDE1,NRG4
PARD6G,CTPS1
SAP130,WDR45
YME1L1,KRTAP19-5
ERF,MDGA2
USP36,CAST
HRASLS2,CD99
RALY,HNRNPDL
HMGB1,ETV3L
GANC,SEPN1
LAMR1,RARG
METTL9,RBM3
GALE,SSFA2
TARDBP,TFF2
FIS1,CDRT1
HEATR6,PKN2
METTL23,IL13RA2
COQ9,NKX3-2
TEF,POLR1C
SLC38A4,ASPH
RPS14,UBAP2
TJP2,MRPL46
SHOC2,OCIAD1
RBP7,EFCAB5
GIT2,NCOR1
SERTAD3,SNX17
IFT81,COX7A1
DEFB107A,SLX4IP
ATL1,AMZ1
ENOPH1,SNAPC5
BTBD3,UTF1
SH2D1B,C10orf128
NFIL3,C1QL1
ARSI,HMCN2
SON,OBP2A
SPEN,LETMD1
LSMEM1,TSEN2
SDCBP2,SIRT3
UTP23,TMEM192
FBN2,CXCL6
SLC2A13,ZNF420
ZC2HC1C,CALM1
ATP2A2,SCAND1
NCDN,TECR
SMIM5,CTRB1
RHOBTB3,ZNF9
MAP3K12,C12orf74
NFATC2,POM121C
ELK3,CSNK2A1
SDCBP,RNF31
CCL13,HPS5
TPCN1,NMRK2
CHCHD10,MSRB2
TAF13,NUMB
SYTL3,CPSF2
PRDM2,PTER
CCDC24,FAM101B
SDE2,RPS6KA4
TBC1D9,SEPT11
ZCCHC9,PHLPP2
LUZP4,OTOGL
PPP6C,CABP2
METTL20,IL17C
PFDN4,PSIP1
MMD,PCDH17
ENC1,NIPSNAP3A
FUZ,GALNT13
ARHGAP24,MARK3
B3GNT2,SF3B2
ELMOD3,AKAP9
SHF,AGAP5
CTAGE9,SLC43A2
MLH1,HELT
USP39,KPTN
GTPBP10,HMX1
CD74,RAB5B
CTNNA2,KRT24
GJC2,SCRT2
FAM151A,POLR2M
LSM10,CYP4F8
TRIP6,SIN3A
IGFBP5,PSG3
DNAJC15,XDH
RAB33B,PACS1
TMEM56,FAM170B
GSTO1,NDUFB1
SAMD13,LRRC8D
ATP6V1E1,TJP2
SPPL3,HPCAL4
VIMP,CUEDC1
C2orf68,ZNF230
TAB1,TAF13
GPT2,ZNF548
DHRS7,TRIM23
PDLIM5,FDCSP
ROBO4,PRPF19
NEXN,SOWAHA
PIGK,RPS18
KLHL6,OSBPL8
AP3M2,STOX2
SLC5A9,CRSP9
CNOT8,TFAP2D
CDH26,CDX4
ATG101,NME1
PDZRN4,TMEM45B
RAPGEF1,ATG13
PIWIL3,SELE
CTSO,LINGO2
MAN2B2,AQP8
SPCS3,TMEM150A
PARN,PHF13
CLCA4,DPEP1
MEGF11,NCR3
RETSAT,GALNT4
PLXNA1,LRRC29
TMEM134,P4HA2
CTPS1,NDUFC1
GLTSCR1,PDZD2
H3F3A,TATDN3
RHCG,C21orf59
PTPN1,ANHX
CDC25C,SLC5A6
TAOK3,ENSA
CSNK1A1,MINPP1
DCAF4L2,HMBOX1
SAMSN1,FUT8
TBX3,CT83
VAMP4,PCDHAC2
PROSER2,INS
GPR26,B3GALT2
HNRPK,DPYS
FAM53C,TBC1D2
STOX2,KRT3
URI1,TRIM52
TBC1D3B,ZNF2
STK32C,MGRN1
ABHD12,ATRAID
SYF2,CYP7A1
ATG5,WDR7
GFPT1,PIK3CA
SSFA2,TRIM33
TIFAB,GPM6B
SYK,LCE2D
HSPC251,OGFR
TMEM17,GRIN2B
RAB18,C11orf24
RNF169,TRAPPC13
LMAN2L,AHSP
SEMA6D,BPIFA3
TMEM88B,PSMF1
ACTL7A,EVPLL
NTMT1,UBXN7
TLR10,PRTN3
ACY1,LAIR2
ECEL1,SETD1B
PHIP,TXN2
ATG14,KIAA1324L
PROZ,ZNF716
ITGA6,COPA
NOCT,SRD5A3
DSEL,KCNIP4
ZMYND11,TUFM
TXNDC11,SHARPIN
MRPL18,GUCD1
TMEM251,DLX4
D1S155E,CLIC1
NXPH1,EXOC3L2
UTS2B,CLEC3A
MAP1LC3C,HNRPC
NOX3,TXNRD1
SERHL2,ZNF582
GAREM,OVCOV1
CCL22,ABCB11
LIMA1,EXD2
STX18,KRTAP4-1
C20orf85,PRPS1L1
DMRTB1,CYP2C9
CALM3,WDR5
SNRNP40,EPHA6
CAMK1D,RNF126
PIF1,C9orf43
ZCCHC14,HECTD1
CARHSP1,NME2
LETM2,HES6
ACACA,SLC12A1
ST6GAL2,ATF2
RSRP1,CNGA3
LARP4,NUP35
LTBP3,MUC20
ARL4,TTC30B
FADS3,MRPL9
CSH1,NHLRC3
C2orf72,SMYD3
HMG20B,CGA
GPX5,DKK3
SPG7,REPIN1
C6orf89,PDSS2
PTPN4,ESYT1
SLC15A1,STAT3
AHCYL2,TMEM55B
ENPP7,PSMA8
RPL3,MPDZ
SLC35G2,PPP1R3A
CUTA,ACAD11
P4HA2,TTC7A
TRAM1,SPRR1A
CLN2,NBL1
TEDDM1,ELF5
CFAP77,C22orf42
STAT1,ACMSD
TXNRD1,PPIP5K2
SLC25A3,FAM170A
BAIAP2L1,AGO1
STT3A,DAXX
HID1,PLP1
YTHDC2,C17orf62
GCC1,RIOK2
LAYN,CT55
FAM200B,LACRT
ZFYVE16,TSPO
ESD,GDI2
DEFB108B,LSAMP
CYP7A1,ALPPL2
CYB5R3,FDFT1
PTPRN2,PSMG2
GDI2,CBFB
SPON1,ZSCAN5A
NEDD9,NLRP4
ERICH2,ZNF37A
LARS2,TTL
PPP1R12A,GANAB
RIMBP3B,WFDC8
SLC37A1,DCDC1
KIF14,CRELD1
ZNF92,FBXO27
RPL18,NCSTN
HSPB1,TAF6L
FBXL19,CATSPERD
ATP6V1G1,LAMTOR2
PPIL4,THOC6
SPHK2,ZCWPW2
KLRB1,TMEM246
ATP10D,CREB3L4
YEATS2,MEGF9
VGLL1,USO1
CARNS1,CAPN6
MARCH10,EQTN
ALDH18A1,BCL7C
EEFSEC,CHIA
PDE9A,PCNP
RPRD2,TIGD6
ANXA13,TMEM134
AMN1,PPP4R2
LATS2,EDA2R
GHRH,NT5C2
GAPT,NDUFS7
KDELR2,CDSN
NASP,IYD
CARP,DHRS2
DTNB,SPESP1
SSBP3,ABI2
RPL37A,CXXC4
CETN3,SMCO3
SRP54,FES
PPP2R3A,BEST2
ATXN7L2,RPS14
RNLS,PPP1R3E
POLG2,IGLL1
KAT7,MIEF2
PRMT1,PSD
MTRNR2L6,MTURN
ASB6,ADCY5
SLC33A1,PIAS3
GORASP2,SFTPA1
C1orf198,RPP38
RMI1,MEP1A
GRAMD1C,CST9L
EIF3J,KRT26
SLC25A38,MAP3K9
GSX1,GPR50
C6orf106,CYP11B1
CCDC74A,MPI
SNCAIP,ACOT7
ANKRD1,NMT1
SCNN1B,ITGB6
KIAA1324,C10orf76
CENPO,ANKZF1
CBFA2T2,RNF17
LYL1,ITIH6
WDR72,CKMT2
MTRNR2L5,CARD14
N4BP2L1,DLL3
FUBP1,LIPA
PTRHD1,FKBP3
TMCC1,RBM22
ZBTB25,CST4
TMEM87A,ACRV1
IL17F,CTIF
CHST15,MANSC4
GPD1,OTOP1
TRAF3IP1,MEIOB
INCA1,ZNF8
C9orf129,ME1
DNAJC6,CEP97
TMEM39B,FAM83B
C2CD4B,IMP4
BFAR,FURIN
USP33,RNF223
NUDT1,ABHD16A
GABRR3,C6orf201
ZBTB1,GLB1
GATA4,GIN1
PPP5D1,MANEA
CEP44,USP36
FBXO8,HMGXB3
PRDM11,AFP
RAG1,SNRPB
ATXN3L,GTF3A
KIAA0319L,CISD1
RAVER2,KRTAP12-1
TBR1,TMEM208
KCNA2,HTR3C
PARK2,HEATR9
PACRG,ANKRD55
CEP350,DNAJC5G
CCT7,KCNH8
SPOP,PFDN2
UBE2B,SLC10A1
TUSC1,C14ORF100
KIAA0040,TESK2
CTAGE4,VENTX
BMI1,CLDN2
ANKS1A,TMEM234
RPS9,ORMDL3
ZNF687,GRIN3B
TRIM32,ADH1A
CHST9,BOD1L2
PEA15,DNAL1
PDGFRA,CHST9
SPANXC,TTLL3
USP2,RAB6A
HIP1R,NKX2-5
SLC20A2,OR51B6
SLC51B,SDR9C7
ARSB,PPP1R11
FRG2,OR7G2
SPAG11B,GIT1
TNFSF18,VPS52
GGT7,GATA4
SFXN4,UBE2L6
BRINP1,SP4
SCEL,TMEM225
RFX8,NGDN
PRDX5,DDAH1
PRDM8,RBM10
PROM2,KRTAP20-2
CTTN,CELA2A
CCL17,SPRR2F
PEF,DDOST
LAMP3,SMC2L1
MASTL,HBD
RHOQ,POPDC3
ADA,PHOX2B
RHOXF2,POU1F1
WDR38,C2CD3
TNPO3,LRRC58
RDH12,ECD
POC1B-GALNT4,ZNF695
C1orf194,DUSP9
MT3,ADH5
FGF12,PRLHR
YEATS4,MCFD2
IGSF11,C3orf22
RSPH3,C19orf70
RIPK2,DMXL1
AP4B1,NDUFB11
PIK3R2,FADS3
TP53INP1,LBX2
ZNF493,HMMR
MANSC4,TACC2
DHRS3,RALYL
SLC35B1,GNE
TRMT112,TSHB
MAEL,TTLL10
TXNDC9,ALAS1
ANP32B,LECT2
PAPOLG,CATSPER3
E2F1,UGT1A8
KLHL36,CTLA4
CCDC50,ALKBH5
IL17D,EIF1B
SERINC1,TMEM229B
TRPM3,ASZ1
YPEL5,FAM149B1
FAM134C,LRRC31
AGA,CBLC
SLC50A1,SMG5
TBC1D23,DNAJB14
FAM69C,ITGBL1
BCO2,P2RX4
RNPC4,DNAJC6
MAP3K5,RNF166
GRIN2B,RNF222
FBXO33,KCTD13
NDRG2,INTS2
OSTF1,CACNA2D1
ZNF337,NSL1
WDR41,CCDC134
DYNLT1,UCHL1
PKIB,C12orf66
UBAP1L,PPFIA4
FAM153A,MTRNR2L7
NISCH,RPL5
PLAT,LRIF1
MSANTD4,SEH1L
AGPAT5,DCAKD
FAM134A,HESX1
IWS1,CNGB3
ORC6,HSPB8
BTRC,AP1M2
SMIM19,NEDD4
ZNF18,MOB1B
ATP6V1B2,NPW
RAB14,AMZ2
FOXP4,CAMLG
ADAM19,DLK1
CNPPD1,ZNF19
FAM177A1,TRPM1
LACTB,KRT12
ERG,SP6
STIP1,CRY2
WISP3,SUPT5H
IGF2BP2,MUC4
ATP12A,MRPL53
USP1,HSD11B1L
CDH6,IFITM5
NMRK1,ZNF611
IFNGR2,FAM213B
TMC7,CCR4
PARK7,TRPM8
TNFRSF8,FIBCD1
KDELR3,IQCC
OPN1MW2,SMCP
SETD7,SIGLEC14
AHSA2,TCL1A
MYEOV,PIK3R2
MKL2,GOLGA4
TNFRSF19,RGS4
SMOX,IL11
NCL,THEG
TMEM261,COPS7B
OMP,RFX4
PRMT9,SLC6A16
TGIF1,IRX4
ERMARD,FGG
ZNRF2,TGOLN2
SPRYD7,PTPN13
CTAGE8,C1orf101
EVX1,FAM14A
XG,LRRTM2
XIRP2,TTLL5
IL17RD,ZCCHC11
MED8,KRT31
RAX,NAALADL1
CLDN12,DHX29
TCTE3,GCSAML
RNASE4,PRG4
OGFR,USP17L7
PXDNL,FAT2
HMGN4,CTNNA2
MEGF6,SNX14
VPS35,LCE1A
CEP131,RGSL1
MTIF3,FRG2
GIPC1,SECISBP2L
PDE11A,SMIM18
ACBD6,ARL8A
RFC2,MYBL2
FCHSD2,DSG3
ALKBH1,CETN1
TNFRSF1A,RNF212
FCGR2B,DHRS4L2
NXPE3,MAN1A2
BZRAP1,KLHL22
MAP3K6,KRI1
ABCB10,ZFAND3
SCX,RAB40C
ALOX5AP,IL33
FKBP15,MOCS1
DMTF1,RHOBTB3
FLJ10769,C5
EPGN,ZNF805
LITAF,CPM
ABHD3,KIAA1161
ZNF483,TMPRSS11E
HESX1,ZBED3
PDE6B,ITGB4
AKAP12,ELK3
TMEM59,INTS9
COL10A1,RBCK1
AHDC1,G2E3
PFKP,ITSN1
RPL7,HOXA3
TNFAIP2,PRSS22
KLHL21,LSS
INAFM1,IKBKAP
PARL,METTL11B
TXLNA,EXOC7
ANAPC7,KRTAP4-3
ANKDD1A,LCA5
MAPK3,AGGF1
GLCCI1,SSU72
CYB5D2,CCR8
PEX16,TMEM237
NEUROG1,RPL7L1
PAK2,ZNF99
DCLRE1B,PLIN3
MRPS15,ARHGAP40
PRICKLE1,SARDH
IMMP2L,TAF7L
BTD,RAB28
ITPR1,RBM8A
NECAB1,MAGEA8
MPPED2,TXNDC9
SERINC2,NUDT15
MADD,DENND4C
TAF10,CIZ1
PJA1,ATXN3L
WDR26,CFL1
MRPL57,SAMD3
NLE1,USP35
LMO1,CREBRF
DKK4,ZNF615
RNF44,GDA
ZFYVE26,BCORL1
MAP3K11,KCNG2
HPCL2,C8orf22
SZT2,HIST1H4E
ID3,BBS9
TCP1,COX7C
ALDH1A3,TEX15
MEPCE,IP6K2
ZNF835,TGFB3
IFT122,C20orf173
CTR9,STAF65
EIF3S6,ICOS
ARAP3,TMC7
PRKAR1A,HSPB11
CMSS1,SEC14L2
C2orf66,STOML3
PKDREJ,CS
SNX33,ARFIP2
BMP8A,HIF3A
RPL30,KRTAP8-1
DHRS7B,MET
TTC24,APOC3
AGGF1,FHDC1
CAPN5,MEP1B
ZNF469,RDH10
EBF1,PRKRA
EPX,FAM209A
SKA2,SCNN1B
EXTL2,RPS6KB1
DBP,CXorf23
GSX2,TSPEAR
PDCD2,CNOT10
CDC25B,GZMK
EGLN1,APH1B
MYCBP2,MGME1
ATG7,UMOD
CCDC141,FAM47B
CTRC,UGT2B4
SERPINB6,FNTB
KDM4A,ZDHHC20
ADGRF1,STARD6
CLK1,IL5
NDUFV3,FTHL17
CMBL,RAD51
SRP9,CEACAM18
FMOD,ADM2
ZC3H15,IFI16
SLC31A1,BCAS2
SUPV3L1,SCIN
SKA3,CACNG4
LIPH,CCDC91
CDKL3,DSTYK
NFKBIZ,PANK2
MAP1LC3A,ASB10
TOM1L2,SUV420H1
HACL1,PTPRS
ARL5B,ABL1
PHF2,DFFB
COL18A1,PRSS21
DDX6,RIMS1
CAMK2N1,OR13C2
TEX19,COMP
CRYBB3,RAB25
SYNCRIP,FOXD3
CAV3,TEX13A
PABPC3,ABHD17B
EFHD1,ELOVL5
ALKBH4,REEP3
RELA,TRIP10
PRDM12,TRA2A
CLIP3,C18orf25
ICA1,MTSS1
FZD1,ATP10B
DDHD1,CSHL1
HABP4,AKAP14
LENG8,RAB40A
PROB1,USH2A
MTR,RIN1
CELA1,MAP1LC3B
ADGRG5,ZNF512
FAM120B,SEC61B
PGC,OXR1
GCNT2,OGDH
F8,FAM81B
STAB2,PASD1
LRWD1,GUCY2F
ORC4,ASF1A
TUBA3E,TSGA13
PRG2,SPATA5L1
DCC,P3H1
PPP2R3B,SNX5
FRMD5,SKIV2L2
MRFAP1L1,THNSL1
UBP1,KRT39
DGKD,RHOQ
CDK2AP2,NCAM2
DNAJC7,FAM219B
UBE2H,NUP58
GRIK4,POU5F1B
LAD1,AGXT
TRH,NDP
TP53I11,NACA2
GIPC3,PDE12
UGT3A2,ALG2
CCNE2,LRRC72
LRRFIP2,DIP2C
TECPR1,TMPRSS11D
MPC2,SEC24A
COMMD8,DRD3
ALDH6A1,HOXC12
G3BP2,NDRG4
CDS2,KRTAP19-2
THUMPD3,TIP47
MGAT4D,CTTNBP2
WHSC1L1,SUOX
SS18,GOLGA6L2
PKIG,KERA
EHBP1L1,EMC6
GALT,TBP
STS,MAP3K15
BPI,KCTD1
ENDOV,TMP21
ILK,PRKAB1
SPTB,PURB
FAM43A,CYP2C8
HNRPA3,NFATC4
TNFSF4,SCGB1D1
NCOA1,ATP6V1C1
NRN1L,TMEM182
GAPD,MAGI1
PIM1,SCTR
PSMB5,CLDN14
SEPT9,TMEM242
SPANXD,CYB561D1
CCL24,TGM4
PACSIN3,GTF3C6
MRFAP1,BCAS1
SH3BGRL2,SLC4A1
TRIM46,C2orf42
CHADL,TMEM173
GTPBP8,RAD54B
TIGD4,WASF1
CHCHD1,PAFAH1B2
CTNNA1,BMS1
OSF,LGALS16
SNRPB2,ZNF584
OTOP1,MAF1
TCP10,ARL5B
SYTL2,ZNF668
VEPH1,CRTC2
OR2A1,BZRAP1
DOCK1,ICE2
IL21,SLC30A4
CDRT15L2,NPY5R
PARP16,B4GALT1
KIAA1324L,SHISA8
FBXW2,TFDP3
TRIM73,HSF4
SUPT4H1,LRRC8E
GLUD1,IFIT5
NGRN,LGALS14
CHMP3,ZNF787
UCK1,FAM166B
CASC3,DIAPH3
DIRAS3,HCAR2
COL9A3,SLC22A4
MRTO4,NFKBIL1
AZIN1,UTP11L
PRPF38B,CARD8
DMC1,ADGRF2
EMC1,PRPH
IRGC,IVL
CELA2A,IFT122
LUC7A,KLHL2
TPK1,BIRC3
BLOC1S4,TMEM135
VCX2,POLR3A
ACTG1,LCE3D
SLC30A7,CXADR
SLC9A1,SCAPER
ZNF524,MSLN
TTC38,SLC2A1
SYNPO,BRAF
TMEM143,PSA1
MRPL22,MEGF11
BASP1,STAT2
SDSL,IRGC
SCARB2,TAF15
SNX3,ZFYVE1
C4orf46,GIF
ZNF148,KRT86
CNGA3,AZU1
PKIA,G3BP1
CSNK1G2,SUPT16H
MAPK1,GAL
RHOC,SPATA9
DLX4,GNG5
RRP8,SLC4A1AP
ATG16L2,LBX1
CYP2W1,GPR139
ABHD17B,VPS18
ARPC5L,IRF2BPL
TREX1,AMPD1
TFPI,UHRF2
HADHB,GABPB1
NANP,CCDC142
CTNNB1,H6PD
GLB1L2,COX17
C9orf50,EXO1
PPP2R3C,SIGLEC12
DNAJC28,DYNLL2
CCDC80,SNX1
KIAA0391,AIP
LRP11,FRMD4A
CUL2,SUPT4H1
RPH3AL,RPL10A
MAD1L1,ZFP42
THYN1,C5orf28
STK17B,TDRD9
KDM1B,MYO18B
CACTIN,HIST1H4H
ADSSL1,PSG8
KDM2B,SLC36A3
TMEM230,ADGRL3
P4HA1,C12orf73
ATP1A2,CREB1
MED25,ZNF34
MORN4,CEP76
TRAF3,SPOCD1
APOBEC4,GARS
EIF2AK3,DDAH2
FTL,TAGLN2
RSPH1,COX6A1
TCEANC2,C2CD2L
SMG7,NEURL1B
VPS37B,COL10A1
MRPL36,RAB5A
HES3,CYP11B2
DRC3,KRT74
OTUD7B,VRK3
PKM,CYP4A22
C6orf1,DYNAP
ETFDH,CDC40
TSC22D3,PDZD3
GADD45B,FRA10AC1
SCRG1,AMPD2
C1QTNF1,MFSD3
EDNRB,RANBP17
ADAMTS2,QTRTD1
CANX,KRTAP5-6
SSX4B,OLFM4
OPA3,C17orf98
FAM133B,LIN28A
NIM1K,PRIMPOL
SPG20,SENP7
NFATC1,ANKRD13B
TMEM222,HOXD4
USP16,ETV4
GNS,GCA
USP7,NEB
DIXDC1,ABCD2
NARS,HOXD11
MNT,USP30
THOC1,ZNF689
RAB31,SNX6
SCN2B,STPG2
KIAA2013,ZBTB11
ENTHD2,HBB
TEKT4,PSMA4
TMEM72,MTAP
SCAP,PTPDC1
NUDT5,LCN1
NDUFA7,COL9A3
PREP,YPEL5
DNTT,STK38
SPAG11A,TTC4
AC013461.1,CLEC4M
SLC9A3R2,SLCO6A1
COQ7,PATL1
RPS28,SLC22A9
NUDT15,IWS1
RALB,FOXN1
GABARAP,SAG
PTBP3,FBXO36
CDKN2C,BDKRB2
NACC2,RHOH
TM2D1,CD70
ZBED1,ANK1
MXD1,RNF38
NHLH2,PARVB
TM4SF4,GHR
CIC,RASSF2
NCKAP5L,FAAP20
MND1,SRI
PPP4R3A,RASL11A
SPATA9,TMEM211
PPP2CA,SCEL
SMG9,LRRC8B
CDC123,DGKH
ETAA1,TMC5
DCTN1,PRPF40B
LIN52,TM9SF4
MIER1,C12orf50
FAM47E,ZCCHC8
MAP3K8,TBR1
RANGAP1,TMEM17
GABARAPL1,C1orf50
AIP,ZFHX4
PPP4R1,SESTD1
LYSMD4,PATE4
FJX1,ANKRD30A
TP53AIP1,A4GNT
TBX19,TNFRSF8
NKIRAS2,WBP1L
FNTA,SPSB2
TPRG1L,PRR13
DAD1,METTL21A
SPINT2,SLC5A12
WBSCR17,MRPS34
VRK1,MMADHC
FAM170B,ADH4
CDH23,UGT2A1
ZNF33B,FGA
TMEM11,PATE1
C17orf89,IBA57
TUBG1,HOMER1
PTGER2,FAM214A
FAM169B,LAMTOR4
SLF2,NOX3
VTI1B,MPND
SLC27A1,OCSTAMP
DEFA1B,AFF3
RHPN1,CPN1
CAMSAP2,STAP2
