K27ac,K27me3,K4me1,K4me3,K9me3,K36me3
-0.475820076171118,-0.0915763812827296,-0.583313360082752,-0.313260749008917,-0.41441051593472,-0.393809818142886
0.32701652035376,-0.581733650785189,0.197735773065368,0.154695121483803,-0.698633053454135,0.0593969277030244
-0.0758498724382835,-0.78407964413943,-0.237383156112808,-0.109263187643286,0.538405256907739,0.145933138290595
0.295209539956057,-0.110176043241077,0.186921212052841,0.0733988449231834,0.222521729859947,-0.900483046372029
-0.636391324213325,-0.152347755381101,0.720057243280505,-0.220844493022271,-0.0215558987954992,-0.0638503204728403
0.410803672530164,0.0554097329677769,0.104275366588227,-0.901021086218958,-0.0177477662097701,0.0717131161952478
