H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3
0.650690718239963,0.24477840626979,0.170462856607643,0.416787837677097,0.556821918783938,-0.0621673922870173
-0.132454037644817,-0.710291619330514,-0.140133179417527,0.614518177428412,0.0183073019481095,-0.28343727304679
0.122959959044021,-0.325107037691754,0.314891727073497,-0.571492170180524,0.26130954314299,-0.620599294892133
-0.0306315956314712,-0.226503647437862,0.872374822946355,0.111090807475862,-0.172387099994351,0.380343912249992
-0.0349714224449083,-0.42026610819913,-0.223540591663637,-0.283523820082781,0.573524413805876,0.602384422112908
0.736055073035359,-0.319291805990465,-0.202830172637491,-0.17124568122115,-0.512527024305764,0.152074189701896
