H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3
0.534955809464606,-0.271416953570108,0.49661180291539,0.299989950722654,0.418420337672756,-0.358416359737041
-0.108403081558945,-0.495583904239442,0.073565517688491,-0.659049539491972,-0.227098460504632,-0.50131175340938
0.0273325428882462,-0.110297370115464,-0.75570634283298,0.366525912973142,0.0779827082349573,-0.524950281438561
0.416995596350785,0.110761370734506,-0.367528895180718,-0.556886511779123,0.564879358207709,0.222615871522304
-0.190717288438685,0.76158443085452,0.193153960776984,-0.166418544489459,0.165712725630957,-0.539584820598879
-0.700760711257775,-0.276197383680831,0.0669836835188842,0.0591673062470769,0.648629332291865,0.0627840434320428
