Meth,K27ac,K27me3,K4me1,K4me3
0.0310404098742724,0.722709945127686,-0.06034377642213,0.665335837417341,0.174395184175639
-0.37812436944074,0.444429255441936,-0.62232943616483,-0.521737665508715,0.000692397754276208
0.38636499533848,-0.371893789699207,-0.775871294465164,0.328591658551153,-0.0496825514221099
-0.824059552219417,-0.306989683342262,-0.0715087981477014,0.420743434871508,-0.211056017486708
-0.166452392481785,-0.218232251570299,-0.0444401591165255,-0.01097796797274,0.960506554838922
