H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me3,H3K9me3
-0.50115371215053,0.356869170645856,-0.158964715591938,-0.644478366864194,-0.36601059316594,0.216572046606748
-0.129492154194336,0.45440198191467,-0.38551295258892,0.560656913948912,0.123836635487394,0.546313734746572
0.0400319130134451,0.23989595655244,0.882256386360376,0.0432016638299928,-0.0444934190671783,0.398277537150461
0.485134567737681,-0.398032722686635,-0.193251137334491,-0.355598702531326,0.0501749823303394,0.663249903642475
0.453094069252292,0.617364010631994,-0.0553589424707006,-0.347847174517969,0.498984260140123,-0.201295508110795
-0.538353415828962,-0.262763760726992,0.0855747434511417,-0.144903352844464,0.772798970199725,0.124870088451339
