Meth,K27ac,K27me3,K4me1,K4me3
-0.0522544986116242,0.721101877977368,-0.39159616238658,0.55269525141006,0.135874771849799
-0.203737810857429,0.452570269025228,0.867866391729001,0.0099611856077404,-0.0194873525658829
0.383931198066788,-0.409895536726297,0.295826969894742,0.771868909095104,0.0358786172822976
0.878290852901963,0.296842433225257,0.0594553738449696,-0.311317556120556,0.200090442844556
0.192256039337163,0.138066838816263,-0.0491104277647472,0.0415752363013957,-0.969450787285728
