PromEnh,PromOnly
ZNF286A,CORT
NIPBL,SLC35F2
TIAL1,GPR27
RNF213,RNF217
GPC4,CXCR3
DDX3Y,RPS6KA1
GLOD4,C18orf25
PROM1,VASP
ABHD6,HFE2
RNF38,PUF60
GPR3,ZRSR2
CDC20B,SEMA5B
SPTBN5,ZMIZ2
S100A16,CORO1C
ESRRG,PTPMT1
NXT1,PAQR5
GATA2,CEACAM7
CDK2AP1,ABCA2
ECI1,MPEG1
BRI3BP,IL2RB
PCDHGB5,YWHAE
RAB38,GAA
ZNF600,MEIS2
JTB,PCP2
KCNJ12,BOP1
LGALSL,NABP2
ZNF670,SPHK1
CACNG4,SMAD5
DBH,SIGIRR
KDR,PACSIN1
LRP1B,RSBN1L
CD1C,ACSL5
MCOLN3,STC1
KRI1,POTEH
SLAIN1,C8orf58
ZNF155,ZNF629
SEMA4A,CD44
TTBK2,PHF5A
TCF3,DNM3
MESDC1,GRB10
ZNF443,ATP8B3
IZUMO4,UPF2
APOA2,ALDH1A2
XPO1,CHD7
SCAPER,PSMA5
ZP3,VTCN1
ADORA2B,DNAJC5G
SYNM,UBIAD1
KCNAB1,PPFIA4
FAM25A,ADCY1
SLC9A8,DPPA2
PRKD2,YTHDF2
GRK7,BAZ1B
AKR1C3,GRM1
AIF1,PTAFR
KIF2A,NKD2
GNB2,ZC2HC1C
VAMP3,SLC6A20
ACD,EFTUD2
CKS2,TARDBP
CCDC166,RBM44
ELK4,ZNF264
SRI,ZNF431
EPHA7,SHH
PIK3C3,IFT46
PUSL1,HELZ2
KIF9,MLANA
TMEM247,SLC1A5
SERPINI1,RNF34
MICAL2,TIMP3
PCDHAC2,RRNAD1
TTC39A,CAV1
CACTIN,FKBP14
GRIN2B,PISD
ATP9B,EXT2
AMZ1,TANK
TRIM39,SLC6A9
TCERG1,PRPS1L1
TOP1MT,STK24
PZP,TP73
MVD,C19orf25
STAG1,FTH1
GGPS1,ATG9A
C8G,CHRDL1
PCDHB5,TSHR
ODF2,TPX2
DDX21,DHX38
PLCB4,CARHSP1
CLIP1,STKLD1
TNFRSF8,MC1R
GLCCI1,TBC1D10B
WHSC1L1,CAMSAP1
ACSM6,UPK1B
NEUROD1,UBAP2L
CLGN,ERCC6L
XKR7,GNL3L
PBRM1,ZBTB25
MRPS23,MMP25
POLH,HIP
LYSMD2,GLYAT
EEFSEC,ATP13A2
ANP32E,RNF187
TMEM9B,PIGZ
PTAFR,ABCD2
SLC2A7,ZNF850
CEL,DREV1
CYFIP1,PLP2
TDRD1,AFM
STMN1,TRIM8
KLHDC4,FBXO43
NKX2-2,OCLN
DOC2A,PYM1
NUDT15,WWP2
GFAP,TAF3
GH1,TEAD1
DHCR24,RECQL5
ZNF879,VAPA
SOWAHC,ZNF558
CFAP20,TMPRSS12
MCEMP1,CREBBP
PRDX3,GRHL2
FLNB,AQP8
NES,PDXDC1
ZNF417,ZNF830
B3GALNT1,ARRB1
C10orf107,SIN3A
PCDHA2,BROX
CNOT3,PRKCD
FAM86C1,C17orf49
HCK,ADA
UTY,RARS
SMURF1,NRARP
RD3,HTR3A
GRN,RP11-111M22.2
PCDHA12,ZSCAN30
ZBTB21,NRL
PLAGL2,NEURL1
C1orf95,TDRD9
RIF1,VWC2L
PARP6,ALG10B
GUCY2C,SOX18
KIAA0040,RAB11FIP3
FZD6,UBAC2
NOVA2,ST3GAL6
NADK,HSPE1-MOB4
PRSS56,BBS2
ACSS2,FBXW9
ANKDD1A,HMP19
RBAK,SH3PXD2B
MYCL,EMG1
POC1A,HOXD1
SDCCAG8,S100A9
ZNF528,RNF182
SIRPD,ZNF69
ITGA11,DDX19B
TMEM206,BIRC7
SDCBP,DNAJC5B
FCGRT,PYGO1
MINOS1,ANXA10
SLC45A4,OLFML2A
TMUB2,VAMP1
ZNF177,TNFRSF1B
MARCH6,FSD1
LHX9,C12orf65
ATF3,PAX3
C3orf18,AGBL4
SLC39A13,KLRC3
ATP5B,CHRNB1
ZBTB7A,GSTM1
MBP,AGAP2
LYPD5,JAGN1
RGS19,KIAA1644
HOXC5,MAML3
MAP1LC3A,TNRC6A
CYP4F22,ISCU
PLIN4,LRP5
TLL2,ITGA11
EIF4ENIF1,RPL41
C14orf93,LMX1A
ICA1,MBD6
SCRN2,TEN1
SPECC1L,DHPS
CCDC137,RUVBL2
LTB4R,MYLK2
SHC1,GPX2
C1orf53,ZNF341
FSCN2,HRAS
ZNF506,PPP1R12C
ANXA4,CEMIP
TRMT2A,SIAT4C
CCDC82,ECHDC3
KIAA0319L,ST3GAL1
KLHDC9,TMEM92
TMEM217,LCP2
ARHGAP35,MAPKAPK3
HYAL2,RRP1B
ZNF335,FAM181B
CELA2A,PIGO
NEURL1,CCDC71L
PCDHGA8,IL33
EML4,BANF2
SDCCAG3,PAIP1
ERICH1,TPCN2
RFFL,FAM193A
CYB561,LRRC49
UQCRHL,LSR
SPPL2B,IQCE
VEZF1,CD180
ZNF112,RIT1
POLG,CES4A
ARAP1,RHOT2
SLC27A4,POLR2A
ALOX15B,PHF20L1
NCF4,MAN1B1
SAMD10,TMEM200A
LSM12,CYB561A3
CEMIP,INPP1
SDHB,NFKBIZ
SPOCD1,YPEL5
FAM45A,FAM83A
ATG3,FUOM
LCN2,PARP16
FBXO42,NPS
VSIG4,RPA3
RPL13,NAT8
CFAP221,SLC2A3
FGD3,MCTS1
ZNF880,PPP3R1
UBR4,DPY19L3
MIEF2,PALMD
KIAA1919,NAA38
ATP5E,GZMK
DNAJC13,KIAA0101
PIF1,DCTN1
SLIT2,NFKB2
SLC26A9,KCNJ3
PIGV,TMC5
GPX4,ARIH1
F13A1,YAP1
SLC6A20,GAD2
TMEM80,SLC35G1
TRIM37,GPSM3
GPR18,AFF2
ARIH2OS,RRP7A
LCORL,DMC1
MCM8,RAB3IL1
FXYD6-FXYD2,TSR3
NRIP2,CTNNBIP1
BMI1,RBM4
TECPR2,FLJ20244
VPS13D,HOXC11
GBX2,PRH2
CBX3,SMIM5
DIAPH2,KCNQ4
GTSF1,TTLL1
RPL9,TLDC2
SLC2A4RG,MSH5
BSDC1,UBE2M
DDIT4L,GGA2
ISL2,NXT2
STRN4,CABIN1
FAAH,BTNL8
FPGS,RFX6
ZSCAN23,SYS1
ADD1,EFHD2
DCP1B,ZNF429
ZNF12,RPL36
FCN3,ELMO1
AQP5,KIAA0196
UBE2U,ABHD2
PSTPIP2,SLCO4C1
DEF6,CDC42EP4
C9orf84,NRN1L
SCD5,CARD9
ALKBH1,FAM134A
KLHDC2,CD70
CLEC4A,TMEM202
HELZ,RPS6KB2
CLCNKB,C1orf233
IFITM5,BAG3
MST1,HNRNPF
IRF5,RPS14
SLC25A22,MAN2B1
PALD1,KLHL26
ZNF781,POLD1
INPP5E,TSNARE1
CPNE2,ZBED9
ATP1A3,SRF
SOGA1,SCRN2
PPARA,SNCA
PARS2,MRPL38
CUEDC2,MMP7
RHBG,TBC1D14
PGBD2,FOXH1
POMT2,IGF2BP1
RNF175,SMARCAD1
SLC6A9,GTPBP4
ASIC3,GJB6
P2RX2,CHADL
GRASP,AP2M1
GPR37,HEXA
ESRRA,ATXN7
ST6GALNAC4,PRKACA
CASP3,MTHFD1L
SCUBE1,CAP2
L3MBTL3,CR2
CEP57L1,SEMA6A
SCGB1C1,KLK6
OSR2,GGN
CDV3,SH2B1
FAM195B,UBE3B
DKC1,ZC3H18
ZBTB7B,PQLC3
ATXN2L,DPM2
SEMA6D,ALDH2
SPESP1,CHAD
ZNF48,C1orf116
LYPD3,GAB2
DIP2A,PDZD8
PLCXD2,ARMC10
WDR66,BRI3BP
AK2,NPPB
ACTN3,RPS2
SMAP2,APTX
SV2B,HMGA2
SDC4,SOX10
SLC39A9,TENM2
TNFRSF19,TBC1D9B
FTH1,ASXL1
CCNO,CCDC74A
SPHK2,MBTPS1
FLJ20244,DBNDD1
SELO,GPR141
SH3GL1,EIF1
MTHFD1L,AGFG1
BRAT1,NCOA5
GPD1L,HDHD2
NR0B2,SNAPC1
H6PD,PDE12
ESRP2,ATP6V1G1
CASC10,C12orf43
SP100,KDM2B
DNAJC15,SUSD6
DNASE2B,CCDC181
PENK,C10orf88
RORC,BTBD17
ITGA9,GFOD1
KLHDC3,MAMSTR
GPALPP1,ZSWIM1
GDPD5,TMEM150C
MYRF,PXDC1
ILDR2,NDUFV3
XKR3,GPR55
KRTAP10-8,PSTPIP2
HP1BP3,C1QB
ARHGEF6,RENBP
VAV2,APP
ZDHHC19,KHSRP
MT2A,MGME1
ADORA2A,CA9
DHX32,IFITM2
RASSF7,MYCN
BEGAIN,C1S
MRAP2,VCPIP1
EN1,ESYT2
WSB1,ALDH3A1
KIR3DL1,PNO1
ALDH1A1,C1orf185
DIS3L,LRRC4B
PDLIM2,GLRB
NLGN4Y,PBX1
MAPK4,CD248
PCMTD1,TSPAN18
SLC17A5,ST7L
ERI1,UBE2Q2
GDF11,BMP2
GNB1,REEP6
C7orf73,UBN2
CRLS1,ZCCHC10
YPEL1,PILRA
HARBI1,CELF3
MKKS,PAFAH1B1
BLNK,PPARA
RAC3,DICER1
TARM1,TUSC1
ATP8B1,SULF2
OPALIN,ERVMER34-1
ETV1,KRT84
LTK,PFN1
RPL24,CCNI
SYT10,MYT1L
PHYHIPL,GFOD2
PHLDB1,FAM102A
VPS28,SLC51A
GPC6,DHX9
SIGLEC8,SLC19A1
AHSA1,IL36A
FGF6,BAZ2A
CRTC1,MAPK8
SLC9A3R2,C1orf122
ZBTB4,ALP
HMHA1,ANAPC5
KRTAP2-4,DLX4
TP73,INSRR
PDE1C,INPP5K
IER2,RYR1
CPT1C,FOS
TEKT3,PTPN1
ADPRHL1,PMPCA
MBIP,VARS2
TGFB1,UMODL1
ZSCAN10,VPS35
DYRK1B,SPAM1
DPP6,NUCB1
PACSIN1,C6
RPL35A,C16orf13
PCDHGA5,VSTM2L
GGT7,AMPD3
SH2D1A,DMRT2
LBHD1,RNF8
LCN7,RABL6
PQLC1,MYLK3
METTL21B,CELA3B
TTC23L,NRF1
TLE2,ZNF185
TRAF1,MTA2
CPSF3,P2RX6
USP34,EFEMP1
MRPS6,GJD2
MBNL3,ZC3H10
TTC28,SGK1
ZKSCAN1,SMC1A
AOC3,SBK2
FUT4,C17orf62
TMEM127,TMEM143
IGFBP5,KIF3C
MYO5A,DAPK3
INPP4A,SLC35E4
ZBED3,ELL
PRICKLE4,TBXAS1
TSSC4,STAU1
PARP4,MMP24
C1GALT1C1L,FAM120A
CPVL,ZBTB44
PAK2,RNASE7
MLF1,GLDN
CCDC3,PHF14
NT5C1B-RDH14,SH2D2A
SLC14A1,PEX16
EPHX4,PRB3
DMTN,POP4
PCDHA3,C4orf22
GGA2,LDLRAD3
PRM3,NUP93
EXTL2,SLC17A6
ITPRIP,TBATA
FAM216A,DNAJC13
GIMAP7,TTLL9
BSG,SLC12A6
SLC25A17,CCR10
ZNF829,CEACAM3
DECR2,HNRPA1
CCS,ZNF600
PXDNL,NRN1
JOSD1,XRCC5
HMP19,TMEM63A
TSPAN3,SYNPO2L
SP1,UQCRHL
SMC1B,SLC11A1
SFMBT1,CNKSR1
PAX9,SULT2B1
RPL15,RARG
FAM162B,PLIN4
ADD3,SYT11
MTX1,SATB2
NUSAP1,PLEKHA2
PDZD2,BCL7B
BRSK1,AIM1
ANXA10,INSR
DNAH14,MORF4L2
CCDC140,ZNF564
PUM2,C16orf96
PRR13,COPZ2
ZNF682,SSX2IP
ROR2,C6orf136
MMP7,SYNDIG1
TLR9,TUBA1C
ELAVL2,NRG4
TP53I11,MS4A13
TFR2,IRF6
PEX10,PSMC3IP
VPS35,CFAP74
AIRE,HIC1
DEPDC5,CELA1
IFT20,LRRC42
C11orf68,C12orf57
GPR37L1,CWC22
SULT1E1,DNMT3B
FIBP,CTSB
ADGRL1,COMMD7
EFCAB2,OCSTAMP
FLOT2,VPS37C
C10orf12,MAP3K14
GIT1,PIGR
POM121,HIF3A
TMEM262,SCGB3A1
GDA,RAB5B
LLGL2,CTNND1
CCDC122,PIK3CD
TLN2,NEK2
MPND,SEMA3B
PCDHA13,CABYR
CCNG1,SRPRB
ZIC4,HAND2
RUNDC3B,TMEM141
TRAM1,AKR1D1
PARD6A,GLTPD2
ANAPC15,PDZRN4
HIMAP4,KPNA6
MRGBP,CCNE2
RPF1,NMUR1
BTC,ABHD10
MLYCD,CREB3
TRAF3IP2,C1D
GPX1,ARHGEF25
GNA15,HIST1H2AI
HIRA,MOB1A
IPMK,SMPDL3A
PANK2,AASDH
CCDC80,POU3F4
ZNF771,C1orf43
ZCCHC14,IGLL5
CHD3,TREH
FGF14,MPP2
C19orf53,TADA2A
CABLES2,KLF14
ADGRF5,AKR1C4
TRMT61B,RAB14
SLC5A3,LMOD2
DCHS1,FAM193B
SLC19A2,LRRC25
C2orf61,CHST2
ACTR2,RARB
GJD2,RNF214
ZNF135,UNC13C
TMEM255B,FAM212A
RPRD1A,E2F6
ZBTB34,SLC38A1
PCDHA8,RELB
LINGO3,ACY1
FOXB1,CHRM5
LSG1,PARD3B
TSFM,RP11-382A20.3
ARFIP2,SDS
ZNF571,ZCCHC13
CTC1,EPX
RPP25,RCN2
GINS4,SLC28A2
DAO,DNMBP
AIM1L,TMIE
ZNF200,ZNHIT1
MAP1LC3B,XRCC1
KBTBD13,ADGRF5
NINL,MAP2K3
TXNDC5,NARF
MAT1A,PDPR
FAM118A,AKT1
KERA,NMB
ZNF45,BIRC6
MAEL,IQCB1
MARVELD1,BHLHE40
MPEG1,JAK1
MRPL1,MRAP2
HSPB9,C2orf49
HMMR,RBM24
MS4A1,RPL37A
ZNF624,EPT1
TMSB4Y,GNAI1
ACSM2B,KRTAP4-12
KISS1,TSPEAR
C9orf153,ACTC
SNX10,GPR3
MATK,LEXM
CKLF,DPPA4
TMEM43,IGFL4
LEXM,TDRP
PHF23,SPRYD4
BRWD1,GIMAP6
ERCC2,PUM1
RGS9,NSUN4
PRL,ADAM21
GPT2,ARFGAP2
CHEK2,ZNF644
FDFT1,MS4A5
XRCC6BP1,MTG2
DPP4,MYOCD
ZFAND5,FBXO2
GADD45GIP1,RBM11
EXO5,PRELP
AOC2,MRPS34
PVRIG,NLGN3
MTUS1,SEPT4
SBF1,NOL8
JMJD4,MARK4
ZNF254,RNF121
WIPI2,TPH1
MLLT3,CTDSP2
TMEM11,TRAFD1
NUP214,ERICH5
MAZ,PLEKHA8
PLEKHM2,GOLGA8H
WBP1L,NMNAT2
TAF7,CLNK
RPS24,PLPP7
ZNF22,CEP68
AMPD1,KRTAP20-2
HRH4,KRT85
PLD3,GUCY1A2
TNFRSF9,RFC2
RBPMS2,CHD4
ZNF628,IL36G
NFE2,TNFRSF25
DNLZ,NARS
MRPS31,PLXND1
MAT2A,ABCA7
C1orf101,RTFDC1
CTNND2,OLAH
CHID1,CTXN3
MAPK1,SH3KBP1
TNIP2,SLC22A6
PRRT4,CFAP73
CCDC68,PON2
SLCO6A1,WFS1
SLC1A2,ATP1B3
SLC25A28,THRB
C14orf169,MYH7
RALBP1,TMEM81
PPP2R3A,ARHGAP8
C9orf50,USHBP1
AGPAT1,HOXC10
RRAGD,FAM228A
C19orf44,ANKRD42
PDE10A,HMOX1
MED30,DNAAF3
ACTL9,NNT
ZNF107,TNPO3
FAM129B,SPATA2
TRIM33,CD19
PHC3,CSPG5
HOMEZ,FLJ12783
TEX9,SRP9
PBEF,ATP6AP1
MYLK3,UGT2B4
AKT1S1,MPZ
C5orf63,MICB
UNC45A,ATAT1
SLC2A9,POLR2F
TNRC5,ZKSCAN2
C19orf35,TOR1AIP2
SAP130,SIGLEC14
KCTD2,MGLL
AGR2,NUDT18
PWP1,ZNF76
ZNF660,FRAS1
DDN,KIF1C
SLC4A7,MYOZ1
PRC1,POLR2J
MDH2,C2CD4B
OPTC,LRRC14
ZNF362,CSNK2B
PRSS8,SIK3
YWHAZ,RFX3
AKT1,MAGEE1
HN1L,THUMPD2
SOCS5,MDFI
SCG3,KYNU
OSM,ZNF792
FHL1,STEAP4
XKR9,PPFIA2
LIG3,NCF4
TNFRSF1A,C7orf34
PDLIM5,SULT1A1
OSBPL3,SPINK13
EXOC6,LSM1
N6AMT1,NBL1
GLRX5,HNF4A
IQSEC3,HIST1H2AA
DDX54,PANO1
RIBC2,HSPA2
OR14I1,HIST1H2AK
TMEM261,APBB1
ZNF792,CYB5D1
CAPZB,KLK12
CHAT,CELF4
MRPL38,SURF1
P2RX6,COX16
SEMA7A,PRMT1
FBXW11,CCDC112
KIFAP3,BBS1
ZNF329,TFEC
CDC37,ATG16L1
MDP1,NDRG1
TAF10,NR4A1
MYADML2,FLYWCH1
ZNF396,CRYBG3
MSMP,SLC25A39
SPATA2,NRBP1
CACFD1,TRPM7
CHTF18,PSAPL1
MYO7A,MYO18A
JMJD6,APH1A
CA6,FN3KRP
ZNF668,LTBP4
ZNF445,TEAD2
ARHGDIA,NXPH2
MAP3K6,MAMDC4
PITX1,FRMD3
CD28,LCE5A
AZU1,GTF2A2
HS3ST2,GLI4
AP2S1,TULP3
ZBED5,CCDC85B
B3GNT6,CYP4X1
SLC5A1,HIATL1
SUV420H2,ADCY9
SPANXC,INSL4
PREB,ZNF8
PCDHGB2,PAK3
NMNAT2,EPGN
BMP4,CHST11
SMC4,CD207
ACTN4,KLHL29
CRTC3,TNFRSF14
FICD,STIP1
HSP90AB1,MMP28
ZFP82,ASCL1
HAGHL,KCNN1
DBX2,FAM58A
MAP3K4,RPL31
SLX4IP,SH3BGRL3
AUNIP,BSN
ZNF566,CCDC157
PIGQ,LRRC61
ARPC4,DNAAF2
MPV17L2,MAP3K9
PCDHGB4,ERI2
KIAA1147,PTCHD3
C10orf55,UBC
ZFP69B,GAGE10
MINOS1-NBL1,MDM2
EFHD2,KRTAP3-3
CCT7,HSD3B7
KIAA2026,ASNS
CLPTM1,NUDT16L1
DICER1,TNFAIP2
SP110,PAF1
DAXX,RAB37
SLC25A33,CDC42BPA
RFPL4AL1,ACADSB
ATP10D,EIF2B1
ZNF692,PCBP3
TRH,TRRAP
MAPK3,C4orf33
GRK5,LMO7
TDRD10,FGF6
NAA40,PEAR1
HAUS8,PDCL
FAM122B,C8orf34
SCRIB,SUPT3H
PDGFRB,RAB30
OAT,ODF2L
GP1BA,ZNF500
C6orf25,SEMG1
ZRSR2,C15orf41
MNS1,AKAP2
OMG,DDX4
HDDC3,PLVAP
PIPOX,USP6NL
PCDH8,FUCA1
PSKH1,GSX1
CEND1,RDH12
NPTX2,ARHGEF39
FRSB,C1orf106
NFE2L1,RPL26
PSEN2,TBC1D9
XPA,GIPC3
TRAPPC1,STK4
AIM1,FAM107B
CCDC88C,C14orf159
SYPL1,HNRNPK
DUSP14,UNG
HGS,NECAB2
UAP1L1,TMPO
DERL1,AAR2
GGCT,WDR87
LEFTY2,KMO
ZNF569,GSTA2
TBXA2R,ARHGAP9
IQSEC2,DDR2
CD48,NUDT16
SIX6,RNF225
ZNF26,FLJ12895
RBM47,DNAJC8
NPM2,TNRC18
SLC41A3,HNOEL
ZBTB32,CALCOCO1
MIDN,KIF1BP
ARRDC5,ZBED3
NFU1,TXNDC11
AK3,AKIP1
ZCWPW2,C1orf64
CARS,HIST1H3G
RAVER2,TAS2R43
NPAS2,SDHAF2
BMF,WFIKKN1
FHOD3,RIBC1
DNAJC27,YEATS2
EBF2,PCSK6
FAM166A,CELF5
SLC39A1,TOP1
FOXL2NB,ANKRD35
UNC5C,ABHD1
C17orf80,EPHX1
HSPCA,BRD7
EDN2,C19orf57
EHD2,POLA2
SREBF2,INCENP
TDRP,SLC15A3
PLVAP,ANKK1
PPM1F,ASPDH
MSANTD3,H3F3C
SFT2D1,MFF
CLTC,TOR2A
SNRPB2,MAPK15
TOM1L2,HEATR3
UGT2B7,IDH2
TTC39B,FAM71A
ZCCHC9,PQLC1
TMPRSS11A,AARS
UGT2A3,CASP8AP2
INIP,KIAA1549
NEFM,CACNA1H
PRELID3B,RAB19
VMP1,KLHL18
NCOA6,PAGE5
ATF4,CA3
SMIM1,SLC6A3
C6orf226,NOSIP
MCOLN2,PCDH10
FAM189B,CFAP69
ARHGAP25,SDC2
UBE2L6,EPHA3
WDFY1,AHSA2
ATP5D,PARS2
RALY,PCDH19
RPAP1,SLC35C2
HSF1,HDHD3
ZC3H12D,EPS15
GPR68,MIPOL1
NXPH1,MATN3
ZNF891,PRSS46
PRB2,FOXJ1
ANKRD36,THBS3
F3,TMEM218
PRKRA,C3orf30
KIR3DL2,GABRG2
AMPD2,TDRD6
ATXN10,HRH3
CRNKL1,TMEM155
ACIN1,IVL
KBTBD2,AATF
PIGN,DFNB31
CDCA4,TPM4
HOXD1,STK38
NUP85,B9D1
ZNF772,SUOX
GDPD1,ADGRG2
NDUFAF2,OR4C6
FN3K,SHB
MBOAT7,DRP2
CDYL2,PCIF1
CDK9,ADGRF3
EHHADH,COG3
MDM1,FLJ23469
CSF3R,TNFSF10
WASL,RPL36A
PCDHGA11,HSD17B7
MEPE,MAPT
TRAF2,GTSE1
CA3,RPL14
SSSCA1,AIMP1
NFAM1,POLR3D
HIST1H2BM,CEP112
CD84,LAMP2
PRR5,RNF10
ZNRF1,LIPJ
PCDH12,CPEB4
SSFA2,KLHL21
ERF,NPY1R
PLEKHB1,HNRNPU
ALAS1,POPDC2
EVI5L,GNGT1
FAM131C,C18orf63
PRNP,CIB2
RHOF,NUBP2
CPEB4,PLPPR2
RAB43,SIRT7
SLC22A18,PIAS4
ATP2A3,SRPX2
GTSE1,GPRC5D
NLGN2,BBOX1
HIC1,TRAPPC10
GPX2,GLS
LCN12,FAM129A
CDADC1,KIF22
SF1,TANGO2
GBA,ARF1
ABI1,BRINP3
FAM160B1,MMGT1
STMND1,PIK3C2G
EEF1D,ABCB1
DST,GRIN3A
S100A13,VCAM1
ACSBG2,SPATA18
PCDHB8,COX4I2
ARPP21,PAOX
INPP5F,RBBP6
POLR1A,GRTP1
JADE1,CLCC1
PIGR,PNRC2
CAPN15,GTF3C2
PPARG,UBE2N
PPP1R13L,DCAF15
YARS2,WNK4
DEFB128,AGTRAP
IQCE,GRIPAP1
PRAM1,DDX5
LOXL1,RBBP7
GNS,DDIT4L
APOC3,SNX33
RELT,ZNF311
SALL4,RHOG
RPS20,PLPP3
C9orf9,SRPK2
SPIDR,IPO11
SPEF2,PRSS50
RNF17,TMPRSS11A
FAM159B,GLYR1
RAB31,PRKCSH
MSL2,SLC25A3
ZNF265,CORO2B
ARHGEF2,CLIC5
KRTAP12-3,NOD2
CLINT1,PYCR1
PAQR4,KLF10
ZNF580,XKR9
PVRL3,COPS3
IL17B,RUNX1T1
HAL,TAX1BP3
DLG3,BAG4
LSM2,SECISBP2
IL3RA,IMPACT
DVL2,AMD1
SHISA5,OR4K15
FANCC,CRTC3
PRR11,PADI4
PHGR1,TGM2
KAT7,TMEM184A
PCYOX1L,CRACR2B
COMMD8,PORCN
TARBP2,PMVK
HSPB11,PITPNB
PPP1R3F,TOP3B
C1orf210,RGS7
UPF3A,LIMD2
PPP1R37,PHAX
ZNF570,FADD
TRAPPC3,FADS1
ZBTB47,CERS1
ZNF729,ISCA1
ATP1B1,TTC7A
METTL9,TPRN
UBN2,RMI1
CMTM8,LDLRAD2
PFAS,SDHAF3
TNFAIP2,SYNJ1
UGT3A1,C11orf70
ZCCHC13,YTHDF3
SPON2,LSP1
WDR44,PRR22
VSX1,CLEC2D
FEN1,MYL9
COL28A1,C17orf78
CD163L1,ELF4
NKX1-1,CDK17
FBXL15,LCN1
FKBP2,FZD8
FOXD1,SULF1
HOXA10,SLC18A3
NUDT16L1,APOC3
CARM1,TIGIT
CTSL,MORC4
TMEM18,OSBPL2
TOB1,ZP3
RHOBTB3,CALU
ZNF773,PRKCQ
BORCS6,OR13C5
PCDH18,TMEM108
SMARCA4,PLK1
DDAH2,ACY3
IL1RL1,ATP6V0E2
EP400,EGFL8
SCARF1,RAD21L1
KLRK1,DNAH2
UBXN11,PSMD1
CMTM3,PRR14
ZFP36,FLJ11000
CA2,LINGO3
GZMB,FGF1
OLFM1,COL1A1
KIAA0430,LAIR1
BCO2,SLC7A14
GREM1,RFX2
CEBPE,RPL27A
IL4I1,MELK
SEPT10,MRPL33
ZNF227,RAC2
FBXW8,RBAK
AIFM1,CD3G
MBD2,C19orf35
RRAS2,MEST
WARS,PELI2
SHF,SIX1
NFE2L3,TUBA1B
CALCA,C7
ACTA1,F11
CCDC54,ATP10B
TFAP2E,TGOLN2
SIVA1,NPDC1
GALNS,NCK1
CLPB,FAM104A
LNX1,RITA1
MVP,CABP4
FIP1L1,TBCB
ATG14,PDGFRL
ZNF354A,ASAH2B
C6orf89,MARCH11
ZFAND4,SLC19A3
DCDC2C,CNP
ZNF747,FAM180B
CSF1,CTDSP1
GALE,RPL13
C12orf71,ZNF224
C5orf52,ACTN4
STXBP5L,PRKACB
PYGO1,KCNJ10
HDAC11,GREM2
MAP3K1,MED12L
TSSK6,PRRT2
BCL10,DNASE1L2
SNX5,VNN3
UBE2Q2,C16orf45
KDM5B,CCDC152
SMYD5,NUFIP2
C3F,KIF18A
PRELP,PPP1R32
MND1,GCC2
RPL18,TNFRSF13C
HMBOX1,ZNF765
DNAJC8,TMEM120A
CSNK1A1,AK5
MYCN,ITPK1
AKR1B1,GTF2E2
TEX22,TMEM129
PXN,POLM
KLC2,IGFBP2
TSNARE1,SENP3
MPC2,T
INDO,IDH3A
PAPD7,CNTN4
FGF23,WDR66
TMEM63C,RPL35A
ATP6IP2,IL18
TMBIM6,GGA3
ARHGAP4,YIF1A
ZNF431,DDX55
ZNF582,TARS2
MARCH7,NDST1
PTK6,SLC26A5
LMNA,SIPA1L2
SLC5A6,ARRB2
PEG10,NOXRED1
MROH6,BTBD8
MAP3K10,SYN3
C5orf38,C1R
BEND4,TNFRSF10B
MELK,GEMIN7
RRM2,RPS15
CYTH3,MAF1
AK8,ZFYVE9
WDR78,STX5
GPAA1,PDCD6
PCDHGA4,ZNF639
POLD1,DCXR
SPDEF,FCN3
OBP2B,DIRAS2
SH3BP2,TBCCD1
ADIPOQ,KIAA1143
RAC1,CHSY1
KCNK16,SELL
PCDHA6,RPS4Y2
OXLD1,C19orf47
ABHD15,SPRR1B
CDC42BPG,CD151
FAM109A,ZNF680
KAZALD1,GNB1
TMOD3,DYRK3
RAB14,ZNF780A
STX8,GDI1
DAZAP1,PDE1A
TWIST2,FAM220A
HM13,TLX3
COG1,CCDC50
FARSB,METTL23
SMIM17,GNGT2
PNKP,RPL39L
MAPK14,CDC25C
THOC1,PIK3CB
NKX2-3,TTLL12
PTPRN2,CEBPA
ACADVL,TK2
TMEM2,NAP1L1
ANTXR1,TIPIN
SPI1,LY6E
GAB1,ITGB1
SNCAIP,ZNF768
SOCS6,RBPJL
ZSCAN1,ADAD1
PAM16,TGFBRAP1
ZRANB2,TXNRD3
SKB1,RTN4
IBTK,BZRP
C14orf159,OTOP3
PAFAH1B1,ZBBX
PITHD1,CELF2
TRUB1,NEO1
ACAT2,CCL1
ACP5,STOX2
HSPA8,NCBP3
PMPCA,TCEB2
GPBAR1,WARS
SPRYD7,IL19
SHANK3,GRIK1
NAPSA,LYPD1
ADCY8,STPG2
TNFSF15,SYMPK
PCSK6,DCDC2
KRTAP4-6,SLC12A3
HSPBP1,PRB1
KCNIP2,CCDC53
RND3,DEFB125
KCNC4,CD1C
VPS51,USP22
PRAMEF14,ARNT
L1TD1,OTUD4
SDF4,GTF3C4
PRIMPOL,H2AFJ
PCYOX1,RINL
TMEM72,MYH6
TMEM190,CD59
EMP3,KIF9
CIPC,TMEM263
POLN,SIGLEC12
ZNF330,SETBP1
PAM,CBARP
LEMD2,NOXO1
GABRB3,QRICH1
TM7SF3,CENPO
C6orf201,AKAP7
