K4me1,K4me3,K27me3,K27ac,Meth
0.388746880964906,-0.10617265390354,0.000298454662521624,0.914761140903383,-0.0285516395517274
0.855339671647322,0.337570318674584,0.212851289132954,-0.32604391862776,-0.0531979125199951
0.0299161854234234,0.477981396791978,-0.861412359579415,0.0379000180969079,-0.164836711816817
-0.337866269152133,0.793099517345147,0.44724008287576,0.234086749796106,-0.0449359721747711
-0.0471308250006129,-0.131531697399156,0.112424617732783,-0.0259692205725339,-0.983445170217715
